cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.1126876411134101,26,87,-640.8,-392.8,247.99999999999994,950.0,754.25,0.0,0.0,0.3448253857120305,0.29085947396046885,1.0051518981011487,1.0986544002500926,143_leap_voe_gaze
1.1126876411134101,100,143,-344.8,-168.8,176.0,1727.25,1038.0,0.0,0.0,0.40408444057735954,0.37936752602392243,1.1220300257873288,0.8882737704149686,143_leap_voe_gaze
1.1126876411134101,147,279,-156.8,375.2,532.0,1679.0,1021.0,0.0,0.0,0.4133768201976977,0.4536837965637358,1.601230349300667,1.320722842853835,143_leap_voe_gaze
1.1126876411134101,293,382,427.1,787.1,360.0,1154.25,751.0,0.0,0.0,0.27554443172711135,0.16011737703644166,0.6662053278112264,0.9233372087208226,143_leap_voe_gaze
1.1126876411134101,390,563,815.1,1511.1,695.9999999999999,1014.5,513.0,0.0,0.0,0.41764290043313135,0.23205951630323707,0.7246443916543165,1.7648597280613192,143_leap_voe_gaze
1.1126876411134101,572,678,1543.1,1971.1,428.0,1004.5,343.0,0.0,0.0,0.19923042962244153,0.07850153383628018,0.43244907243886627,0.8765859576463506,143_leap_voe_gaze
1.1126876411134101,685,1443,1995.1,5031.1,3036.0000000000005,1038.5,539.0,0.0,0.0,0.25508488387161926,0.4880581572160432,1.1337178385559468,1.542791285457577,143_leap_voe_gaze
1.1126876411134101,1450,1554,5055.1,5475.1,420.0,1011.5,636.5,0.0,0.0,0.24352336938229874,0.11243772734113137,0.39738563413301226,1.0635909619442387,143_leap_voe_gaze
1.1126876411134101,1662,1784,5903.1,6395.1,492.0,975.0,544.0,1.0,0.0,0.23338712720991042,0.1306328270381014,0.4792003235133383,1.3440984683910708,143_leap_voe_gaze
1.1126876411134101,1793,1829,6427.1,6575.1,148.0,910.5,443.5,0.0,0.0,0.3023245059212417,0.16208509384221065,0.6895809533484625,0.7129565788856985,143_leap_voe_gaze
1.1126876411134101,1842,1901,6623.1,6863.1,240.0,458.0,296.25,0.0,0.0,0.22347673237884416,0.14609704743190874,0.7947712682660245,0.7597078299601705,143_leap_voe_gaze
1.1126876411134101,1911,2115,6899.1,7719.1,820.0,195.0,190.5,0.0,0.0,0.22038700468571853,0.15715382508690265,0.7830834554974065,1.1220300257873288,143_leap_voe_gaze
1.1126876411134101,2121,2268,7739.1,8331.1,592.0,245.5,375.25,0.0,0.0,0.2686225775380179,0.2187653298106679,0.6545175150426085,1.379161906696925,143_leap_voe_gaze
1.1126876411134101,2279,2386,8371.1,8803.1,432.0,685.5,385.5,0.0,0.0,0.20727185983478122,0.10002124026602552,0.5259515745878104,0.7597078299601705,143_leap_voe_gaze
1.1126876411134101,2395,2460,8835.1,9099.1,264.0,326.5,331.0,0.0,0.0,0.3396743396380043,0.19824599970971865,0.5727028256622824,0.9116493959522046,143_leap_voe_gaze
1.1126876411134101,2467,2554,9123.1,9475.1,352.0,293.25,203.25,0.0,0.0,0.4038953499680927,0.24758420281056134,1.2505959662421269,1.3557862811596888,143_leap_voe_gaze
1.1126876411134101,2568,2711,9527.1,10103.1,576.0,933.0,579.0,0.0,0.0,0.2774996128034927,0.14724963810201852,0.8415225193404966,1.0519031491756208,143_leap_voe_gaze
1.1126876411134101,2722,2788,10143.1,10411.1,268.0,1158.5,321.5,0.0,0.0,0.3037400656329375,0.20755887507211787,0.7830834554974065,0.9467128342580586,143_leap_voe_gaze
1.1126876411134101,2799,2890,10451.1,10819.1,368.0,661.0,337.5,0.0,0.0,0.2092860636612259,0.08906130525939081,0.5843906384309004,0.6778931405798444,143_leap_voe_gaze
