cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant,trial_num,phase,trial_type
1.0874786740426623,546,815,1444.2,2524.2,1079.9999999999998,1041.25,557.25,1.0,0.0,0.496564735385703,0.5184894921615198,1.7882353535985578,1.718108476986847,136_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.0874786740426623,822,915,2548.2,2924.2,376.0,812.5,438.5,0.0,0.0,0.3579950141290549,0.25685239038229,0.6895809533484625,1.2739715917793628,136_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.0874786740426623,921,1495,2944.2,5244.2,2300.0,916.0,556.0,0.0,0.0,0.3343532962704201,0.6868476587386861,1.449288783308633,2.734948187856614,136_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.0874786740426623,1502,1672,5268.2,5952.2,684.0,941.5,488.5,0.0,0.0,0.2394416447136293,0.1916750641284362,0.7947712682660245,1.1570934640931827,136_leap_voe_gaze,,inter_trial,
1.0874786740426623,1680,1745,5980.2,6244.1,263.90000000000055,967.75,734.75,0.0,0.0,0.5676716638113649,0.4659525538560243,0.6545175150426085,2.1973088005001853,136_leap_voe_gaze,,inter_trial,
1.0874786740426623,1754,1808,6276.1,6496.1,220.0,1279.5,667.5,0.0,0.0,0.3785814416064775,0.2517641258871759,0.7012687661170804,1.0168397108697669,136_leap_voe_gaze,,inter_trial,
1.0874786740426623,1817,1870,6528.1,6744.2,216.09999999999943,1553.5,1150.75,0.0,0.0,0.2889666405660136,0.227678529122346,0.6428297022739904,0.9467128342580586,136_leap_voe_gaze,,inter_trial,
1.0874786740426623,1875,1979,6760.1,7180.1,420.0,1593.5,1123.0,0.0,0.0,0.2692200646954626,0.2239589428684728,0.7713956427287885,0.9233372087208226,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,1989,2093,7216.1,7636.1,420.0,1321.0,463.0,0.0,0.0,0.3556907397902433,0.2619897449535526,0.5960784511995184,1.238908153473509,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,2102,2172,7668.1,7952.1,284.0,981.5,728.5,1.0,0.028169014084507,0.6901779919479641,0.7033918877063118,1.0519031491756234,2.5011919324842538,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,2199,2237,8056.2,8212.1,155.90000000000057,-248.5,187.0,0.0,0.0,0.4354685507647289,0.3442122913085574,0.7012687661170804,1.1337178385559468,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,2245,2329,8240.1,8580.1,340.0,328.5,281.5,0.0,0.0,0.368821467585629,0.3602687218341603,0.9116493959522046,1.659669413143757,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,2339,2564,8616.1,9520.2,904.1000000000004,305.0,532.0,0.0,0.0,0.3463381147077438,0.2579969302222745,0.7830834554974065,1.460976596077251,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,2575,2668,9560.2,9936.2,376.0,297.25,182.0,0.0,0.0,0.4030651272098475,0.2159761438183385,0.5843906384309004,1.4025375322341609,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,2678,2794,9972.2,10440.1,467.8999999999997,715.0,505.5,0.0,0.0,0.5365057710979938,0.5261882793029772,1.309035030085217,1.6129181620692852,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,2801,2924,10464.1,10960.2,496.1000000000003,1027.0,748.75,0.0,0.032258064516129,0.7452079093856545,0.9242140781096012,1.718108476986847,2.3141869281863654,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,2934,3213,10996.2,12116.1,1119.8999999999996,1618.0,1108.0,0.0,0.0035714285714285,0.4342113688401435,0.4626752274395038,2.2440600515746576,2.0921184855826236,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,3216,3330,12124.1,12584.1,460.0,1562.0,1110.5,0.0,0.0,0.3438255683498105,0.284276779764649,1.086966587481475,0.9817762725639126,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,3342,3402,12628.1,12872.1,244.0,855.5,400.0,0.0,0.0,0.2790753399438507,0.1588336184669879,0.4908881362819563,0.8298347065718785,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,3409,3466,12896.1,13128.1,232.0,563.0,409.0,0.0,0.0,0.2869272735405265,0.189548194219668,0.7129565788856985,0.9700884597952948,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,3471,3603,13144.1,13676.1,532.0,512.5,420.5,0.0,0.0,0.2870462728987388,0.1627357492207095,0.7012687661170804,1.0752787747128567,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,3609,3688,13696.1,14016.1,320.0,572.0,418.0,0.0,0.0,0.2409037812284107,0.1208999080927896,0.4441368852074843,0.7129565788856985,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,3695,4014,14040.1,15320.1,1280.0,507.5,422.0,0.0,0.0,0.2610474132014157,0.3191728130258833,1.0285275236383846,1.309035030085217,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,4041,4088,15424.1,15616.1,192.0,653.5,365.0,0.0,0.0,0.3295465809484977,0.3074344090093335,0.6545175150426085,1.449288783308633,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,4094,4148,15636.1,15856.1,220.0,524.0,401.5,0.0,0.0,0.2937280302344829,0.241748257451679,0.6194540767367545,0.9934640853325306,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,4154,4269,15876.1,16340.1,464.0,374.75,218.5,0.0,0.0,0.2710179129152934,0.2419018475214014,0.7830834554974065,1.1337178385559468,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,4274,4394,16356.1,16840.1,483.9999999999982,507.0,400.5,0.0,0.0,0.361982713189246,0.2744015496863181,1.0635909619442387,1.729796289755465,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,4399,4578,16856.1,17576.1,720.0,467.0,420.0,0.0,0.0,0.3803721547847838,0.2751467519058541,0.8532103321091146,1.437600970540015,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,4585,4724,17600.1,18160.2,560.1000000000022,565.0,404.5,0.0,0.0,0.3683719194245421,0.2812762894391335,0.8415225193404966,1.238908153473509,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,4730,4869,18180.1,18740.1,560.0,667.25,397.25,0.0,0.0,0.3275199173728491,0.506697931023619,1.425913157771397,1.3557862811596888,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,4879,5129,18776.1,19780.1,1004.0,759.5,415.0,0.0,0.0,0.3336390512296854,0.7643209590344809,1.3440984683910708,1.9752403578964433,136_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0874786740426623,5134,5738,19796.1,22216.1,2420.0,806.5,408.5,0.0,0.0,0.3004889710506664,0.5069234411775797,1.4025375322341609,2.0570550472767692,136_leap_voe_gaze,1.0,movie,fam_shoe_1
