cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant,trial_num,phase,trial_type
1.0363140956952326,644,677,1836.0,1972.0,136.0,863.0,578.0,1.0,0.0,0.3382986636067454,0.1354078321305722,0.3973856341330122,0.7012687661170804,121_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.0363140956952326,683,817,1992.0,2532.0,540.0,719.0,543.0,0.0,0.0,0.1975814704121916,0.0919597645574642,0.6194540767367545,0.6778931405798444,121_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.0363140956952326,826,982,2564.0,3192.0,628.0,1050.0,458.5,0.0,0.0,0.246357485712468,0.2269151865045808,0.9700884597952948,0.8765859576463506,121_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.0363140956952326,989,1343,3216.0,4636.0,1420.0,768.5,493.0,0.0,0.0,0.2215055812837494,0.394819444489838,1.2155325279362728,2.1505575494257134,121_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.0363140956952326,1353,1466,4672.0,5128.0,456.0,1105.5,466.0,0.0,0.0,0.2311481488766553,0.1841101659456595,0.8298347065718785,0.9350250214894408,121_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.0363140956952326,1475,1786,5160.0,6408.0,1248.0,790.0,555.5,0.0,0.0,0.2529528646764632,0.1791103805617305,0.8181468938032606,1.0752787747128567,121_leap_voe_gaze,,inter_trial,
1.0363140956952326,1793,1911,6432.0,6907.9,475.8999999999997,584.0,592.5,0.0,0.0,0.2264281265739502,0.1291559622894128,0.7246443916543165,0.6895809533484625,121_leap_voe_gaze,,inter_trial,
1.0363140956952326,1921,1992,6943.9,7231.9,288.0,925.0,733.5,0.0,0.0138888888888888,0.5468709802994094,0.4211315233879985,0.9116493959522046,1.8934256685161173,121_leap_voe_gaze,,inter_trial,
1.0363140956952326,2005,2261,7279.9,8307.9,1028.0,503.5,588.0,0.0,0.0,0.2014545814690506,0.1284412469664958,0.9233372087208226,0.7947712682660245,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,2272,2372,8347.9,8751.9,404.0,359.5,386.0,0.0,0.0,0.1627168545813611,0.0711022155695866,0.5142637618191923,0.6778931405798444,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,2380,2545,8779.9,9443.9,664.0,308.0,454.75,0.0,0.0,0.1919339315875153,0.1182656775991542,0.4441368852074843,1.1220300257873288,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,2550,2668,9459.9,9935.9,476.0,350.5,489.5,0.0,0.0,0.2650684062051077,0.2304971319846925,0.8999615831835865,0.9934640853325306,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,2679,2788,9975.9,10415.9,440.0,327.5,327.25,0.0,0.0,0.198670739561109,0.0875505802142409,0.4207612596702483,0.8181468938032606,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,2799,2852,10455.9,10671.9,216.0,414.25,461.75,0.0,0.0,0.2484136890251047,0.1297662605873225,0.5025759490505743,0.9467128342580586,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,2859,3006,10695.9,11287.9,592.0,412.5,603.75,0.0,0.0,0.2802174802040929,0.1619162876742779,0.6077662639681364,1.2272203407048907,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,3016,3062,11323.9,11511.9,188.0,356.0,1034.5,0.0,0.0,0.1953922175807829,0.1079598223955327,0.5025759490505743,0.5610150128936644,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,3069,3132,11535.9,11791.9,256.0,408.25,1092.0,0.0,0.0,0.2313881454524752,0.125801232207241,0.7713956427287885,0.7246443916543165,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,3148,3207,11851.9,12091.9,240.0,659.75,342.0,0.0,0.0,0.1660732108646913,0.1065977052073992,0.3272587575213042,0.8064590810346426,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,3214,3258,12115.9,12295.9,180.0,549.0,435.5,0.0,0.0,0.2079388775898209,0.1371408377119621,0.4675125107447203,0.9467128342580586,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,3260,3628,12299.9,13775.9,1476.0,555.5,472.5,0.0,0.0,0.2119705799462162,0.3670100187915754,0.7830834554974065,1.507727847151723,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,3633,4023,13791.9,15355.9,1564.0,590.5,460.5,0.0,0.0,0.2395581287242656,0.1832621926801058,0.9350250214894408,1.4142253450027789,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,4030,4235,15379.9,16203.9,824.0,553.5,480.0,0.0,0.0,0.2209629254314008,0.1486544016945739,0.5376393873564284,1.086966587481475,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,4248,4368,16251.9,16735.9,484.0000000000018,322.0,225.5,0.0,0.0165289256198347,0.3189487513756758,0.6407887836424425,1.1220300257873288,1.8466744174416452,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,4375,4464,16759.9,17119.9,360.0,441.0,317.25,0.0,0.0,0.2596416452073044,0.2214912675593378,0.8298347065718785,1.0285275236383846,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,4475,4743,17159.9,18235.9,1076.0,499.0,412.5,0.0,0.0,0.3630235173873052,0.3420252104042248,1.1687812768618009,1.577854723763431,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,4750,4934,18259.9,18999.9,740.0,626.0,446.0,0.0,0.0,0.4666120313153408,0.6995120276172488,1.718108476986847,1.7765475408299372,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,4940,5178,19019.9,19975.9,956.0,734.0,448.5,0.0,0.0,0.5130530408771846,0.727112027300527,1.8817378557474993,1.647981600375139,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,5185,5378,19999.9,20775.9,776.0,824.0,457.5,0.0,0.0,0.5468244221748034,0.6795746575885716,1.5544790982261951,1.5194156599203397,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,5385,5539,20799.9,21419.9,620.0,784.0,455.5,0.0,0.0,0.5927431380887792,0.5966240589992418,1.2739715917793628,1.425913157771397,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,5547,5628,21447.9,21775.9,328.0,679.25,312.75,0.0,0.0,0.6770592054783507,0.8047646329470746,1.437600970540015,1.9986159834336792,121_leap_voe_gaze,1.0,movie,fam_shoe_1
1.0363140956952326,5635,5802,21799.9,22471.9,672.0,826.5,456.0,0.0,0.0,0.3221625232608965,0.2389849539461205,1.309035030085217,1.3324106556224515,121_leap_voe_gaze,2.0,still,fam_shoe_1
1.0363140956952326,5809,5863,22495.9,22715.8,219.89999999999785,706.5,384.0,0.0,0.0,0.3455911124125489,0.1870170868529873,0.7363322044229345,1.086966587481475,121_leap_voe_gaze,2.0,still,fam_shoe_1
1.0363140956952326,5870,5944,22739.8,23039.9,300.1000000000022,839.5,448.5,0.0,0.0,0.4741892746840994,0.5354874024377076,1.519415659920341,0.9817762725639126,121_leap_voe_gaze,2.0,still,fam_shoe_1
1.0363140956952326,5949,6104,23055.9,23679.9,624.0,934.0,453.0,0.0,0.0576923076923076,0.7168532726739052,0.8905266754282696,2.080430672814005,1.3324106556224529,121_leap_voe_gaze,2.0,still,fam_shoe_1
1.0363140956952326,6110,6518,23699.9,25335.9,1636.0,886.0,444.5,0.0,0.0537897310513447,0.5066102315338356,0.5565248564069144,2.3375625537236018,1.8232987919044092,121_leap_voe_gaze,2.0,still,fam_shoe_1
1.0363140956952326,6856,6908,26683.9,26895.9,212.0,609.0,526.0,1.0,0.6792452830188679,0.4246393256103779,0.6681128977200949,1.005151898101149,1.472664408845869,121_leap_voe_gaze,2.0,still,fam_shoe_1
1.0363140956952326,7229,7268,28175.9,28335.9,160.0,737.75,598.5,1.0,0.25,1.0455232602841482,1.1681432061516692,1.9168012940533532,2.1505575494257134,121_leap_voe_gaze,2.0,still,fam_shoe_1
1.0363140956952326,7275,7976,28359.9,31167.8,2807.899999999998,865.0,470.0,1.0,0.0584045584045584,0.6423642312993498,1.3309242737249505,3.085582570915154,2.7115725623193776,121_leap_voe_gaze,2.0,still,fam_shoe_1
1.0363140956952326,8006,8023,31283.9,31355.9,72.0,-496.0,410.5,1.0,0.2222222222222222,7.29279432456176,69.30138991494769,18.77062730640052,4.441368852074843,121_leap_voe_gaze,2.0,still,fam_shoe_1
