snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
127,11,8,,3,1,1,1,Fam Trial,0,9.938100125000346,9.938100125000346
127,11,8,,3,1,0,1,Fam Trial,9.938102125000114,11.137989667000056,1.1998875419999422
127,11,8,,3,1,1,1,Fam Trial,11.137987917000373,22.346215792000294,11.20822787499992
127,11,8,,3,1,0,1,Fam Trial,22.346217875000093,24.35060708400033,2.0043892090002373
127,11,8,,3,1,1,2,Fam Trial,0,0.5692128340001545,0.5692128340001545
127,11,8,,3,1,0,2,Fam Trial,0.5692147500003557,2.5776441670000168,2.008429416999661
127,11,8,,3,1,1,3,Test Trial,0,1.1518038330000309,1.1518038330000309
127,11,8,,3,1,0,3,Test Trial,1.1518057909997879,1.4934649580000041,0.34165916700021626
127,11,8,,3,1,1,3,Test Trial,1.4934631249998347,8.001757208000072,6.508294083000237
127,11,8,,3,1,0,3,Test Trial,8.00175924999985,10.01014374999977,2.00838449999992
127,11,8,,3,1,1,4,Test Trial,0,9.369081625000035,9.369081625000035
127,11,8,,3,1,0,4,Test Trial,9.369083624999803,11.369086959000015,2.000003334000212
127,11,8,,3,1,1,5,Test Trial,0,0.19565891700040083,0.19565891700040083
127,11,8,,3,1,0,5,Test Trial,0.1956609170001684,30.003827917000308,29.80816700000014
127,11,8,,3,1,1,6,Test Trial,0,11.762684499999978,11.762684499999978
127,11,8,,3,1,0,6,Test Trial,11.762686417000168,13.77086987499979,2.008183457999621
