snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
107,10,27,,3,1,1,1,Fam Trial,0,2.883432599948719,2.883432599948719
107,10,27,,3,1,0,1,Fam Trial,2.8834381999913603,4.898820000002161,2.0153818000108004
107,10,27,,3,1,1,2,Fam Trial,0,0.34967190003953874,0.34967190003953874
107,10,27,,3,1,0,2,Fam Trial,0.34967909997794777,1.950362000032328,1.6006829000543803
107,10,27,,3,1,1,2,Fam Trial,1.9503502000588924,5.950827599968761,4.000477399909869
107,10,27,,3,1,0,2,Fam Trial,5.95084169995971,7.966132399975322,2.015290700015612
107,10,27,,3,1,1,3,Test Trial,0,2.966574599966407,2.966574599966407
107,10,27,,3,1,0,3,Test Trial,2.96658310003113,4.967953799990937,2.001370699959807
107,10,27,,3,1,1,4,Test Trial,0,1.2523168999468908,1.2523168999468908
107,10,27,,3,1,0,4,Test Trial,1.2523337999591604,3.268101599998772,2.0157678000396118
