snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
135,11,0,,3,1,1,1,Fam Trial,0,23.063785416999963,23.063785416999963
135,11,0,,3,1,0,1,Fam Trial,23.063787499999307,24.10947799999849,1.045690499999182
135,11,0,,3,1,1,1,Fam Trial,24.10947620799925,29.650939707998987,5.541463499999736
135,11,0,,3,1,0,1,Fam Trial,29.65094204199886,30.000907207999262,0.34996516600040195
135,11,0,,3,1,1,2,Fam Trial,0,7.3152857499990205,7.3152857499990205
135,11,0,,3,1,0,2,Fam Trial,7.315287707999232,7.691202790998432,0.3759150829991995
135,11,0,,3,1,1,2,Fam Trial,7.691200874998685,20.044462707999628,12.353261833000943
135,11,0,,3,1,0,2,Fam Trial,20.044464999999036,21.533037457998944,1.4885724579999078
135,11,0,,3,1,1,2,Fam Trial,21.533035624999684,22.086031916000138,0.5529962910004542
135,11,0,,3,1,0,2,Fam Trial,22.08603395799946,24.0861019999993,2.000068041999839
135,11,0,,3,1,1,3,Test Trial,0,8.863396875000035,8.863396875000035
135,11,0,,3,1,0,3,Test Trial,8.863398833000247,10.188525333000143,1.3251264999998966
135,11,0,,3,1,1,3,Test Trial,10.188523625000016,22.458185125000455,12.269661500000439
135,11,0,,3,1,0,3,Test Trial,22.45818754100037,24.468192833001012,2.010005292000642
135,11,0,,3,1,1,4,Test Trial,0,8.949871582999549,8.949871582999549
135,11,0,,3,1,0,4,Test Trial,8.949873624998872,10.950753499999337,2.0008798750004644
135,11,0,,3,1,1,5,Test Trial,0,25.712368208000044,25.712368208000044
135,11,0,,3,1,0,5,Test Trial,25.712370166000255,26.834886624999854,1.1225164589995984
135,11,0,,3,1,1,5,Test Trial,26.83488475000013,27.66787537500022,0.8329906250000931
135,11,0,,3,1,0,5,Test Trial,27.667877665999185,29.162413041000036,1.4945353750008508
135,11,0,,3,1,1,5,Test Trial,29.162411082999824,29.712343625000358,0.5499325420005334
135,11,0,,3,1,0,5,Test Trial,29.712345750000168,30.004107458000362,0.29176170800019463
135,11,0,,3,1,1,6,Test Trial,0,5.353284083999824,5.353284083999824
135,11,0,,3,1,0,6,Test Trial,5.353286125000523,7.178338625000833,1.8250525000003108
135,11,0,,3,1,1,6,Test Trial,7.1783367919997545,14.461643167000148,7.283306375000393
135,11,0,,3,1,0,6,Test Trial,14.461645291999957,16.13683583400052,1.6751905420005642
135,11,0,,3,1,1,6,Test Trial,16.136833750000733,17.044895292001456,0.9080615420007234
135,11,0,,3,1,0,6,Test Trial,17.044898500000272,17.332017083999745,0.2871185839994723
135,11,0,,3,1,1,6,Test Trial,17.332014958999935,27.0984845840012,9.766469625001264
135,11,0,,3,1,0,6,Test Trial,27.098487209001178,27.936575249999805,0.8380880409986275
135,11,0,,3,1,1,6,Test Trial,27.936573209000926,29.100235792000603,1.1636625829996774
135,11,0,,3,1,0,6,Test Trial,29.10023858400018,29.544887584001117,0.4446490000009362
135,11,0,,3,1,1,6,Test Trial,29.544885667000926,30.003214792001017,0.45832912500009115
