snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
142,10,11,,2,1,1,1,Fam Trial,0,4.915124625000317,4.915124625000317
142,10,11,,2,1,0,1,Fam Trial,4.915126584000973,5.495824334000645,0.5806977499996719
142,10,11,,2,1,1,1,Fam Trial,5.495822500000941,25.228724291999242,19.7329017919983
142,10,11,,2,1,0,1,Fam Trial,25.228726375000406,26.91707783399761,1.6883514589972037
142,10,11,,2,1,1,1,Fam Trial,26.91707587500059,29.545445291998476,2.6283694169978844
142,10,11,,2,1,0,1,Fam Trial,29.545447583997884,30.0038124169987,0.45836483300081454
142,10,11,,2,1,1,2,Fam Trial,0,7.022265167001024,7.022265167001024
142,10,11,,2,1,0,2,Fam Trial,7.022267125001235,7.553417625000293,0.5311504999990575
142,10,11,,2,1,1,2,Fam Trial,7.553415750000568,12.657437375000882,5.104021625000314
142,10,11,,2,1,0,2,Fam Trial,12.657439375001559,13.308735916998558,0.6512965419969987
142,10,11,,2,1,1,2,Fam Trial,13.308734166999784,17.761523417000717,4.452789250000933
142,10,11,,2,1,0,2,Fam Trial,17.76152537500093,19.76983787499921,2.008312499998283
142,10,11,,2,1,1,3,Test Trial,0,14.35028258300008,14.35028258300008
142,10,11,,2,1,0,3,Test Trial,14.350284625001223,16.353400291998696,2.0031156669974735
142,10,11,,2,1,1,4,Test Trial,0,6.851673166002001,6.851673166002001
142,10,11,,2,1,0,4,Test Trial,6.851675124999019,7.528012582999509,0.6763374580004893
142,10,11,,2,1,1,4,Test Trial,7.5280108750012005,10.75567462500112,3.2276637499999197
142,10,11,,2,1,0,4,Test Trial,10.755676708002284,12.76397791600175,2.008301207999466
142,10,11,,2,1,1,5,Test Trial,0,17.297711291997985,17.297711291997985
142,10,11,,2,1,0,5,Test Trial,17.29771329199866,19.297938916999556,2.000225625000894
142,10,11,,2,1,1,6,Test Trial,0,7.164776416000677,7.164776416000677
142,10,11,,2,1,0,6,Test Trial,7.16477845800182,9.178357790999144,2.013579332997324
