snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
125,10,21,,1,1,1,1,Fam Trial,0,3.2972125000000005,3.2972125000000005
125,10,21,,1,1,0,1,Fam Trial,3.297214542000006,4.436200708000001,1.1389861659999951
125,10,21,,1,1,1,1,Fam Trial,4.436198875000002,14.063853999999992,9.62765512499999
125,10,21,,1,1,0,1,Fam Trial,14.063856124999973,15.265198166999994,1.2013420420000216
125,10,21,,1,1,1,1,Fam Trial,15.265194416999975,19.372061541999983,4.106867125000008
125,10,21,,1,1,0,1,Fam Trial,19.372064082999998,21.072053041999993,1.6999889589999952
125,10,21,,1,1,1,1,Fam Trial,21.072051042,22.12726541699999,1.0552143749999914
125,10,21,,1,1,0,1,Fam Trial,22.12726749999996,24.130326166999964,2.003058667000005
125,10,21,,1,1,1,2,Fam Trial,0,8.486729208000042,8.486729208000042
125,10,21,,1,1,0,2,Fam Trial,8.486731249999991,10.495061000000021,2.00832975000003
125,10,21,,1,1,1,3,Test Trial,0,2.8248437090000493,2.8248437090000493
125,10,21,,1,1,0,3,Test Trial,2.8248457500000086,4.8332341670000005,2.008388416999992
125,10,21,,1,1,1,4,Test Trial,0,2.421171917000038,2.421171917000038
125,10,21,,1,1,0,4,Test Trial,2.4211738330000117,3.9961849169999937,1.575011083999982
125,10,21,,1,1,1,4,Test Trial,3.996182707999992,6.791831875000014,2.795649167000022
125,10,21,,1,1,0,4,Test Trial,6.7918339170000195,8.292893958000036,1.5010600410000166
125,10,21,,1,1,1,4,Test Trial,8.292892083000027,9.883973249999997,1.5910811669999703
125,10,21,,1,1,0,4,Test Trial,9.883975292000002,11.704468625000004,1.8204933330000017
125,10,21,,1,1,1,4,Test Trial,11.704466875000037,16.72372708300003,5.0192602079999915
125,10,21,,1,1,0,4,Test Trial,16.723729249999963,17.80990187499998,1.0861726250000174
125,10,21,,1,1,1,4,Test Trial,17.809900042000038,24.658364749999976,6.848464707999938
125,10,21,,1,1,0,4,Test Trial,24.658367250000026,26.671074292000014,2.012707041999988
125,10,21,,1,1,1,5,Test Trial,0,3.2851216669999985,3.2851216669999985
125,10,21,,1,1,0,5,Test Trial,3.2851240420000067,3.3546864169999253,0.06956237499991857
125,10,21,,1,1,1,5,Test Trial,3.3546846250000044,3.5236008339999216,0.16891620899991722
125,10,21,,1,1,0,5,Test Trial,3.523602958999959,4.7014881669999795,1.1778852080000206
125,10,21,,1,1,1,5,Test Trial,4.701486374999945,9.616453084,4.914966709000055
125,10,21,,1,1,0,5,Test Trial,9.616455249999944,11.262818749999951,1.6463635000000068
125,10,21,,1,1,1,5,Test Trial,11.262816999999927,17.41579108399992,6.152974083999993
125,10,21,,1,1,0,5,Test Trial,17.41579329199999,18.017918166999948,0.6021248749999586
125,10,21,,1,1,1,5,Test Trial,18.017916124999942,22.435584958999925,4.417668833999983
125,10,21,,1,1,0,5,Test Trial,22.43558695899992,23.59612658399999,1.1605396250000695
125,10,21,,1,1,1,5,Test Trial,23.596124583999995,25.14987345899999,1.5537488749999966
125,10,21,,1,1,0,5,Test Trial,25.149875500000007,26.696103624999978,1.5462281249999705
125,10,21,,1,1,1,5,Test Trial,26.696101709000004,29.654474917000016,2.958373208000012
125,10,21,,1,1,0,5,Test Trial,29.654478041999937,30.00053074999994,0.346052708000002
125,10,21,,1,1,1,6,Test Trial,0,14.59257991700008,14.59257991700008
125,10,21,,1,1,0,6,Test Trial,14.592581917000075,15.976910792000012,1.3843288749999374
125,10,21,,1,1,1,6,Test Trial,15.976909000000092,18.172602208000058,2.195693207999966
125,10,21,,1,1,0,6,Test Trial,18.172604667000087,19.160476958000004,0.9878722909999169
125,10,21,,1,1,1,6,Test Trial,19.16047483300008,22.880785125000102,3.720310292000022
125,10,21,,1,1,0,6,Test Trial,22.880787499999997,23.81204050000008,0.9312530000000834
125,10,21,,1,1,1,6,Test Trial,23.812032125000087,24.914153833,1.1021217079999133
125,10,21,,1,1,0,6,Test Trial,24.914155875000006,26.914193875000024,2.0000380000000177
