Recording date:	2026/05/29
Recording time:	12:40:51
Recording resolution:	1920 x 1080
PsychoPy units:	pix
Session Start
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight	PupilSize
-745.8	215.0	76.0	1	173.0	98.0	1	194.0	87.0	2.9607	1	3.1961	1	3.0784
-741.8	201.0	15.0	1	174.0	96.0	1	187.5	55.5	3.1833	1	3.1942	1	3.1888
-737.8	223.0	106.0	1	142.0	95.0	1	182.5	100.5	2.9646	1	3.2392	1	3.1019
-733.8	216.0	75.0	1	179.0	98.0	1	197.5	86.5	2.9932	1	3.1859	1	3.0896
-729.7	nan	nan	0	176.0	100.0	1	176.0	100.0	nan	0	3.1438	1	3.1438
-725.7	218.0	43.0	1	141.0	84.0	1	179.5	63.5	3.0166	1	3.1319	1	3.0742
-721.7	204.0	56.0	1	174.0	96.0	1	189.0	76.0	3.0	1	3.1506	1	3.0753
-717.7	201.0	63.0	1	190.0	102.0	1	195.5	82.5	3.0432	1	3.1443	1	3.0937
-713.7	215.0	109.0	1	184.0	82.0	1	199.5	95.5	2.8801	1	3.1547	1	3.0174
-709.7	214.0	28.0	1	187.0	71.0	1	200.5	49.5	3.1681	1	3.1847	1	3.1764
-705.7	229.0	40.0	1	160.0	76.0	1	194.5	58.0	3.0421	1	3.1517	1	3.0969
-701.7	203.0	85.0	1	187.0	83.0	1	195.0	84.0	2.9979	1	3.1295	1	3.0637
-697.7	193.0	155.0	1	177.0	79.0	1	185.0	117.0	2.7957	1	3.1801	1	2.9879
-693.7	225.0	79.0	1	170.0	76.0	1	197.5	77.5	2.9567	1	3.1086	1	3.0327
-689.7	176.0	89.0	1	163.0	98.0	1	169.5	93.5	3.0193	1	3.1424	1	3.0808
-685.7	232.0	77.0	1	197.0	63.0	1	214.5	70.0	2.9838	1	3.102	1	3.0429
-681.7	194.0	43.0	1	181.0	80.0	1	187.5	61.5	3.0695	1	3.1738	1	3.1217
-677.7	238.0	58.0	1	164.0	90.0	1	201.0	74.0	2.9908	1	3.1195	1	3.0551
-673.7	194.0	41.0	1	156.0	81.0	1	175.0	61.0	3.0645	1	3.1172	1	3.0909
-669.7	nan	nan	0	182.0	96.0	1	182.0	96.0	nan	0	3.1089	1	3.1089
-665.7	217.0	106.0	1	160.0	112.0	1	188.5	109.0	2.9105	1	3.0981	1	3.0043
-661.7	221.0	75.0	1	172.0	99.0	1	196.5	87.0	2.9881	1	3.0913	1	3.0397
-657.7	nan	nan	0	148.0	72.0	1	148.0	72.0	nan	0	3.1799	1	3.1799
-653.7	139.0	116.0	1	119.0	90.0	1	129.0	103.0	2.9229	1	3.0914	1	3.0071
-649.7	74.0	100.0	1	62.0	113.0	1	68.0	106.5	2.9216	1	3.1374	1	3.0295
-645.7	-18.0	79.0	1	8.0	56.0	1	-5.0	67.5	2.9592	1	3.1716	1	3.0654
-641.7	-62.0	-7.0	1	-86.0	51.0	1	-74.0	22.0	3.02	1	3.1541	1	3.0871
-637.7	-129.0	-24.0	1	-129.0	14.0	1	-129.0	-5.0	2.9837	1	3.1532	1	3.0685
-633.7	-185.0	-52.0	1	-169.0	-22.0	1	-177.0	-37.0	3.0228	1	3.1845	1	3.1036
-629.7	-278.0	-15.0	1	-241.0	-5.0	1	-259.5	-10.0	2.7776	1	3.0723	1	2.925
-625.7	-309.0	-48.0	1	-350.0	-22.0	1	-329.5	-35.0	2.8109	1	3.0127	1	2.9118
-621.7	-352.0	-85.0	1	-331.0	-52.0	1	-341.5	-68.5	2.8003	1	3.0224	1	2.9114
-617.7	-408.0	-151.0	1	-387.0	-130.0	1	-397.5	-140.5	2.7923	1	3.0118	1	2.902
-613.7	-436.0	-205.0	1	-453.0	-125.0	1	-444.5	-165.0	2.8958	1	2.959	1	2.9274
-609.7	-499.0	-205.0	1	-520.0	-169.0	1	-509.5	-187.0	2.8564	1	2.9602	1	2.9083
-605.7	-533.0	-240.0	1	-564.0	-211.0	1	-548.5	-225.5	2.8141	1	2.9885	1	2.9013
-601.7	-593.0	-311.0	1	nan	nan	0	-593.0	-311.0	2.8595	1	nan	0	2.8595
-597.7	-599.0	-295.0	1	-605.0	-309.0	1	-602.0	-302.0	2.7841	1	3.1565	1	2.9703
-593.7	nan	nan	0	-648.0	-381.0	1	-648.0	-381.0	nan	0	3.1365	1	3.1365
-589.7	-660.0	-355.0	1	-635.0	-376.0	1	-647.5	-365.5	2.8692	1	3.1444	1	3.0068
-585.7	nan	nan	0	-673.0	-362.0	1	-673.0	-362.0	nan	0	3.0928	1	3.0928
-581.7	-630.0	-400.0	1	-672.0	-372.0	1	-651.0	-386.0	2.9633	1	3.1939	1	3.0786
-577.7	-621.0	-401.0	1	-671.0	-374.0	1	-646.0	-387.5	2.9612	1	3.156	1	3.0586
-573.7	-620.0	-328.0	1	-676.0	-345.0	1	-648.0	-336.5	2.7847	1	3.123	1	2.9539
-569.7	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-565.7	-675.0	-358.0	1	-668.0	-382.0	1	-671.5	-370.0	2.8317	1	3.1843	1	3.008
