Recording date:	2026/03/30
Recording time:	09:57:51
Recording resolution:	1920 x 1080
PsychoPy units:	pix
Session Start
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight	PupilSize
-742.4	-597.0	-559.0	1	-618.0	-518.0	1	-607.5	-538.5	2.8137	1	2.9602	1	2.887
-738.4	-604.0	-549.0	1	-610.0	-532.0	1	-607.0	-540.5	2.7922	1	2.9707	1	2.8815
-734.4	-608.0	-552.0	1	-616.0	-534.0	1	-612.0	-543.0	2.8085	1	2.9416	1	2.875
-730.4	-605.0	-561.0	1	-615.0	-542.0	1	-610.0	-551.5	2.8163	1	2.945	1	2.8807
-726.4	-597.0	-573.0	1	-620.0	-536.0	1	-608.5	-554.5	2.8089	1	2.9222	1	2.8656
-722.4	-602.0	-580.0	1	-613.0	-523.0	1	-607.5	-551.5	2.7999	1	2.9509	1	2.8754
-718.4	-599.0	-572.0	1	-614.0	-514.0	1	-606.5	-543.0	2.8052	1	2.9659	1	2.8855
-714.4	-600.0	-563.0	1	-627.0	-515.0	1	-613.5	-539.0	2.7977	1	2.9444	1	2.8711
-710.4	-598.0	-545.0	1	-610.0	-530.0	1	-604.0	-537.5	2.8059	1	2.9534	1	2.8797
-706.4	-593.0	-553.0	1	-612.0	-542.0	1	-602.5	-547.5	2.8027	1	2.9546	1	2.8787
-702.4	-594.0	-559.0	1	-605.0	-545.0	1	-599.5	-552.0	2.8182	1	2.9406	1	2.8794
-698.4	-591.0	-564.0	1	-617.0	-542.0	1	-604.0	-553.0	2.825	1	2.9579	1	2.8915
-694.4	-607.0	-567.0	1	-616.0	-539.0	1	-611.5	-553.0	2.8116	1	2.9525	1	2.882
-690.4	-609.0	-570.0	1	-614.0	-537.0	1	-611.5	-553.5	2.8096	1	2.96	1	2.8848
-686.4	-607.0	-570.0	1	-616.0	-528.0	1	-611.5	-549.0	2.8008	1	2.9487	1	2.8748
-682.4	-598.0	-586.0	1	-610.0	-523.0	1	-604.0	-554.5	2.8035	1	2.9558	1	2.8797
-678.4	-603.0	-586.0	1	-609.0	-517.0	1	-606.0	-551.5	2.8173	1	2.9492	1	2.8832
-674.4	-604.0	-577.0	1	-611.0	-515.0	1	-607.5	-546.0	2.8071	1	2.9597	1	2.8834
-670.4	-592.0	-572.0	1	-615.0	-509.0	1	-603.5	-540.5	2.8182	1	2.9443	1	2.8813
-666.4	-598.0	-575.0	1	-619.0	-504.0	1	-608.5	-539.5	2.8125	1	2.9567	1	2.8846
-662.4	-593.0	-571.0	1	-609.0	-512.0	1	-601.0	-541.5	2.8356	1	2.9651	1	2.9004
-658.4	-596.0	-568.0	1	-615.0	-512.0	1	-605.5	-540.0	2.8126	1	2.9511	1	2.8819
-654.4	-600.0	-572.0	1	-615.0	-521.0	1	-607.5	-546.5	2.8305	1	2.9758	1	2.9032
-650.4	-600.0	-576.0	1	-616.0	-524.0	1	-608.0	-550.0	2.8136	1	2.9736	1	2.8936
-646.4	-602.0	-575.0	1	-619.0	-524.0	1	-610.5	-549.5	2.8139	1	2.9512	1	2.8825
-642.4	-602.0	-580.0	1	-609.0	-519.0	1	-605.5	-549.5	2.8173	1	2.9855	1	2.9014
-638.4	-602.0	-580.0	1	-613.0	-518.0	1	-607.5	-549.0	2.8156	1	2.9647	1	2.8902
-634.4	-598.0	-578.0	1	-615.0	-524.0	1	-606.5	-551.0	2.8339	1	2.9633	1	2.8986
-630.4	-578.0	-569.0	1	-613.0	-523.0	1	-595.5	-546.0	2.828	1	2.9984	1	2.9132
-626.4	-584.0	-559.0	1	-607.0	-531.0	1	-595.5	-545.0	2.8273	1	2.9773	1	2.9023
-622.4	-592.0	-560.0	1	-617.0	-537.0	1	-604.5	-548.5	2.8142	1	2.966	1	2.8901
-618.4	-597.0	-559.0	1	-616.0	-543.0	1	-606.5	-551.0	2.8141	1	2.9656	1	2.8898
-614.4	-601.0	-556.0	1	-612.0	-538.0	1	-606.5	-547.0	2.8245	1	2.967	1	2.8957
-610.4	-604.0	-550.0	1	-617.0	-536.0	1	-610.5	-543.0	2.8368	1	2.9686	1	2.9027
-606.4	-599.0	-558.0	1	-620.0	-544.0	1	-609.5	-551.0	2.8398	1	2.9888	1	2.9143
-602.4	-592.0	-546.0	1	-619.0	-530.0	1	-605.5	-538.0	2.8473	1	3.0146	1	2.931
-598.4	-596.0	-561.0	1	-626.0	-538.0	1	-611.0	-549.5	2.8402	1	2.9808	1	2.9105
-594.4	-595.0	-560.0	1	-623.0	-533.0	1	-609.0	-546.5	2.8445	1	2.9807	1	2.9126
-590.4	-597.0	-566.0	1	-623.0	-538.0	1	-610.0	-552.0	2.8461	1	2.9952	1	2.9207
-586.4	-602.0	-572.0	1	-620.0	-546.0	1	-611.0	-559.0	2.8519	1	3.0024	1	2.9272
-582.4	-599.0	-576.0	1	-620.0	-542.0	1	-609.5	-559.0	2.8426	1	2.9805	1	2.9115
-578.4	-598.0	-574.0	1	-608.0	-541.0	1	-603.0	-557.5	2.8472	1	3.0067	1	2.9269
-574.4	-595.0	-568.0	1	-603.0	-534.0	1	-599.0	-551.0	2.8533	1	3.0174	1	2.9354
-570.4	-592.0	-574.0	1	-607.0	-532.0	1	-599.5	-553.0	2.8545	1	3.0059	1	2.9302
-566.4	-598.0	-570.0	1	-614.0	-531.0	1	-606.0	-550.5	2.8555	1	3.0219	1	2.9387
-562.4	-602.0	-571.0	1	-610.0	-526.0	1	-606.0	-548.5	2.8513	1	3.0167	1	2.934
-558.4	-596.0	-578.0	1	-620.0	-526.0	1	-608.0	-552.0	2.8692	1	3.0091	1	2.9391
-554.4	-596.0	-580.0	1	-616.0	-529.0	1	-606.0	-554.5	2.8601	1	3.0097	1	2.9349
-550.4	-593.0	-582.0	1	-619.0	-532.0	1	-606.0	-557.0	2.8718	1	3.0369	1	2.9543
-546.4	-598.0	-580.0	1	-630.0	-534.0	1	-614.0	-557.0	2.8623	1	3.0177	1	2.94
-542.4	-590.0	-585.0	1	-624.0	-532.0	1	-607.0	-558.5	2.8849	1	3.0355	1	2.9602
-538.4	-599.0	-582.0	1	-616.0	-535.0	1	-607.5	-558.5	2.8709	1	3.0333	1	2.9521
-534.4	-588.0	-584.0	1	-614.0	-541.0	1	-601.0	-562.5	2.8874	1	3.0253	1	2.9563
-530.4	-580.0	-588.0	1	-609.0	-548.0	1	-594.5	-568.0	2.9009	1	3.0342	1	2.9675
