Recording date:	2026/05/08
Recording time:	09:29:38
Recording resolution:	1920 x 1080
PsychoPy units:	pix
Session Start
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight	PupilSize
-611.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-607.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-603.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-599.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-595.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-591.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-587.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-583.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-579.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-575.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-571.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-567.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-563.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-559.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-554.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-550.9	nan	nan	0	99.0	572.0	1	99.0	572.0	nan	0	3.3051	1	3.3051
-546.9	nan	nan	0	99.0	559.0	1	99.0	559.0	nan	0	3.3085	1	3.3085
-542.9	nan	nan	0	142.0	572.0	1	142.0	572.0	nan	0	3.3087	1	3.3087
-538.9	205.0	576.0	1	124.0	606.0	1	164.5	591.0	3.6146	1	3.2421	1	3.4284
-534.8	nan	nan	0	159.0	623.0	1	159.0	623.0	nan	0	3.3262	1	3.3262
-530.8	nan	nan	0	160.0	615.0	1	160.0	615.0	nan	0	3.3359	1	3.3359
-526.8	nan	nan	0	165.0	607.0	1	165.0	607.0	nan	0	3.2616	1	3.2616
-522.8	nan	nan	0	155.0	593.0	1	155.0	593.0	nan	0	3.2741	1	3.2741
-518.8	163.0	619.0	1	107.0	592.0	1	135.0	605.5	3.4852	1	3.3351	1	3.4101
-514.8	nan	nan	0	119.0	613.0	1	119.0	613.0	nan	0	3.2644	1	3.2644
-510.8	134.0	625.0	1	129.0	620.0	1	131.5	622.5	3.4533	1	3.2628	1	3.3581
-506.8	nan	nan	0	133.0	610.0	1	133.0	610.0	nan	0	3.3086	1	3.3086
-502.8	nan	nan	0	155.0	603.0	1	155.0	603.0	nan	0	3.3704	1	3.3704
-498.8	138.0	620.0	1	143.0	604.0	1	140.5	612.0	3.4391	1	3.3673	1	3.4032
-494.8	164.0	632.0	1	145.0	617.0	1	154.5	624.5	3.513	1	3.2877	1	3.4004
-490.8	137.0	646.0	1	142.0	636.0	1	139.5	641.0	3.5352	1	3.2652	1	3.4002
-486.8	157.0	620.0	1	154.0	608.0	1	155.5	614.0	3.4931	1	3.2604	1	3.3767
-482.8	119.0	647.0	1	132.0	610.0	1	125.5	628.5	3.4392	1	3.3696	1	3.4044
-478.8	122.0	633.0	1	162.0	588.0	1	142.0	610.5	3.5455	1	3.403	1	3.4743
-474.8	143.0	639.0	1	146.0	629.0	1	144.5	634.0	3.5745	1	3.2376	1	3.406
-470.8	nan	nan	0	151.0	609.0	1	151.0	609.0	nan	0	3.4185	1	3.4185
-466.8	nan	nan	0	163.0	622.0	1	163.0	622.0	nan	0	3.4218	1	3.4218
-462.8	128.0	656.0	1	165.0	631.0	1	146.5	643.5	3.3863	1	3.4081	1	3.3972
-458.8	128.0	640.0	1	127.0	616.0	1	127.5	628.0	3.497	1	3.359	1	3.428
-454.8	127.0	652.0	1	138.0	641.0	1	132.5	646.5	3.5477	1	3.3183	1	3.433
-450.8	159.0	632.0	1	161.0	621.0	1	160.0	626.5	3.5202	1	3.4114	1	3.4658
