Recording date:	2026/02/07
Recording time:	11:54:26
Recording resolution:	1920 x 1080
PsychoPy units:	pix
Session Start
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight	PupilSize
-747.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-743.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-739.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-735.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-731.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-727.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-723.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-719.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-715.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-711.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-707.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-703.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-699.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-695.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-691.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-687.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-683.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-679.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-675.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-671.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-667.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-663.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-659.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-655.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-651.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-647.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-643.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-639.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-635.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-631.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-627.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-623.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-619.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-615.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-611.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-607.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-603.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-599.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-595.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-591.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-587.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-583.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-579.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-575.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-571.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-567.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-563.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-559.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-555.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-551.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-547.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-543.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-539.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-535.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-531.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-527.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-523.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-519.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-515.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-511.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-507.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-503.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-499.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-495.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-491.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-487.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-483.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-479.8	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
