cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.0181369081877762,0,54,-744.3,-524.3,220.0,1315.0,-50.0,0.0,0.10909090909090909,0.6549348039055554,2.1306183523048516,3.5530950816598743,1.8232987919044092,149_leap_voe_gaze
1.0181369081877762,106,129,-320.3,-224.3,96.0,3231.0,-79.0,1.0,0.5416666666666666,0.629624979766537,2.38256838665856,4.347866349925899,1.6830450386809932,149_leap_voe_gaze
1.0181369081877762,132,176,-216.3,-36.3,180.0,3421.0,-131.0,1.0,0.0,1.6989411014463,8.437933717914415,7.293195167617637,3.8102269625694705,149_leap_voe_gaze
1.0181369081877762,515,533,1315.7,1391.7,76.0,1009.0,475.0,1.0,0.0,0.6648483417814737,0.7906281864949842,1.0051518981011487,1.472664408845869,149_leap_voe_gaze
1.0181369081877762,539,657,1411.7,1887.7,476.0,1056.0,496.0,0.0,0.20168067226890757,0.6095264836339479,1.3290780322658828,3.821914775338091,2.3960016175666916,149_leap_voe_gaze
1.0181369081877762,664,711,1911.8,2103.8,192.00000000000023,672.0,430.0,0.0,0.1875,1.037159760410676,3.1129665478735964,3.45959257951093,2.594694434633198,149_leap_voe_gaze
1.0181369081877762,720,748,2135.8,2251.8,116.0,754.0,417.5,1.0,0.3103448275862069,1.1108605739406696,2.1586612916289414,2.0570550472767692,2.2674356771118935,149_leap_voe_gaze
1.0181369081877762,754,803,2271.8,2471.8,200.0,823.0,417.0,0.0,0.04,0.8898648952866945,2.1602880247670675,3.8920416519497967,2.618070060170434,149_leap_voe_gaze
1.0181369081877762,810,1092,2495.8,3627.8,1132.0,953.0,506.0,1.0,0.14487632508833923,1.2920712048192726,8.058775121447763,8.637293636008708,3.5764707071971102,149_leap_voe_gaze
1.0181369081877762,1095,1148,3635.8,3851.8,216.0,1023.0,527.5,0.0,0.07407407407407407,1.4149839371060127,2.661726701106121,3.2492119496758063,3.307651013518896,149_leap_voe_gaze
1.0181369081877762,1155,1184,3875.8,3995.8,120.0,822.0,633.0,1.0,0.6,3.2080133848799917,32.61548188471523,9.256747712745462,6.6854289036495,149_leap_voe_gaze
1.0181369081877762,1187,1498,4003.8,5251.8,1248.0,981.0000000000001,644.0,1.0,0.25,3.078414490283376,19.896736422871268,8.952864580761394,7.643829550676177,149_leap_voe_gaze
1.0181369081877762,1505,1608,5275.8,5691.8,416.0,929.0,667.0,1.0,0.5576923076923077,3.100967480144155,20.504761851393308,7.550327048527233,6.475048273814377,149_leap_voe_gaze
1.0181369081877762,1672,1686,5943.8,6003.8,60.0,1099.5,789.0,1.0,0.2,2.571814607898583,4.59427393896307,1.238908153473509,6.56855077596332,149_leap_voe_gaze
1.0181369081877762,1691,1877,6019.8,6767.8,748.0,903.5,549.0,0.0,0.11764705882352941,1.219517893699484,4.92763331649013,5.80884294600315,4.394617601000371,149_leap_voe_gaze
1.0181369081877762,1888,2050,6807.8,7459.8,652.0,871.0,656.0,1.0,0.3312883435582822,2.6900486338541065,14.710381120685561,7.363322044229345,8.485352070016674,149_leap_voe_gaze
1.0181369081877762,2058,2142,7487.8,7827.8,340.0,298.0,392.0,0.0,0.0,0.9886792205335992,3.1723937043076855,4.476432290380697,2.6998847495507596,149_leap_voe_gaze
1.0181369081877762,2144,2223,7831.8,8151.7,319.89999999999964,373.5,368.5,0.0,0.0125,1.3001093124037104,2.0800484140951085,2.6998847495507596,2.2089966132688033,149_leap_voe_gaze
1.0181369081877762,2229,2460,8171.7,9099.7,928.0000000000009,302.5,403.5,0.0,0.02586206896551724,1.1527724794145562,5.938133428060913,6.615302027037792,3.179085073064098,149_leap_voe_gaze
1.0181369081877762,2469,2635,9131.7,9799.7,668.0,271.0,193.0,0.0,0.0,1.1992275212775563,6.574151842295732,6.802307031335681,3.319338826287514,149_leap_voe_gaze
1.0181369081877762,2645,2709,9835.7,10095.7,260.0,214.0,33.0,0.0,0.0,0.7553192484038072,2.0268466855822025,4.184236971165247,1.379161906696925,149_leap_voe_gaze
1.0181369081877762,2716,2769,10119.7,10335.7,216.0,287.0,59.0,0.0,0.0,1.1186562078789828,2.2849858268658227,2.734948187856613,3.085582570915154,149_leap_voe_gaze
1.0181369081877762,2776,2825,10359.7,10559.7,200.0,351.5,339.75,0.0,0.0,1.442503741259456,4.432809999813784,3.9738563413301224,3.015455694303446,149_leap_voe_gaze
1.0181369081877762,2832,2950,10583.7,11059.7,476.0,389.0,534.0,0.0,0.06722689075630252,1.630205121182053,10.322482702988948,6.451672648277141,4.558246979761023,149_leap_voe_gaze
1.0181369081877762,2956,3031,11079.7,11383.7,304.0,479.5,331.0,0.0,0.013157894736842105,1.4289801085110194,5.849617194605451,6.498423899351613,4.394617601000371,149_leap_voe_gaze
1.0181369081877762,3036,3227,11399.7,12167.7,768.0,637.25,410.0,0.0,0.0625,1.2402840186654487,12.067925330134166,9.724260223490182,3.7634757114949986,149_leap_voe_gaze
1.0181369081877762,3236,3355,12199.7,12679.7,480.0,692.25,288.75,0.0,0.0,0.8651191047094284,4.320718145262704,4.756939796827529,2.3960016175666916,149_leap_voe_gaze
1.0181369081877762,3362,3516,12703.7,13323.7,620.0,941.5,462.0,0.0,0.12258064516129032,0.8623320712991552,2.5532587786379675,3.225836324138573,3.202460698601334,149_leap_voe_gaze
1.0181369081877762,3523,3563,13347.7,13511.7,164.0,751.0,679.5,1.0,0.4634146341463415,1.0382743115678303,2.9749648671875937,1.589542536532049,3.319338826287514,149_leap_voe_gaze
1.0181369081877762,3567,3610,13523.7,13699.7,176.0,801.0,700.0,1.0,0.4318181818181818,1.1875310506768197,2.92637926072304,2.3141869281863654,3.4128413284364583,149_leap_voe_gaze
1.0181369081877762,4064,4102,15511.7,15667.7,156.0,592.5,495.5,1.0,0.28205128205128205,2.1331314982914313,5.75808590119735,3.4829682050481665,4.534871354223787,149_leap_voe_gaze
1.0181369081877762,4108,4305,15687.7,16479.7,792.0,374.0,231.0,0.0,0.015151515151515152,1.4974319996529772,10.19400511736975,9.44375271704335,5.236140120340868,149_leap_voe_gaze
1.0181369081877762,4307,4567,16483.7,17527.7,1044.0,489.75,295.75,0.0,0.019157088122605363,1.6363113192317549,8.630529860921678,9.163245210596518,5.025759490505743,149_leap_voe_gaze
1.0181369081877762,4573,4606,17547.6,17683.7,136.10000000000218,484.5,373.0,0.0,0.029411764705882353,1.3749266392502542,3.2897244380767483,2.8050750644683218,2.945328817691738,149_leap_voe_gaze
