device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-746.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-742.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-738.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-734.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-730.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-726.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-722.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-718.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-714.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-710.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-706.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-702.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-698.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-694.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-690.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-686.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-682.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-678.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-674.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-670.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-666.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-662.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-658.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-654.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-650.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-646.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-642.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-638.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-634.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-630.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-626.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-622.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-618.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-614.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-610.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-606.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-602.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-598.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-594.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-590.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-586.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-582.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-578.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-574.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-570.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-566.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-562.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-558.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-554.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-550.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-546.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-542.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-538.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-534.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-530.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-526.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-522.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-518.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-514.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-510.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-506.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-502.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-498.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-494.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-490.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-486.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-482.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-478.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-474.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-470.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-466.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-462.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-458.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-454.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-450.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-446.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-442.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-438.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-434.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-430.6,"(nan, nan)","(nan, nan)",0,0,1,,,
