device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-746.9,"(0.5572916666666666, -0.06296296296296296)","(0.5473958333333333, -0.06296296296296296)",1,1,0,,,
-742.9,"(0.5578125, -0.06759259259259259)","(0.5489583333333333, -0.06759259259259259)",1,1,0,,,
-738.9,"(0.5546875, -0.0712962962962963)","(0.5479166666666667, -0.05740740740740741)",1,1,0,,,
-734.9,"(0.55625, -0.07962962962962963)","(0.5494791666666666, -0.075)",1,1,0,,,
-730.9,"(0.5552083333333333, -0.06388888888888888)","(0.5489583333333333, -0.07222222222222222)",1,1,0,,,
-726.9,"(0.5572916666666666, -0.05555555555555555)","(0.5489583333333333, -0.06481481481481481)",1,1,0,,,
-722.9,"(0.5541666666666667, -0.06851851851851852)","(0.54375, -0.06851851851851852)",1,1,0,,,
-718.9,"(0.5572916666666666, -0.06018518518518518)","(0.5432291666666667, -0.06759259259259259)",1,1,0,,,
-714.9,"(0.55625, -0.05925925925925926)","(0.5359375, -0.06296296296296296)",1,1,0,,,
-710.9,"(0.5552083333333333, -0.058333333333333334)","(0.5479166666666667, -0.058333333333333334)",1,1,0,,,
-706.9,"(0.55, -0.06944444444444445)","(0.5458333333333333, -0.05462962962962963)",1,1,0,,,
-702.9,"(0.5552083333333333, -0.06481481481481481)","(0.5505208333333333, -0.05925925925925926)",1,1,0,,,
-698.9,"(0.5578125, -0.05277777777777778)","(0.5447916666666667, -0.06018518518518518)",1,1,0,,,
-694.9,"(0.5552083333333333, -0.058333333333333334)","(0.546875, -0.06296296296296296)",1,1,0,,,
-690.9,"(0.5546875, -0.058333333333333334)","(0.5432291666666667, -0.06388888888888888)",1,1,0,,,
-686.9,"(0.5526041666666667, -0.06574074074074074)","(0.5494791666666666, -0.06759259259259259)",1,1,0,,,
-682.9,"(0.5526041666666667, -0.05648148148148148)","(0.5453125, -0.05925925925925926)",1,1,0,,,
-678.9,"(0.5505208333333333, -0.06481481481481481)","(0.5401041666666667, -0.06296296296296296)",1,1,0,,,
-674.9,"(0.5557291666666667, -0.05555555555555555)","(0.546875, -0.062037037037037036)",1,1,0,,,
-670.9,"(0.5588541666666667, -0.06111111111111111)","(0.54375, -0.04537037037037037)",1,1,0,,,
-666.9,"(0.5520833333333334, -0.0712962962962963)","(0.5447916666666667, -0.06666666666666667)",1,1,0,,,
-662.9,"(0.5515625, -0.058333333333333334)","(0.5364583333333334, -0.06388888888888888)",1,1,0,,,
-658.9,"(0.5552083333333333, -0.05925925925925926)","(0.5515625, -0.05740740740740741)",1,1,0,,,
-654.9,"(0.5515625, -0.05462962962962963)","(0.5442708333333334, -0.05555555555555555)",1,1,0,,,
-650.9,"(0.5536458333333333, -0.062037037037037036)","(0.55, -0.05277777777777778)",1,1,0,,,
-646.9,"(0.5515625, -0.07314814814814814)","(0.5442708333333334, -0.05185185185185185)",1,1,0,,,
-642.9,"(0.553125, -0.0712962962962963)","(0.5473958333333333, -0.046296296296296294)",1,1,0,,,
-638.9,"(0.55, -0.06388888888888888)","(0.5489583333333333, -0.05740740740740741)",1,1,0,,,
-634.9,"(0.5541666666666667, -0.05277777777777778)","(0.5447916666666667, -0.05555555555555555)",1,1,0,,,
-630.9,"(0.5510416666666667, -0.06388888888888888)","(0.5447916666666667, -0.06296296296296296)",1,1,0,,,
-626.9,"(0.5546875, -0.05925925925925926)","(0.5317708333333333, -0.06388888888888888)",1,1,0,,,
-622.9,"(0.5526041666666667, -0.06666666666666667)","(0.540625, -0.06388888888888888)",1,1,0,,,
-618.9,"(0.5489583333333333, -0.06388888888888888)","(0.5432291666666667, -0.05925925925925926)",1,1,0,,,
-614.9,"(0.5536458333333333, -0.05740740740740741)","(0.5427083333333333, -0.04259259259259259)",1,1,0,,,
-610.9,"(0.5536458333333333, -0.05740740740740741)","(0.5479166666666667, -0.05740740740740741)",1,1,0,,,
-606.9,"(0.5557291666666667, -0.05740740740740741)","(0.5442708333333334, -0.06018518518518518)",1,1,0,,,
-602.9,"(0.5546875, -0.05740740740740741)","(0.5364583333333334, -0.06018518518518518)",1,1,0,,,
-598.9,"(0.5536458333333333, -0.06111111111111111)","(0.5416666666666666, -0.05092592592592592)",1,1,0,,,
-594.9,"(0.5526041666666667, -0.06666666666666667)","(0.54375, -0.07407407407407407)",1,1,0,,,
-590.9,"(0.5515625, -0.06759259259259259)","(0.5364583333333334, -0.05740740740740741)",1,1,0,,,
-586.9,"(0.553125, -0.06851851851851852)","(0.5489583333333333, -0.04814814814814815)",1,1,0,,,
-582.9,"(0.5526041666666667, -0.0712962962962963)","(0.54375, -0.05277777777777778)",1,1,0,,,
-578.9,"(0.5520833333333334, -0.06944444444444445)","(0.5453125, -0.05462962962962963)",1,1,0,,,
-574.9,"(0.55625, -0.05462962962962963)","(0.5427083333333333, -0.05)",1,1,0,,,
-570.9,"(0.5541666666666667, -0.06574074074074074)","(0.5427083333333333, -0.05555555555555555)",1,1,0,,,
-566.9,"(0.5489583333333333, -0.05740740740740741)","(0.5442708333333334, -0.05185185185185185)",1,1,0,,,
-562.9,"(0.5520833333333334, -0.06481481481481481)","(0.5416666666666666, -0.05740740740740741)",1,1,0,,,
-558.8,"(0.5526041666666667, -0.062037037037037036)","(0.5416666666666666, -0.06666666666666667)",1,1,0,,,
