device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-742.4,"(0.1890625, 1.0175925925925926)","(0.178125, 0.9796296296296296)",1,1,1,,,
-738.4,"(0.18541666666666667, 1.0083333333333333)","(0.18229166666666666, 0.9925925925925926)",1,1,1,,,
-734.4,"(0.18333333333333332, 1.011111111111111)","(0.17916666666666667, 0.9944444444444445)",1,1,1,,,
-730.4,"(0.18489583333333334, 1.0194444444444444)","(0.1796875, 1.0018518518518518)",1,1,1,,,
-726.4,"(0.1890625, 1.0305555555555554)","(0.17708333333333334, 0.9962962962962963)",1,1,1,,,
-722.4,"(0.18645833333333334, 1.037037037037037)","(0.18072916666666666, 0.9842592592592593)",1,1,1,,,
-718.4,"(0.18802083333333333, 1.0296296296296297)","(0.18020833333333333, 0.975925925925926)",1,1,1,,,
-714.4,"(0.1875, 1.0212962962962964)","(0.1734375, 0.9768518518518519)",1,1,1,,,
-710.4,"(0.18854166666666666, 1.0046296296296295)","(0.18229166666666666, 0.9907407407407407)",1,1,1,,,
-706.4,"(0.19114583333333332, 1.012037037037037)","(0.18125, 1.0018518518518518)",1,1,1,,,
-702.4,"(0.190625, 1.0175925925925926)","(0.18489583333333334, 1.0046296296296295)",1,1,1,,,
-698.4,"(0.1921875, 1.0222222222222221)","(0.17864583333333334, 1.0018518518518518)",1,1,1,,,
-694.4,"(0.18385416666666668, 1.025)","(0.17916666666666667, 0.9990740740740741)",1,1,1,,,
-690.4,"(0.1828125, 1.0277777777777777)","(0.18020833333333333, 0.9972222222222222)",1,1,1,,,
-686.4,"(0.18385416666666668, 1.0277777777777777)","(0.17916666666666667, 0.9888888888888889)",1,1,1,,,
-682.4,"(0.18854166666666666, 1.0425925925925925)","(0.18229166666666666, 0.9842592592592593)",1,1,1,,,
-678.4,"(0.1859375, 1.0425925925925925)","(0.1828125, 0.9787037037037037)",1,1,1,,,
-674.4,"(0.18541666666666667, 1.0342592592592592)","(0.18177083333333333, 0.9768518518518519)",1,1,1,,,
-670.4,"(0.19166666666666668, 1.0296296296296297)","(0.1796875, 0.9712962962962963)",1,1,1,,,
-666.4,"(0.18854166666666666, 1.0324074074074074)","(0.17760416666666667, 0.9666666666666667)",1,1,1,,,
-662.4,"(0.19114583333333332, 1.0287037037037037)","(0.1828125, 0.9740740740740741)",1,1,1,,,
-658.4,"(0.18958333333333333, 1.025925925925926)","(0.1796875, 0.9740740740740741)",1,1,1,,,
-654.4,"(0.1875, 1.0296296296296297)","(0.1796875, 0.9824074074074074)",1,1,1,,,
-650.4,"(0.1875, 1.0333333333333334)","(0.17916666666666667, 0.9851851851851852)",1,1,1,,,
-646.4,"(0.18645833333333334, 1.0324074074074074)","(0.17760416666666667, 0.9851851851851852)",1,1,1,,,
-642.4,"(0.18645833333333334, 1.037037037037037)","(0.1828125, 0.9805555555555555)",1,1,1,,,
-638.4,"(0.18645833333333334, 1.037037037037037)","(0.18072916666666666, 0.9796296296296296)",1,1,1,,,
-634.4,"(0.18854166666666666, 1.0351851851851852)","(0.1796875, 0.9851851851851852)",1,1,1,,,
-630.4,"(0.19895833333333332, 1.026851851851852)","(0.18072916666666666, 0.9842592592592593)",1,1,1,,,
-626.4,"(0.19583333333333333, 1.0175925925925926)","(0.18385416666666668, 0.9916666666666667)",1,1,1,,,
-622.4,"(0.19166666666666668, 1.0185185185185186)","(0.17864583333333334, 0.9972222222222222)",1,1,1,,,
-618.4,"(0.1890625, 1.0175925925925926)","(0.17916666666666667, 1.0027777777777778)",1,1,1,,,
-614.4,"(0.18697916666666667, 1.0148148148148148)","(0.18125, 0.9981481481481481)",1,1,1,,,
-610.4,"(0.18541666666666667, 1.0092592592592593)","(0.17864583333333334, 0.9962962962962963)",1,1,1,,,
-606.4,"(0.18802083333333333, 1.0166666666666666)","(0.17708333333333334, 1.0037037037037038)",1,1,1,,,
-602.4,"(0.19166666666666668, 1.0055555555555555)","(0.17760416666666667, 0.9907407407407407)",1,1,1,,,
-598.4,"(0.18958333333333333, 1.0194444444444444)","(0.17395833333333333, 0.9981481481481481)",1,1,1,,,
-594.4,"(0.19010416666666666, 1.0185185185185186)","(0.17552083333333332, 0.9935185185185185)",1,1,1,,,
-590.4,"(0.1890625, 1.0240740740740741)","(0.17552083333333332, 0.9981481481481481)",1,1,1,,,
-586.4,"(0.18645833333333334, 1.0296296296296297)","(0.17708333333333334, 1.0055555555555555)",1,1,1,,,
-582.4,"(0.18802083333333333, 1.0333333333333334)","(0.17708333333333334, 1.0018518518518518)",1,1,1,,,
-578.4,"(0.18854166666666666, 1.0314814814814814)","(0.18333333333333332, 1.000925925925926)",1,1,1,,,
-574.4,"(0.19010416666666666, 1.025925925925926)","(0.1859375, 0.9944444444444445)",1,1,1,,,
-570.4,"(0.19166666666666668, 1.0314814814814814)","(0.18385416666666668, 0.9925925925925926)",1,1,1,,,
-566.4,"(0.18854166666666666, 1.0277777777777777)","(0.18020833333333333, 0.9916666666666667)",1,1,1,,,
-562.4,"(0.18645833333333334, 1.0287037037037037)","(0.18229166666666666, 0.987037037037037)",1,1,1,,,
-558.4,"(0.18958333333333333, 1.0351851851851852)","(0.17708333333333334, 0.987037037037037)",1,1,1,,,
-554.4,"(0.18958333333333333, 1.037037037037037)","(0.17916666666666667, 0.9898148148148148)",1,1,1,,,
-550.4,"(0.19114583333333332, 1.038888888888889)","(0.17760416666666667, 0.9925925925925926)",1,1,1,,,
-546.4,"(0.18854166666666666, 1.037037037037037)","(0.171875, 0.9944444444444445)",1,1,1,,,
-542.4,"(0.19270833333333334, 1.0416666666666667)","(0.175, 0.9925925925925926)",1,1,1,,,
-538.4,"(0.18802083333333333, 1.038888888888889)","(0.17916666666666667, 0.9953703703703703)",1,1,1,,,
-534.4,"(0.19375, 1.0407407407407407)","(0.18020833333333333, 1.000925925925926)",1,1,1,,,
-530.4,"(0.19791666666666666, 1.0444444444444445)","(0.1828125, 1.0074074074074073)",1,1,1,,,
-526.4,"(0.19479166666666667, 1.0296296296296297)","(0.1796875, 1.0)",1,1,1,,,
-522.4,"(0.19635416666666666, 1.0361111111111112)","(0.18854166666666666, 1.0027777777777778)",1,1,1,,,
-518.4,"(0.1953125, 1.0314814814814814)","(0.1828125, 0.9972222222222222)",1,1,1,,,
-514.4,"(0.190625, 1.026851851851852)","(0.18177083333333333, 0.9925925925925926)",1,1,1,,,
-510.4,"(0.1921875, 1.0333333333333334)","(0.178125, 0.9953703703703703)",1,1,1,,,
-506.4,"(0.1890625, 1.0361111111111112)","(0.17760416666666667, 0.9935185185185185)",1,1,1,,,
-502.4,"(0.18697916666666667, 1.037037037037037)","(0.17916666666666667, 0.9962962962962963)",1,1,1,,,
-498.4,"(0.19375, 1.037962962962963)","(0.18125, 0.9861111111111112)",1,1,1,,,
-494.4,"(0.1921875, 1.0324074074074074)","(0.18541666666666667, 0.9805555555555555)",1,1,1,,,
-490.4,"(0.19375, 1.0296296296296297)","(0.18072916666666666, 0.9703703703703703)",1,1,1,,,
