device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-751.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-747.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-743.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-739.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-735.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-731.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-727.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-723.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-719.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-715.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-711.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-707.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-703.5,"(0.7661458333333333, 0.6601851851851852)","(nan, nan)",1,0,1,,,
-699.5,"(0.7416666666666667, 0.700925925925926)","(nan, nan)",1,0,1,,,
-695.5,"(0.775, 0.6462962962962963)","(0.778125, 0.7018518518518518)",1,1,1,,,
-691.4,"(0.7817708333333333, 0.6046296296296296)","(0.7822916666666667, 0.6648148148148149)",1,1,1,,,
-687.4,"(nan, nan)","(0.775, 0.7240740740740741)",0,1,1,,,
-683.4,"(nan, nan)","(0.7807291666666667, 0.6731481481481482)",0,1,1,,,
-679.4,"(0.7651041666666667, 0.6953703703703704)","(0.7739583333333333, 0.7018518518518518)",1,1,1,,,
-675.4,"(0.7588541666666667, 0.674074074074074)","(0.7739583333333333, 0.6805555555555556)",1,1,1,,,
-671.4,"(0.7786458333333334, 0.6666666666666666)","(0.7760416666666666, 0.6907407407407408)",1,1,1,,,
-667.4,"(0.7572916666666667, 0.687962962962963)","(0.7796875, 0.6935185185185185)",1,1,1,,,
-663.4,"(0.7645833333333333, 0.7287037037037037)","(0.7791666666666667, 0.7277777777777777)",1,1,1,,,
-659.4,"(0.7776041666666667, 0.6685185185185185)","(0.7875, 0.7212962962962963)",1,1,1,,,
-655.4,"(0.765625, 0.6407407407407407)","(0.778125, 0.7240740740740741)",1,1,1,,,
-651.4,"(0.771875, 0.675)","(0.7854166666666667, 0.6944444444444444)",1,1,1,,,
-647.4,"(0.7666666666666667, 0.6703703703703704)","(0.7786458333333334, 0.7018518518518518)",1,1,1,,,
-643.4,"(nan, nan)","(0.7833333333333333, 0.6962962962962963)",0,1,1,,,
-639.4,"(0.7651041666666667, 0.6703703703703704)","(0.7822916666666667, 0.7092592592592593)",1,1,1,,,
-635.4,"(0.7682291666666666, 0.65)","(0.7890625, 0.687962962962963)",1,1,1,,,
-631.4,"(0.7776041666666667, 0.6416666666666667)","(0.7848958333333333, 0.6833333333333333)",1,1,1,,,
-627.4,"(0.76875, 0.6527777777777778)","(0.7802083333333333, 0.6851851851851852)",1,1,1,,,
-623.4,"(0.775, 0.662962962962963)","(0.7875, 0.6685185185185185)",1,1,1,,,
-619.4,"(0.7755208333333333, 0.6694444444444444)","(0.7786458333333334, 0.7148148148148148)",1,1,1,,,
-615.4,"(0.7791666666666667, 0.6518518518518519)","(0.7807291666666667, 0.700925925925926)",1,1,1,,,
-611.4,"(0.7677083333333333, 0.6611111111111111)","(0.7796875, 0.7305555555555555)",1,1,1,,,
-607.4,"(0.7760416666666666, 0.6453703703703704)","(0.7916666666666666, 0.7083333333333334)",1,1,1,,,
-603.4,"(0.775, 0.6574074074074074)","(0.7942708333333334, 0.6898148148148148)",1,1,1,,,
-599.4,"(0.771875, 0.6638888888888889)","(0.7838541666666666, 0.6898148148148148)",1,1,1,,,
-595.4,"(0.7692708333333333, 0.6777777777777778)","(0.784375, 0.6953703703703704)",1,1,1,,,
-591.4,"(0.7682291666666666, 0.6907407407407408)","(0.7869791666666667, 0.6722222222222223)",1,1,1,,,
-587.4,"(0.7786458333333334, 0.6638888888888889)","(0.784375, 0.6777777777777778)",1,1,1,,,
-583.4,"(0.7734375, 0.6805555555555556)","(0.7911458333333333, 0.662962962962963)",1,1,1,,,
-579.4,"(0.7713541666666667, 0.6481481481481481)","(0.7796875, 0.6703703703703704)",1,1,1,,,
-575.4,"(0.7708333333333334, 0.700925925925926)","(0.7895833333333333, 0.6990740740740741)",1,1,1,,,
-571.4,"(0.771875, 0.6592592592592592)","(0.7744791666666667, 0.687037037037037)",1,1,1,,,
-567.4,"(0.7640625, 0.6583333333333333)","(0.7895833333333333, 0.725925925925926)",1,1,1,,,
-563.4,"(0.775, 0.6712962962962963)","(0.7854166666666667, 0.6833333333333333)",1,1,1,,,
-559.4,"(0.7833333333333333, 0.6787037037037037)","(0.7869791666666667, 0.662962962962963)",1,1,1,,,
-555.4,"(0.7713541666666667, 0.6712962962962963)","(0.78125, 0.6787037037037037)",1,1,1,,,
-551.4,"(0.7776041666666667, 0.6518518518518519)","(0.7911458333333333, 0.7037037037037037)",1,1,1,,,
-547.4,"(0.7776041666666667, 0.6703703703703704)","(0.7859375, 0.7018518518518518)",1,1,1,,,
-543.4,"(0.7760416666666666, 0.687962962962963)","(0.7833333333333333, 0.674074074074074)",1,1,1,,,
-539.4,"(0.7692708333333333, 0.675)","(0.7739583333333333, 0.6675925925925926)",1,1,1,,,
-535.4,"(0.7734375, 0.6666666666666666)","(0.7885416666666667, 0.6888888888888889)",1,1,1,,,
-531.4,"(nan, nan)","(0.7744791666666667, 0.7111111111111111)",0,1,1,,,
-527.4,"(0.7708333333333334, 0.6472222222222223)","(0.775, 0.6731481481481482)",1,1,1,,,
-523.5,"(0.7776041666666667, 0.637962962962963)","(0.7807291666666667, 0.6694444444444444)",1,1,1,,,
-519.5,"(0.7848958333333333, 0.6277777777777778)","(0.7895833333333333, 0.6861111111111111)",1,1,1,,,
-515.5,"(0.7770833333333333, 0.6444444444444445)","(0.7916666666666666, 0.6592592592592592)",1,1,1,,,
-511.5,"(0.7807291666666667, 0.6203703703703703)","(0.790625, 0.6916666666666667)",1,1,1,,,
-507.5,"(0.7765625, 0.6481481481481481)","(0.7848958333333333, 0.6703703703703704)",1,1,1,,,
-503.5,"(0.7755208333333333, 0.687037037037037)","(0.8015625, 0.6537037037037037)",1,1,1,,,
-499.5,"(0.7791666666666667, 0.6787037037037037)","(0.7817708333333333, 0.687962962962963)",1,1,1,,,
-495.5,"(0.775, 0.6861111111111111)","(0.7875, 0.6805555555555556)",1,1,1,,,
-491.5,"(0.7802083333333333, 0.6537037037037037)","(0.803125, 0.7083333333333334)",1,1,1,,,
-487.5,"(0.7744791666666667, 0.6453703703703704)","(0.7786458333333334, 0.6851851851851852)",1,1,1,,,
-483.5,"(0.7807291666666667, 0.6574074074074074)","(0.8, 0.6398148148148148)",1,1,1,,,
-479.5,"(0.7921875, 0.6564814814814814)","(0.7802083333333333, 0.6916666666666667)",1,1,1,,,
-475.5,"(0.7776041666666667, 0.6546296296296297)","(0.7760416666666666, 0.6851851851851852)",1,1,1,,,
-471.5,"(0.7776041666666667, 0.6527777777777778)","(0.78125, 0.6620370370370371)",1,1,1,,,
-467.5,"(0.7838541666666666, 0.6138888888888889)","(0.8, 0.6675925925925926)",1,1,1,,,
-463.5,"(0.7828125, 0.662962962962963)","(0.7875, 0.6768518518518518)",1,1,1,,,
-459.5,"(0.7776041666666667, 0.6657407407407407)","(0.7765625, 0.7185185185185186)",1,1,1,,,
-455.5,"(0.7875, 0.6796296296296296)","(0.7770833333333333, 0.7055555555555556)",1,1,1,,,
-451.5,"(0.7817708333333333, 0.6564814814814814)","(0.7817708333333333, 0.675)",1,1,1,,,
-447.5,"(0.7734375, 0.6833333333333333)","(0.7953125, 0.6444444444444445)",1,1,1,,,
-443.5,"(0.7791666666666667, 0.6444444444444445)","(0.7833333333333333, 0.6888888888888889)",1,1,1,,,
-439.5,"(0.7791666666666667, 0.6527777777777778)","(0.7869791666666667, 0.6842592592592592)",1,1,1,,,
-435.5,"(0.7786458333333334, 0.6638888888888889)","(0.7859375, 0.6833333333333333)",1,1,1,,,
-431.5,"(0.7875, 0.6777777777777778)","(0.7807291666666667, 0.6962962962962963)",1,1,1,,,
-427.5,"(0.7864583333333334, 0.6564814814814814)","(0.7958333333333333, 0.6787037037037037)",1,1,1,,,
-423.5,"(0.7854166666666667, 0.65)","(0.7807291666666667, 0.7092592592592593)",1,1,1,,,
-419.5,"(0.7796875, 0.7148148148148148)","(nan, nan)",1,0,1,,,
-415.5,"(0.7854166666666667, 0.799074074074074)","(nan, nan)",1,0,1,,,
-411.5,"(0.7942708333333334, 0.8842592592592593)","(nan, nan)",1,0,1,,,
-407.5,"(0.8104166666666667, 0.9657407407407408)","(nan, nan)",1,0,1,,,
-403.5,"(0.8166666666666667, 0.9814814814814815)","(nan, nan)",1,0,1,,,
-399.5,"(0.8166666666666667, 0.9953703703703703)","(nan, nan)",1,0,1,,,
-395.5,"(0.828125, 0.9990740740740741)","(nan, nan)",1,0,1,,,
-391.5,"(0.8223958333333333, 1.0092592592592593)","(nan, nan)",1,0,1,,,
