device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-741.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-737.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-733.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-729.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-725.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-721.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-717.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-713.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-709.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-705.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-701.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-697.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-693.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-689.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-685.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-681.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-677.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-673.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-669.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-665.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-661.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-657.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-653.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-649.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-645.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-641.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-637.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-633.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-629.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-625.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-621.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-617.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-613.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-609.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-605.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-601.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-597.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-593.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-589.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-585.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-581.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-577.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-573.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-569.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-565.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-561.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-557.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-553.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-549.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-545.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-541.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-537.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-533.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-529.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-525.9,"(nan, nan)","(nan, nan)",0,0,1,,,
