device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-609.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-605.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-601.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-597.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-593.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-589.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-585.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-581.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-577.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-573.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-569.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-565.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-561.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-557.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-553.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-549.5,"(-0.008854166666666666, 0.08796296296296297)","(0.0036458333333333334, 0.10092592592592593)",1,1,1,,,
-545.5,"(-0.016145833333333335, 0.09351851851851851)","(0.00625, 0.09907407407407408)",1,1,1,,,
-541.5,"(-0.0140625, 0.08888888888888889)","(0.008854166666666666, 0.11018518518518519)",1,1,1,,,
-537.5,"(-0.015625, 0.09907407407407408)","(0.0036458333333333334, 0.0962962962962963)",1,1,1,,,
-533.5,"(-0.0140625, 0.09259259259259259)","(0.0005208333333333333, 0.09814814814814815)",1,1,1,,,
-529.5,"(-0.013020833333333334, 0.0962962962962963)","(0.005729166666666666, 0.09166666666666666)",1,1,1,,,
-525.5,"(-0.018229166666666668, 0.09166666666666666)","(0.0078125, 0.0962962962962963)",1,1,1,,,
-521.5,"(-0.015625, 0.09907407407407408)","(0.007291666666666667, 0.09722222222222222)",1,1,1,,,
-517.5,"(-0.0125, 0.09351851851851851)","(0.0036458333333333334, 0.08981481481481482)",1,1,1,,,
-513.5,"(-0.0140625, 0.09814814814814815)","(0.004166666666666667, 0.09166666666666666)",1,1,1,,,
-509.5,"(-0.0140625, 0.1)","(0.0005208333333333333, 0.09259259259259259)",1,1,1,,,
-505.5,"(-0.010416666666666666, 0.10833333333333334)","(0.004166666666666667, 0.09259259259259259)",1,1,1,,,
-501.5,"(-0.016666666666666666, 0.09259259259259259)","(0.007291666666666667, 0.08518518518518518)",1,1,1,,,
-497.5,"(-0.0171875, 0.09537037037037037)","(0.005729166666666666, 0.08796296296296297)",1,1,1,,,
