device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-609.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-605.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-601.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-597.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-593.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-589.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-585.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-581.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-577.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-573.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-569.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-565.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-561.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-557.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-553.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-549.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-545.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-541.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-537.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-533.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-529.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-525.6,"(nan, nan)","(nan, nan)",0,0,1,,,
-521.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-517.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-513.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-509.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-505.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-501.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-497.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-493.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-489.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-485.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-481.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-477.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-473.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-469.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-465.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-461.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-457.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-453.4,"(nan, nan)","(nan, nan)",0,0,1,,,
