device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-741.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-737.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-733.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-729.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-725.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-721.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-717.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-713.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-709.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-705.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-701.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-697.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-693.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-689.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-685.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-681.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-677.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-673.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-669.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-665.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-661.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-657.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-653.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-649.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-645.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-641.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-637.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-633.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-629.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-625.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-621.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-617.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-613.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-609.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-605.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-601.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-597.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-593.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-589.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-585.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-581.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-577.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-573.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-569.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-565.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-561.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-557.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-553.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-549.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-545.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-541.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-537.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-533.4,"(0.7890625, 1.0518518518518518)","(nan, nan)",1,0,1,,,
-529.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-525.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-521.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-517.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-513.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-509.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-505.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-501.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-497.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-493.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-489.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-485.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-481.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-477.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-473.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-469.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-465.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-461.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-457.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-453.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-449.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-445.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-441.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-437.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-433.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-429.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-425.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-421.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-417.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-413.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-409.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-405.4,"(nan, nan)","(nan, nan)",0,0,1,,,
-401.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-397.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-393.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-389.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-385.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-381.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-377.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-373.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-369.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-365.5,"(nan, nan)","(nan, nan)",0,0,1,,,
-361.5,"(nan, nan)","(nan, nan)",0,0,1,,,
