device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-740.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-736.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-732.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-728.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-724.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-720.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-716.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-712.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-708.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-704.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-700.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-696.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-692.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-688.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-684.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-680.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-676.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-672.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-668.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-664.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-660.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-656.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-652.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-648.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-644.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-640.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-636.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-632.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-628.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-624.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-620.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-616.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-612.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-608.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-604.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-600.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-596.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-592.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-588.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-584.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-580.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-576.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-572.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-568.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-564.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-560.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-556.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-552.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-548.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-544.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-540.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-536.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-532.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-528.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-524.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-520.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-516.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-512.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-508.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-504.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-500.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-496.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-492.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-488.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-484.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-480.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-476.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-472.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-468.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-464.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-460.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-456.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-452.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-448.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-444.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-440.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-436.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-432.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-428.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-424.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-420.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-416.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-412.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-408.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-404.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-400.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-396.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-392.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-388.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-384.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-380.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-376.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-372.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-368.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-364.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-360.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-356.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-352.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-348.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-344.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-340.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-336.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-332.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-328.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-324.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-320.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-316.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-312.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-308.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-304.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-300.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-296.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-292.7,"(nan, nan)","(nan, nan)",0,0,1,,,
