device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-739.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-735.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-731.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-727.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-723.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-719.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-715.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-711.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-707.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-703.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-699.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-695.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-691.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-687.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-683.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-679.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-675.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-671.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-667.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-663.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-659.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-655.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-651.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-647.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-643.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-639.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-635.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-631.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-627.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-623.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-619.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-615.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-611.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-607.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-603.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-599.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-595.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-591.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-587.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-583.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-579.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-575.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-571.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-567.1,"(nan, nan)","(nan, nan)",0,0,1,,,
