device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-744.3,"(0.6567708333333333, -0.049074074074074076)","(nan, nan)",1,0,0,,,
-740.3,"(0.6619791666666667, -0.037037037037037035)","(nan, nan)",1,0,0,,,
-736.3,"(0.6692708333333334, -0.05740740740740741)","(nan, nan)",1,0,0,,,
-732.3,"(0.6651041666666667, -0.03518518518518519)","(nan, nan)",1,0,0,,,
-728.3,"(0.6786458333333333, -0.05648148148148148)","(nan, nan)",1,0,0,,,
-724.3,"(0.6807291666666667, -0.046296296296296294)","(nan, nan)",1,0,0,,,
-720.3,"(0.671875, -0.04351851851851852)","(nan, nan)",1,0,0,,,
-716.3,"(0.675, -0.05740740740740741)","(nan, nan)",1,0,0,,,
-712.3,"(0.6614583333333334, -0.012962962962962963)","(nan, nan)",1,0,0,,,
-708.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-704.3,"(0.6723958333333333, -0.04814814814814815)","(nan, nan)",1,0,0,,,
-700.3,"(0.6651041666666667, -0.024074074074074074)","(nan, nan)",1,0,0,,,
-696.3,"(0.6651041666666667, -0.012037037037037037)","(nan, nan)",1,0,0,,,
-692.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-688.3,"(0.6671875, -0.019444444444444445)","(nan, nan)",1,0,0,,,
-684.3,"(0.6765625, -0.04351851851851852)","(nan, nan)",1,0,0,,,
-680.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-676.3,"(0.6786458333333333, -0.046296296296296294)","(nan, nan)",1,0,0,,,
-672.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-668.3,"(0.6765625, -0.03148148148148148)","(nan, nan)",1,0,0,,,
-664.3,"(0.6776041666666667, -0.041666666666666664)","(nan, nan)",1,0,0,,,
-660.3,"(0.678125, -0.06481481481481481)","(nan, nan)",1,0,0,,,
-656.3,"(0.6817708333333333, -0.06481481481481481)","(nan, nan)",1,0,0,,,
-652.3,"(0.6786458333333333, -0.03611111111111111)","(nan, nan)",1,0,0,,,
-648.3,"(0.6729166666666667, -0.03425925925925926)","(nan, nan)",1,0,0,,,
-644.3,"(0.6791666666666667, -0.03611111111111111)","(nan, nan)",1,0,0,,,
-640.3,"(0.6796875, -0.018518518518518517)","(nan, nan)",1,0,0,,,
-636.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-632.3,"(0.6848958333333334, -0.032407407407407406)","(nan, nan)",1,0,0,,,
-628.3,"(0.6869791666666667, -0.046296296296296294)","(nan, nan)",1,0,0,,,
-624.3,"(0.6817708333333333, -0.03611111111111111)","(nan, nan)",1,0,0,,,
-620.3,"(0.6942708333333333, -0.07314814814814814)","(nan, nan)",1,0,0,,,
-616.3,"(0.6890625, -0.05925925925925926)","(nan, nan)",1,0,0,,,
-612.3,"(0.6916666666666667, -0.03981481481481482)","(nan, nan)",1,0,0,,,
-608.3,"(0.6942708333333333, -0.05462962962962963)","(nan, nan)",1,0,0,,,
-604.3,"(0.7088541666666667, -0.05925925925925926)","(nan, nan)",1,0,0,,,
-600.3,"(0.6854166666666667, -0.037037037037037035)","(nan, nan)",1,0,0,,,
-596.3,"(0.6958333333333333, -0.06018518518518518)","(nan, nan)",1,0,0,,,
-592.3,"(0.7052083333333333, -0.05462962962962963)","(nan, nan)",1,0,0,,,
-588.3,"(0.6994791666666667, -0.040740740740740744)","(nan, nan)",1,0,0,,,
-584.3,"(0.6932291666666667, -0.03981481481481482)","(nan, nan)",1,0,0,,,
-580.3,"(0.6953125, -0.024074074074074074)","(nan, nan)",1,0,0,,,
-576.3,"(0.7015625, -0.06111111111111111)","(nan, nan)",1,0,0,,,
-572.3,"(0.7052083333333333, -0.05740740740740741)","(nan, nan)",1,0,0,,,
-568.3,"(0.7145833333333333, -0.08425925925925926)","(nan, nan)",1,0,0,,,
-564.3,"(0.7151041666666667, -0.07314814814814814)","(nan, nan)",1,0,0,,,
-560.3,"(0.7338541666666667, -0.0824074074074074)","(nan, nan)",1,0,0,,,
-556.3,"(0.7098958333333333, -0.053703703703703705)","(nan, nan)",1,0,0,,,
-552.3,"(0.7151041666666667, -0.05277777777777778)","(nan, nan)",1,0,0,,,
-548.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-544.3,"(0.7161458333333334, -0.05740740740740741)","(nan, nan)",1,0,0,,,
-540.3,"(0.7088541666666667, -0.037037037037037035)","(nan, nan)",1,0,0,,,
-536.3,"(0.7276041666666667, -0.06944444444444445)","(nan, nan)",1,0,0,,,
-532.3,"(0.7359375, -0.06944444444444445)","(nan, nan)",1,0,0,,,
-528.3,"(0.7203125, -0.04537037037037037)","(nan, nan)",1,0,0,,,
-524.3,"(0.7609375, -0.04259259259259259)","(nan, nan)",1,0,0,,,
-520.3,"(0.8010416666666667, -0.08333333333333333)","(nan, nan)",1,0,0,,,
-516.3,"(0.8442708333333333, -0.10277777777777777)","(nan, nan)",1,0,0,,,
-512.3,"(0.8671875, -0.09537037037037037)","(nan, nan)",1,0,0,,,
-508.3,"(0.9, -0.12222222222222222)","(nan, nan)",1,0,0,,,
-504.3,"(0.9364583333333333, -0.1388888888888889)","(nan, nan)",1,0,0,,,
-500.3,"(0.9630208333333333, -0.1638888888888889)","(nan, nan)",1,0,0,,,
-496.3,"(0.9921875, -0.175)","(nan, nan)",1,0,0,,,
-492.3,"(1.0213541666666666, -0.19537037037037036)","(nan, nan)",1,0,0,,,
-488.3,"(1.0567708333333334, -0.22407407407407406)","(nan, nan)",1,0,0,,,
-484.2,"(1.0838541666666666, -0.2324074074074074)","(nan, nan)",1,0,0,,,
-480.2,"(1.11875, -0.2324074074074074)","(nan, nan)",1,0,0,,,
-476.2,"(1.1677083333333333, -0.2324074074074074)","(nan, nan)",1,0,0,,,
-472.2,"(1.1989583333333333, -0.2675925925925926)","(nan, nan)",1,0,0,,,
-468.2,"(1.23125, -0.2601851851851852)","(nan, nan)",1,0,0,,,
-464.2,"(1.2546875, -0.27314814814814814)","(nan, nan)",1,0,0,,,
-460.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-456.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-452.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-448.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-444.2,"(nan, nan)","(nan, nan)",0,0,1,,,
-440.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-436.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-432.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-428.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-424.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-420.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-416.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-412.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-408.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-404.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-400.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-396.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-392.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-388.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-384.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-380.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-376.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-372.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-368.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-364.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-360.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-356.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-352.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-348.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-344.3,"(nan, nan)","(nan, nan)",0,0,1,,,
-340.3,"(nan, nan)","(nan, nan)",0,0,1,,,
