device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-743.1,"(0.153125, 1.0601851851851851)","(0.17552083333333332, 1.010185185185185)",1,1,1,,,
-739.1,"(0.1609375, 1.0657407407407407)","(0.17239583333333333, 1.000925925925926)",1,1,1,,,
-735.1,"(0.15833333333333333, 1.075)","(0.17291666666666666, 0.9712962962962963)",1,1,1,,,
-731.1,"(0.15052083333333333, 1.0648148148148149)","(0.171875, 1.0064814814814815)",1,1,1,,,
-727.1,"(0.15989583333333332, 1.0546296296296296)","(0.17760416666666667, 1.0037037037037038)",1,1,1,,,
-723.1,"(0.15572916666666667, 1.0537037037037038)","(0.16822916666666668, 1.0046296296296295)",1,1,1,,,
-719.1,"(0.15729166666666666, 1.0712962962962962)","(0.1734375, 0.9990740740740741)",1,1,1,,,
-715.1,"(0.15833333333333333, 1.05)","(0.17083333333333334, 1.0074074074074073)",1,1,1,,,
-711.1,"(0.16822916666666668, 1.0638888888888889)","(0.171875, 0.975925925925926)",1,1,1,,,
-707.1,"(0.15677083333333333, 1.0657407407407407)","(0.1734375, 1.0055555555555555)",1,1,1,,,
-703.1,"(0.16145833333333334, 1.0574074074074074)","(0.17135416666666667, 1.0018518518518518)",1,1,1,,,
-699.1,"(0.15052083333333333, 1.0666666666666667)","(0.16979166666666667, 0.9990740740740741)",1,1,1,,,
-695.1,"(0.15677083333333333, 1.0629629629629629)","(0.17552083333333332, 1.0)",1,1,1,,,
-691.1,"(0.15260416666666668, 1.05)","(0.1734375, 1.0092592592592593)",1,1,1,,,
-687.1,"(0.15833333333333333, 1.0703703703703704)","(0.171875, 1.0138888888888888)",1,1,1,,,
-683.1,"(0.1578125, 1.0601851851851851)","(0.17291666666666666, 1.0046296296296295)",1,1,1,,,
-679.1,"(0.15, 1.0425925925925925)","(0.16979166666666667, 0.9990740740740741)",1,1,1,,,
-675.1,"(0.16197916666666667, 1.0620370370370371)","(0.17135416666666667, 0.9944444444444445)",1,1,1,,,
-671.1,"(0.15260416666666668, 1.0722222222222222)","(0.17864583333333334, 0.9925925925925926)",1,1,1,,,
-667.1,"(0.15833333333333333, 1.0657407407407407)","(0.16927083333333334, 0.9953703703703703)",1,1,1,,,
-663.1,"(0.15052083333333333, 1.0546296296296296)","(0.1671875, 1.000925925925926)",1,1,1,,,
-659.1,"(0.15885416666666666, 1.0583333333333333)","(0.1703125, 1.0083333333333333)",1,1,1,,,
-655.1,"(0.15, 1.0601851851851851)","(0.17447916666666666, 1.0018518518518518)",1,1,1,,,
-651.1,"(0.16041666666666668, 1.0666666666666667)","(0.16875, 1.0018518518518518)",1,1,1,,,
-647.1,"(0.1609375, 1.0583333333333333)","(0.17291666666666666, 0.9907407407407407)",1,1,1,,,
-643.1,"(0.15572916666666667, 1.0462962962962963)","(0.16770833333333332, 0.9907407407407407)",1,1,1,,,
-639.1,"(0.15052083333333333, 1.0638888888888889)","(0.16197916666666667, 0.9990740740740741)",1,1,1,,,
