device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-743.7,"(0.20572916666666666, 1.0333333333333334)","(0.20677083333333332, 1.0166666666666666)",1,1,1,,,
-739.7,"(nan, nan)","(0.2015625, 1.025925925925926)",0,1,1,,,
-735.7,"(0.22708333333333333, 1.0333333333333334)","(0.20625, 1.011111111111111)",1,1,1,,,
-731.7,"(0.20625, 1.011111111111111)","(0.19791666666666666, 1.011111111111111)",1,1,1,,,
-727.7,"(nan, nan)","(0.1921875, 1.0185185185185186)",0,1,1,,,
-723.7,"(nan, nan)","(0.19583333333333333, 1.025925925925926)",0,1,1,,,
-719.7,"(0.20729166666666668, 1.0194444444444444)","(0.19583333333333333, 1.0138888888888888)",1,1,1,,,
-715.7,"(0.20416666666666666, 1.0157407407407408)","(0.21145833333333333, 1.0203703703703704)",1,1,1,,,
-711.7,"(0.2078125, 1.0342592592592592)","(0.20052083333333334, 1.011111111111111)",1,1,1,,,
-707.8,"(nan, nan)","(0.19010416666666666, 1.0157407407407408)",0,1,1,,,
-703.8,"(nan, nan)","(0.20572916666666666, 1.000925925925926)",0,1,1,,,
-699.8,"(0.2078125, 1.0407407407407407)","(0.196875, 1.0314814814814814)",1,1,1,,,
-695.8,"(nan, nan)","(0.1921875, 1.0444444444444445)",0,1,1,,,
-691.8,"(0.19375, 1.0722222222222222)","(0.1921875, 1.0620370370370371)",1,1,1,,,
-687.8,"(nan, nan)","(0.2140625, 1.048148148148148)",0,1,1,,,
-683.8,"(nan, nan)","(0.19739583333333333, 1.0620370370370371)",0,1,1,,,
-679.8,"(nan, nan)","(0.19270833333333334, 1.048148148148148)",0,1,1,,,
-675.8,"(0.22447916666666667, 1.0574074074074074)","(0.20364583333333333, 1.0453703703703703)",1,1,1,,,
-671.8,"(nan, nan)","(0.228125, 1.0203703703703704)",0,1,1,,,
-667.8,"(nan, nan)","(0.19791666666666666, 1.0462962962962963)",0,1,1,,,
-663.8,"(0.2109375, 1.0805555555555555)","(0.18333333333333332, 1.048148148148148)",1,1,1,,,
-659.8,"(nan, nan)","(0.20572916666666666, 1.0425925925925925)",0,1,1,,,
-655.8,"(nan, nan)","(0.20364583333333333, 1.0472222222222223)",0,1,1,,,
-651.8,"(nan, nan)","(0.20260416666666667, 1.025)",0,1,1,,,
-647.8,"(nan, nan)","(0.20989583333333334, 1.0425925925925925)",0,1,1,,,
-643.8,"(nan, nan)","(0.1953125, 1.0453703703703703)",0,1,1,,,
-639.8,"(0.18854166666666666, 1.0703703703703704)","(0.2, 1.049074074074074)",1,1,1,,,
-635.8,"(nan, nan)","(0.203125, 1.0509259259259258)",0,1,1,,,
-631.8,"(nan, nan)","(0.19739583333333333, 1.0361111111111112)",0,1,1,,,
-627.8,"(nan, nan)","(0.1921875, 1.0398148148148147)",0,1,1,,,
-623.8,"(0.20208333333333334, 1.0675925925925926)","(0.20208333333333334, 1.0314814814814814)",1,1,1,,,
-619.8,"(0.1953125, 1.0574074074074074)","(0.2015625, 1.0314814814814814)",1,1,1,,,
-615.8,"(nan, nan)","(0.18697916666666667, 1.037962962962963)",0,1,1,,,
-611.8,"(0.21197916666666666, 1.0703703703703704)","(0.1984375, 1.049074074074074)",1,1,1,,,
-607.8,"(nan, nan)","(0.19427083333333334, 1.038888888888889)",0,1,1,,,
-603.8,"(0.21666666666666667, 1.0712962962962962)","(0.20260416666666667, 1.037037037037037)",1,1,1,,,
-599.8,"(nan, nan)","(0.22552083333333334, 1.0546296296296296)",0,1,1,,,
-595.8,"(nan, nan)","(0.19166666666666668, 1.038888888888889)",0,1,1,,,
-591.8,"(0.22604166666666667, 1.0787037037037037)","(0.2015625, 1.0240740740740741)",1,1,1,,,
-587.8,"(0.19895833333333332, 1.0824074074074075)","(0.19166666666666668, 1.0398148148148147)",1,1,1,,,
-583.8,"(0.20208333333333334, 1.0509259259259258)","(0.21458333333333332, 1.0342592592592592)",1,1,1,,,
-579.8,"(nan, nan)","(0.18385416666666668, 1.0453703703703703)",0,1,1,,,
-575.8,"(0.21354166666666666, 1.0712962962962962)","(0.2, 1.026851851851852)",1,1,1,,,
-571.8,"(nan, nan)","(0.1875, 1.0416666666666667)",0,1,1,,,
-567.8,"(nan, nan)","(0.19635416666666666, 1.0407407407407407)",0,1,1,,,
-563.8,"(0.23072916666666668, 1.076851851851852)","(0.20625, 1.0398148148148147)",1,1,1,,,
-559.8,"(nan, nan)","(0.19427083333333334, 1.048148148148148)",0,1,1,,,
-555.8,"(0.196875, 1.0518518518518518)","(0.2109375, 1.0537037037037038)",1,1,1,,,
-551.8,"(nan, nan)","(0.1953125, 1.0518518518518518)",0,1,1,,,
-547.8,"(nan, nan)","(0.190625, 1.038888888888889)",0,1,1,,,
-543.8,"(0.20260416666666667, 1.0555555555555556)","(0.18645833333333334, 1.0324074074074074)",1,1,1,,,
-539.8,"(nan, nan)","(0.19479166666666667, 1.0416666666666667)",0,1,1,,,
-535.8,"(0.21197916666666666, 1.0694444444444444)","(0.1890625, 1.0444444444444445)",1,1,1,,,
-531.8,"(nan, nan)","(0.20520833333333333, 1.0361111111111112)",0,1,1,,,
-527.8,"(nan, nan)","(0.19947916666666668, 1.0361111111111112)",0,1,1,,,
-523.8,"(0.2125, 1.0574074074074074)","(nan, nan)",1,0,1,,,
-519.8,"(0.21510416666666668, 1.0814814814814815)","(0.21197916666666666, 1.0333333333333334)",1,1,1,,,
-515.8,"(nan, nan)","(0.19739583333333333, 1.0407407407407407)",0,1,1,,,
-511.8,"(0.19895833333333332, 1.0509259259259258)","(0.20729166666666668, 1.0435185185185185)",1,1,1,,,
-507.8,"(nan, nan)","(0.20104166666666667, 1.038888888888889)",0,1,1,,,
-503.7,"(0.22395833333333334, 1.0361111111111112)","(0.196875, 1.0425925925925925)",1,1,1,,,
-499.7,"(nan, nan)","(0.20416666666666666, 1.037962962962963)",0,1,1,,,
-495.7,"(nan, nan)","(0.19270833333333334, 1.0333333333333334)",0,1,1,,,
-491.7,"(nan, nan)","(0.1953125, 1.0287037037037037)",0,1,1,,,
-487.7,"(0.20416666666666666, 1.048148148148148)","(0.1984375, 1.037962962962963)",1,1,1,,,
-483.7,"(nan, nan)","(0.20833333333333334, 1.037037037037037)",0,1,1,,,
-479.7,"(nan, nan)","(0.2140625, 1.037037037037037)",0,1,1,,,
-475.7,"(nan, nan)","(0.21458333333333332, 1.0416666666666667)",0,1,1,,,
-471.7,"(nan, nan)","(0.18958333333333333, 1.0333333333333334)",0,1,1,,,
-467.7,"(0.18229166666666666, 1.0620370370370371)","(0.20364583333333333, 1.0203703703703704)",1,1,1,,,
-463.7,"(0.19583333333333333, 1.0574074074074074)","(0.18072916666666666, 1.0194444444444444)",1,1,1,,,
-459.7,"(0.190625, 1.0555555555555556)","(0.19635416666666666, 1.0425925925925925)",1,1,1,,,
-455.7,"(0.19947916666666668, 1.0462962962962963)","(0.225, 1.0324074074074074)",1,1,1,,,
