device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-611.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-607.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-603.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-599.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-595.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-591.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-587.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-583.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-579.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-575.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-571.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-567.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-563.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-559.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-554.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-550.9,"(nan, nan)","(0.5515625, -0.02962962962962963)",0,1,0,,,
-546.9,"(nan, nan)","(0.5515625, -0.017592592592592594)",0,1,0,,,
-542.9,"(nan, nan)","(0.5739583333333333, -0.02962962962962963)",0,1,0,,,
-538.9,"(0.6067708333333334, -0.03333333333333333)","(0.5645833333333333, -0.06111111111111111)",1,1,0,,,
-534.8,"(nan, nan)","(0.5828125, -0.07685185185185185)",0,1,0,,,
-530.8,"(nan, nan)","(0.5833333333333334, -0.06944444444444445)",0,1,0,,,
-526.8,"(nan, nan)","(0.5859375, -0.062037037037037036)",0,1,0,,,
-522.8,"(nan, nan)","(0.5807291666666666, -0.049074074074074076)",0,1,0,,,
-518.8,"(0.5848958333333333, -0.07314814814814814)","(0.5557291666666667, -0.04814814814814815)",1,1,0,,,
-514.8,"(nan, nan)","(0.5619791666666667, -0.06759259259259259)",0,1,0,,,
-510.8,"(0.5697916666666667, -0.0787037037037037)","(0.5671875, -0.07407407407407407)",1,1,0,,,
-506.8,"(nan, nan)","(0.5692708333333333, -0.06481481481481481)",0,1,0,,,
-502.8,"(nan, nan)","(0.5807291666666666, -0.058333333333333334)",0,1,0,,,
-498.8,"(0.571875, -0.07407407407407407)","(0.5744791666666667, -0.05925925925925926)",1,1,0,,,
-494.8,"(0.5854166666666667, -0.08518518518518518)","(0.5755208333333334, -0.0712962962962963)",1,1,0,,,
-490.8,"(0.5713541666666667, -0.09814814814814815)","(0.5739583333333333, -0.08888888888888889)",1,1,0,,,
-486.8,"(0.5817708333333333, -0.07407407407407407)","(0.5802083333333333, -0.06296296296296296)",1,1,0,,,
-482.8,"(0.5619791666666667, -0.09907407407407408)","(0.56875, -0.06481481481481481)",1,1,0,,,
-478.8,"(0.5635416666666667, -0.08611111111111111)","(0.584375, -0.044444444444444446)",1,1,0,,,
-474.8,"(0.5744791666666667, -0.09166666666666666)","(0.5760416666666667, -0.0824074074074074)",1,1,0,,,
-470.8,"(nan, nan)","(0.5786458333333333, -0.06388888888888888)",0,1,0,,,
-466.8,"(nan, nan)","(0.5848958333333333, -0.07592592592592592)",0,1,0,,,
-462.8,"(0.5666666666666667, -0.10740740740740741)","(0.5859375, -0.08425925925925926)",1,1,0,,,
-458.8,"(0.5666666666666667, -0.09259259259259259)","(0.5661458333333333, -0.07037037037037037)",1,1,0,,,
-454.8,"(0.5661458333333333, -0.1037037037037037)","(0.571875, -0.09351851851851851)",1,1,0,,,
-450.8,"(0.5828125, -0.08518518518518518)","(0.5838541666666667, -0.075)",1,1,0,,,
-446.8,"(0.5697916666666667, -0.09907407407407408)","(0.571875, -0.0824074074074074)",1,1,0,,,
-442.8,"(nan, nan)","(0.5776041666666667, -0.0712962962962963)",0,1,0,,,
-438.8,"(nan, nan)","(0.5822916666666667, -0.04814814814814815)",0,1,0,,,
-434.8,"(0.5734375, -0.1)","(0.5739583333333333, -0.075)",1,1,0,,,
-430.8,"(nan, nan)","(0.5822916666666667, -0.06759259259259259)",0,1,0,,,
-426.8,"(0.5723958333333333, -0.09444444444444444)","(0.5723958333333333, -0.0787037037037037)",1,1,0,,,
-422.8,"(nan, nan)","(0.5713541666666667, -0.06018518518518518)",0,1,0,,,
-418.8,"(0.5729166666666666, -0.006481481481481481)","(0.5802083333333333, -0.08333333333333333)",1,1,0,,,
-414.8,"(0.5697916666666667, -0.11018518518518519)","(0.5786458333333333, -0.05648148148148148)",1,1,0,,,
-410.8,"(nan, nan)","(0.5833333333333334, -0.06388888888888888)",0,1,0,,,
-406.8,"(nan, nan)","(0.5859375, -0.03981481481481482)",0,1,0,,,
-402.8,"(nan, nan)","(0.5848958333333333, -0.04537037037037037)",0,1,0,,,
-398.8,"(0.5739583333333333, -0.07222222222222222)","(0.5828125, -0.053703703703703705)",1,1,0,,,
-394.8,"(0.5875, -0.08518518518518518)","(0.5807291666666666, -0.05185185185185185)",1,1,0,,,
-390.8,"(0.5666666666666667, -0.1037037037037037)","(0.5833333333333334, -0.062037037037037036)",1,1,0,,,
-386.8,"(0.5703125, -0.09351851851851851)","(0.5671875, -0.07592592592592592)",1,1,0,,,
-382.8,"(nan, nan)","(0.5614583333333333, -0.05)",0,1,0,,,
-378.8,"(nan, nan)","(0.5817708333333333, -0.041666666666666664)",0,1,0,,,
-374.8,"(nan, nan)","(0.5953125, -0.06851851851851852)",0,1,0,,,
-370.8,"(0.5776041666666667, -0.11203703703703703)","(0.5692708333333333, -0.046296296296296294)",1,1,0,,,
-366.8,"(nan, nan)","(0.5932291666666667, -0.05648148148148148)",0,1,0,,,
-362.8,"(0.5552083333333333, -0.058333333333333334)","(0.5859375, -0.037037037037037035)",1,1,0,,,
-358.8,"(nan, nan)","(0.590625, -0.06296296296296296)",0,1,0,,,
-354.8,"(nan, nan)","(0.5927083333333333, -0.06574074074074074)",0,1,0,,,
-350.8,"(0.5791666666666667, -0.07407407407407407)","(0.5765625, -0.05740740740740741)",1,1,0,,,
-346.8,"(nan, nan)","(0.5901041666666667, -0.07592592592592592)",0,1,0,,,
-342.8,"(0.5692708333333333, -0.09722222222222222)","(0.5890625, -0.07407407407407407)",1,1,0,,,
-338.8,"(0.5848958333333333, -0.10462962962962963)","(0.5770833333333333, -0.09814814814814815)",1,1,0,,,
-334.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-330.8,"(nan, nan)","(0.5864583333333333, -0.05277777777777778)",0,1,0,,,
-326.8,"(0.58125, -0.08611111111111111)","(0.5890625, -0.07685185185185185)",1,1,0,,,
-322.8,"(nan, nan)","(0.5796875, -0.08055555555555556)",0,1,0,,,
-318.8,"(nan, nan)","(0.5838541666666667, -0.044444444444444446)",0,1,0,,,
-314.8,"(nan, nan)","(0.5848958333333333, -0.04722222222222222)",0,1,0,,,
-310.8,"(0.5765625, -0.08425925925925926)","(0.5859375, -0.05740740740740741)",1,1,0,,,
-306.8,"(nan, nan)","(0.5885416666666666, -0.07037037037037037)",0,1,0,,,
-302.8,"(0.5645833333333333, -0.07777777777777778)","(0.5807291666666666, -0.03888888888888889)",1,1,0,,,
-298.8,"(0.5734375, -0.09166666666666666)","(0.571875, -0.08055555555555556)",1,1,0,,,
-294.8,"(nan, nan)","(0.5671875, -0.0712962962962963)",0,1,0,,,
-290.8,"(0.590625, -0.13703703703703704)","(0.575, -0.06111111111111111)",1,1,0,,,
-286.8,"(nan, nan)","(0.5744791666666667, -0.06111111111111111)",0,1,0,,,
-282.8,"(nan, nan)","(0.5864583333333333, -0.09722222222222222)",0,1,0,,,
-278.8,"(0.56875, -0.09166666666666666)","(0.5734375, -0.09351851851851851)",1,1,0,,,
-274.8,"(nan, nan)","(0.5932291666666667, -0.058333333333333334)",0,1,0,,,
-270.8,"(nan, nan)","(0.5817708333333333, -0.07037037037037037)",0,1,0,,,
-266.8,"(nan, nan)","(0.5958333333333333, -0.05925925925925926)",0,1,0,,,
-262.8,"(nan, nan)","(0.5838541666666667, -0.07777777777777778)",0,1,0,,,
-258.8,"(0.5625, -0.11296296296296296)","(0.5901041666666667, -0.06944444444444445)",1,1,0,,,
-254.8,"(0.56875, -0.08888888888888889)","(0.5869791666666667, -0.06018518518518518)",1,1,0,,,
-250.8,"(nan, nan)","(0.5932291666666667, -0.08055555555555556)",0,1,0,,,
-246.8,"(nan, nan)","(0.590625, -0.0824074074074074)",0,1,0,,,
-242.8,"(nan, nan)","(0.590625, -0.08148148148148149)",0,1,0,,,
-238.8,"(nan, nan)","(0.5776041666666667, -0.05462962962962963)",0,1,0,,,
-234.8,"(0.5765625, -0.12962962962962962)","(nan, nan)",1,0,0,,,
-230.8,"(0.5651041666666666, -0.10277777777777777)","(0.5744791666666667, -0.07685185185185185)",1,1,0,,,
-226.8,"(nan, nan)","(0.5869791666666667, -0.06944444444444445)",0,1,0,,,
-222.8,"(nan, nan)","(0.58125, -0.026851851851851852)",0,1,0,,,
-218.8,"(nan, nan)","(0.5802083333333333, -0.04814814814814815)",0,1,0,,,
-214.8,"(nan, nan)","(0.5921875, -0.06481481481481481)",0,1,0,,,
-210.8,"(nan, nan)","(0.5828125, -0.06296296296296296)",0,1,0,,,
-206.8,"(nan, nan)","(0.5885416666666666, -0.0824074074074074)",0,1,0,,,
-202.8,"(nan, nan)","(0.5796875, -0.0824074074074074)",0,1,0,,,
-198.8,"(0.5916666666666667, 0.04722222222222222)","(0.5848958333333333, -0.05462962962962963)",1,1,0,,,
-194.8,"(nan, nan)","(0.5921875, -0.046296296296296294)",0,1,0,,,
-190.8,"(0.5776041666666667, -0.06388888888888888)","(0.5807291666666666, -0.07685185185185185)",1,1,0,,,
-186.8,"(0.553125, -0.1425925925925926)","(0.5807291666666666, -0.06388888888888888)",1,1,0,,,
-182.8,"(0.5739583333333333, -0.07592592592592592)","(0.5828125, -0.06759259259259259)",1,1,0,,,
-178.8,"(nan, nan)","(0.5598958333333334, -0.08703703703703704)",0,1,0,,,
-174.8,"(nan, nan)","(0.5880208333333333, -0.05648148148148148)",0,1,0,,,
-170.8,"(0.5572916666666666, -0.04722222222222222)","(0.5802083333333333, -0.06296296296296296)",1,1,0,,,
-166.8,"(0.5869791666666667, -0.08611111111111111)","(0.5807291666666666, -0.06481481481481481)",1,1,0,,,
-162.8,"(nan, nan)","(0.5817708333333333, -0.046296296296296294)",0,1,0,,,
-158.8,"(nan, nan)","(0.5838541666666667, -0.05740740740740741)",0,1,0,,,
-154.8,"(0.5713541666666667, -0.07314814814814814)","(0.584375, -0.06481481481481481)",1,1,0,,,
-150.8,"(0.5734375, -0.08796296296296297)","(0.5755208333333334, -0.05)",1,1,0,,,
-146.8,"(0.565625, -0.11388888888888889)","(0.5911458333333334, -0.05555555555555555)",1,1,0,,,
-142.8,"(0.5703125, -0.10277777777777777)","(0.5817708333333333, -0.04351851851851852)",1,1,0,,,
-138.8,"(nan, nan)","(0.5859375, -0.06296296296296296)",0,1,0,,,
-134.8,"(nan, nan)","(0.5833333333333334, -0.04722222222222222)",0,1,0,,,
-130.8,"(nan, nan)","(0.5890625, -0.05092592592592592)",0,1,0,,,
-126.8,"(nan, nan)","(0.5807291666666666, -0.06111111111111111)",0,1,0,,,
-122.8,"(nan, nan)","(0.5833333333333334, -0.05)",0,1,0,,,
-118.8,"(nan, nan)","(0.5916666666666667, -0.06666666666666667)",0,1,0,,,
-114.8,"(nan, nan)","(0.5833333333333334, -0.05092592592592592)",0,1,0,,,
-110.8,"(nan, nan)","(0.5828125, -0.046296296296296294)",0,1,0,,,
-106.8,"(nan, nan)","(0.590625, -0.030555555555555555)",0,1,0,,,
-102.8,"(0.5776041666666667, -0.05462962962962963)","(nan, nan)",1,0,0,,,
-98.8,"(nan, nan)","(0.6135416666666667, 0.04537037037037037)",0,1,0,,,
-94.8,"(0.5979166666666667, 0.16944444444444445)","(0.628125, 0.12314814814814815)",1,1,0,,,
-90.8,"(0.6255208333333333, 0.17314814814814813)","(0.6567708333333333, 0.2740740740740741)",1,1,0,,,
-86.8,"(nan, nan)","(0.6916666666666667, 0.32222222222222224)",0,1,0,,,
-82.8,"(0.6635416666666667, 0.34629629629629627)","(0.6859375, 0.36203703703703705)",1,1,0,,,
-78.8,"(0.696875, 0.43796296296296294)","(0.721875, 0.38425925925925924)",1,1,0,,,
-74.8,"(nan, nan)","(0.7572916666666667, 0.49537037037037035)",0,1,1,,,
-70.8,"(nan, nan)","(0.7421875, 0.6305555555555555)",0,1,1,,,
-66.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-62.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-58.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-54.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-50.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-46.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-42.8,"(nan, nan)","(0.7723958333333333, 1.037962962962963)",0,1,1,,,
-38.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-34.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-30.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-26.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-22.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-18.8,"(0.7484375, 1.0972222222222223)","(nan, nan)",1,0,1,,,
-14.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-10.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-6.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-2.8,"(nan, nan)","(0.7338541666666667, 1.1194444444444445)",0,1,1,,,
1.2,"(nan, nan)","(nan, nan)",0,0,1,,,
5.2,"(0.765625, 1.0694444444444444)","(nan, nan)",1,0,1,,,
9.2,"(nan, nan)","(nan, nan)",0,0,1,,,
13.2,"(nan, nan)","(nan, nan)",0,0,1,,,
17.2,"(nan, nan)","(nan, nan)",0,0,1,,,
21.2,"(nan, nan)","(nan, nan)",0,0,1,,,
