device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-745.8,"(0.22916666666666666, 1.0953703703703703)","(nan, nan)",1,0,1,,,
-741.8,"(0.2140625, 1.0638888888888889)","(0.2203125, 0.9546296296296296)",1,1,1,,,
-737.8,"(nan, nan)","(nan, nan)",0,0,1,,,
-733.8,"(0.20364583333333333, 1.1092592592592592)","(0.20052083333333334, 1.0898148148148148)",1,1,1,,,
-729.8,"(0.2453125, 0.9962962962962963)","(0.21979166666666666, 0.9740740740740741)",1,1,1,,,
-725.8,"(0.2598958333333333, 0.9407407407407408)","(0.23072916666666668, 1.010185185185185)",1,1,1,,,
-721.8,"(nan, nan)","(0.20729166666666668, 0.9916666666666667)",0,1,1,,,
-717.8,"(0.24270833333333333, 0.9981481481481481)","(0.24375, 0.9537037037037037)",1,1,1,,,
-713.8,"(nan, nan)","(0.23854166666666668, 1.010185185185185)",0,1,1,,,
-709.8,"(0.21302083333333333, 1.0444444444444445)","(0.24114583333333334, 0.95)",1,1,1,,,
-705.7,"(0.22864583333333333, 1.0527777777777778)","(0.25364583333333335, 0.9416666666666667)",1,1,1,,,
-701.7,"(0.2421875, 1.0046296296296295)","(nan, nan)",1,0,1,,,
-697.7,"(nan, nan)","(0.22447916666666667, 0.9916666666666667)",0,1,1,,,
-693.7,"(nan, nan)","(0.20677083333333332, 0.9907407407407407)",0,1,1,,,
-689.7,"(nan, nan)","(nan, nan)",0,0,1,,,
-685.7,"(0.246875, 0.9694444444444444)","(0.20989583333333334, 1.0166666666666666)",1,1,1,,,
-681.7,"(0.23125, 1.038888888888889)","(0.215625, 0.95)",1,1,1,,,
-677.7,"(nan, nan)","(0.2296875, 0.9685185185185186)",0,1,1,,,
-673.7,"(0.203125, 1.0518518518518518)","(nan, nan)",1,0,1,,,
-669.7,"(0.20625, 1.0814814814814815)","(0.23958333333333334, 0.9907407407407407)",1,1,1,,,
