device_time_stamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,off_screen,gaze_event_tag,trial_type,event_info
-741.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-737.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-733.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-729.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-725.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-721.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-717.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-713.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-709.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-705.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-701.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-697.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-693.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-689.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-685.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-681.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-677.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-673.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-669.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-665.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-661.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-657.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-653.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-649.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-645.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-641.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-637.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-633.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-629.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-625.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-620.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-617.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-612.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-608.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-604.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-600.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-596.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-592.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-588.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-584.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-580.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-576.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-572.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-568.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-564.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-560.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-556.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-552.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-548.9,"(nan, nan)","(nan, nan)",0,0,1,,,
-545.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-541.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-537.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-533.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-529.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-525.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-521.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-517.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-513.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-509.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-505.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-501.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-497.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-493.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-489.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-485.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-481.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-477.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-473.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-469.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-465.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-461.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-457.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-453.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-449.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-445.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-441.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-437.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-433.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-429.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-425.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-421.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-417.0,"(nan, nan)","(nan, nan)",0,0,1,,,
-413.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-409.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-405.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-401.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-397.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-393.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-389.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-385.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-381.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-377.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-373.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-369.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-365.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-361.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-357.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-353.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-349.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-345.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-341.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-337.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-333.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-329.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-325.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-321.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-317.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-313.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-309.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-305.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-301.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-297.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-293.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-289.1,"(nan, nan)","(nan, nan)",0,0,1,,,
-285.1,"(nan, nan)","(nan, nan)",0,0,1,,,
