snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
130,10,22,,2,1,1,1,Fam Trial,0,2.5328967080004077,2.5328967080004077
130,10,22,,2,1,0,1,Fam Trial,2.5328988330002176,4.533859083000607,2.0009602500003894
130,10,22,,2,1,1,2,Fam Trial,0,0.09457416700024623,0.09457416700024623
130,10,22,,2,1,0,2,Fam Trial,0.09457591699992918,1.5136517920000188,1.4190758750000896
130,10,22,,2,1,1,2,Fam Trial,1.5136501670003781,4.474864833000538,2.96121466600016
130,10,22,,2,1,0,2,Fam Trial,4.474867042000369,6.4770819579998715,2.0022149159995024
130,10,22,,2,1,1,3,Test Trial,0,2.6210470830001213,2.6210470830001213
130,10,22,,2,1,0,3,Test Trial,2.621049082999889,4.629441166999641,2.0083920839997518
130,10,22,,2,1,1,4,Test Trial,0,0.158098500000051,0.158098500000051
130,10,22,,2,1,0,4,Test Trial,0.15810049999981857,1.953647125000316,1.7955466250004974
130,10,22,,2,1,1,4,Test Trial,1.9536453330001677,2.8452606660002857,0.891615333000118
130,10,22,,2,1,0,4,Test Trial,2.8452627500000744,4.84526516599999,2.0000024159999157
130,10,22,,2,1,1,5,Test Trial,0,0.1287987499999872,0.1287987499999872
130,10,22,,2,1,0,5,Test Trial,0.1288006669992683,30.000488833999952,29.871688167000684
130,10,22,,2,1,1,6,Test Trial,0,3.0450077079995026,3.0450077079995026
130,10,22,,2,1,0,6,Test Trial,3.0450097499997355,3.953383041000052,0.9083732910003164
130,10,22,,2,1,1,6,Test Trial,3.9533812909994595,6.724237499999617,2.770856209000158
130,10,22,,2,1,0,6,Test Trial,6.724239624999427,7.199617624999519,0.47537800000009156
130,10,22,,2,1,1,6,Test Trial,7.199615957999413,8.244986374999826,1.045370417000413
130,10,22,,2,1,0,6,Test Trial,8.24498845800008,8.532878457999686,0.2878899999996065
130,10,22,,2,1,1,6,Test Trial,8.532876708000003,14.365420665999409,5.832543957999405
130,10,22,,2,1,0,6,Test Trial,14.3654225829996,16.379887541000244,2.0144649580006444
