snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
141,10,8,,1,0,1,1,Fam Trial,0,1.637361958000838,1.637361958000838
141,10,8,,1,0,0,1,Fam Trial,1.6373639999983425,1.8167471660017327,0.17938316600339022
141,10,8,,1,0,1,1,Fam Trial,1.8167454159993213,4.55561200000011,2.738866584000789
141,10,8,,1,0,0,1,Fam Trial,4.555616458001168,5.466923874999338,0.9113074169981701
141,10,8,,1,0,1,1,Fam Trial,5.466922040999634,10.903947708000487,5.437025667000853
141,10,8,,1,0,0,1,Fam Trial,10.903949666000699,11.678991916000086,0.7750422499993874
141,10,8,,1,0,1,1,Fam Trial,11.678989666001144,12.678926166001474,0.9999365000003309
141,10,8,,1,0,0,1,Fam Trial,12.678928249999444,14.68368929099961,2.0047610410001653
141,10,8,,1,1,1,1,Fam Trial,0,0.9296734159979678,0.9296734159979678
141,10,8,,1,1,0,1,Fam Trial,0.9296753329981584,1.5296443330007605,0.5999690000026021
141,10,8,,1,1,1,1,Fam Trial,1.5296426249988144,4.521215958000539,2.9915733330017247
141,10,8,,1,1,0,1,Fam Trial,4.521225249998679,5.462922750000871,0.9416975000021921
141,10,8,,1,1,1,1,Fam Trial,5.46292099999846,11.046188790998713,5.583267791000253
141,10,8,,1,1,0,1,Fam Trial,11.04619079099939,11.896261165999022,0.8500703749996319
141,10,8,,1,1,1,1,Fam Trial,11.896259290999296,13.129513749998296,1.2332544589989993
141,10,8,,1,1,0,1,Fam Trial,13.129515790998994,15.137803124998754,2.0082873339997604
141,10,8,,1,1,1,2,Fam Trial,0,15.758723082999495,15.758723082999495
141,10,8,,1,1,0,2,Fam Trial,15.758724999999686,15.869169290999707,0.11044429100002162
141,10,8,,1,1,1,2,Fam Trial,15.869167500000913,29.888635666000482,14.01946816599957
141,10,8,,1,1,0,2,Fam Trial,29.888637915999425,30.00529912500133,0.11666120900190435
141,10,8,,1,1,1,3,Test Trial,0,8.158211999998457,8.158211999998457
141,10,8,,1,1,0,3,Test Trial,8.158213957998669,8.57861529100046,0.4204013330017915
141,10,8,,1,1,1,3,Test Trial,8.578613499998028,18.508244165997894,9.929630665999866
141,10,8,,1,1,0,3,Test Trial,18.508246416000475,19.191552790998685,0.6833063749982102
141,10,8,,1,1,1,3,Test Trial,19.19155099999989,19.93642104099854,0.7448700409986486
141,10,8,,1,1,0,3,Test Trial,19.93642329099748,20.287354874999437,0.35093158400195534
141,10,8,,1,1,1,3,Test Trial,20.287352832998295,23.35816770800011,3.0708148750018154
141,10,8,,1,1,0,3,Test Trial,23.3581698329981,25.361777374997473,2.003607541999372
141,10,8,,1,1,1,4,Test Trial,0,17.53717458399842,17.53717458399842
141,10,8,,1,1,0,4,Test Trial,17.537176499998168,17.667929999999615,0.1307535000014468
141,10,8,,1,1,1,4,Test Trial,17.667928249997203,29.66211633399871,11.994188084001507
141,10,8,,1,1,0,4,Test Trial,29.662118333999388,30.012127083999076,0.350008749999688
141,10,8,,1,1,1,5,Test Trial,0,11.325286999999662,11.325286999999662
141,10,8,,1,1,0,5,Test Trial,11.32528912500129,11.363455333001184,0.03816620799989323
141,10,8,,1,1,1,5,Test Trial,11.363453500001924,11.392187208002724,0.028733708000800107
141,10,8,,1,1,0,5,Test Trial,11.39218937500118,11.793217416001426,0.40102804100024514
141,10,8,,1,1,1,5,Test Trial,11.793215666002652,16.88231262500267,5.089096959000017
141,10,8,,1,1,0,5,Test Trial,16.882314958002098,17.04347450000205,0.1611595419999503
141,10,8,,1,1,1,5,Test Trial,17.043472541001393,18.867868458000885,1.8243959169994923
141,10,8,,1,1,0,5,Test Trial,18.867870416001097,20.243718541001726,1.3758481250006298
141,10,8,,1,1,1,5,Test Trial,20.243716458000563,21.838175250002678,1.594458792002115
141,10,8,,1,1,0,5,Test Trial,21.838177290999738,23.838225750001584,2.000048459001846
141,10,8,,1,1,1,6,Test Trial,0,7.745940042001166,7.745940042001166
141,10,8,,1,1,0,6,Test Trial,7.745942083001864,7.8673628750002536,0.12142079199838918
141,10,8,,1,1,1,6,Test Trial,7.867360958000063,18.062553458003094,10.195192500003031
141,10,8,,1,1,0,6,Test Trial,18.0625555000006,18.33755100000053,0.2749954999999318
141,10,8,,1,1,1,6,Test Trial,18.33754904200032,19.66810304200044,1.3305540000001201
141,10,8,,1,1,0,6,Test Trial,19.668105125001603,20.11253887500061,0.444433749999007
141,10,8,,1,1,1,6,Test Trial,20.11253695800042,22.112586833001842,2.000049875001423
141,10,8,,1,1,0,6,Test Trial,22.11258883300252,22.612523542000417,0.49993470899789827
141,10,8,,1,1,1,6,Test Trial,22.612521833001665,24.692865500001062,2.080343666999397
141,10,8,,1,1,0,6,Test Trial,24.69286750000174,26.704166375002387,2.011298875000648
