snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
132,13,29,,4,1,1,1,Fam Trial,0,4.56582733400046,4.56582733400046
132,13,29,,4,1,0,1,Fam Trial,4.565829417000714,6.569043041999976,2.003213624999262
132,13,29,,4,1,1,2,Fam Trial,0,6.995241208000152,6.995241208000152
132,13,29,,4,1,0,2,Fam Trial,6.995243166999899,9.003498791999846,2.008255624999947
132,13,29,,4,1,1,3,Test Trial,0,3.5214455839995935,3.5214455839995935
132,13,29,,4,1,0,3,Test Trial,3.52144749999934,5.523189208999611,2.001741709000271
132,13,29,,4,1,1,4,Test Trial,0,5.383523333000085,5.383523333000085
132,13,29,,4,1,0,4,Test Trial,5.383525332999852,7.391550499999539,2.008025166999687
132,13,29,,4,1,1,5,Test Trial,0,4.251056790999428,4.251056790999428
132,13,29,,4,1,0,5,Test Trial,4.251058750000084,6.26343983300012,2.0123810830000366
132,13,29,,4,1,1,6,Test Trial,0,4.7165967920000185,4.7165967920000185
132,13,29,,4,1,0,6,Test Trial,4.716598707999765,6.724846249999246,2.0082475419994807
