snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
103,10,20,MW,1,0,1,1,Fam Trial,0,2.40208619995974,2.40208619995974
103,10,20,MW,1,0,0,1,Fam Trial,2.4020994000602514,2.8501823999686167,0.4480829999083653
103,10,20,MW,1,0,1,1,Fam Trial,2.850179399945773,4.066692000022158,1.2165126000763848
103,10,20,MW,1,0,0,1,Fam Trial,4.066696500056423,5.451379399979487,1.3846828999230638
103,10,20,MW,1,0,1,1,Fam Trial,5.451371600036509,5.916544700041413,0.46517310000490397
103,10,20,MW,1,0,0,1,Fam Trial,5.91654759994708,7.9169304999522865,2.0003829000052065
103,10,20,MW,1,1,1,1,Fam Trial,0,2.468189200037159,2.468189200037159
103,10,20,MW,1,1,0,1,Fam Trial,2.468202200019732,2.8665735999820754,0.3983713999623433
103,10,20,MW,1,1,1,1,Fam Trial,2.8665655000368133,3.9993353000609204,1.132769800024107
103,10,20,MW,1,1,0,1,Fam Trial,3.999339499976486,5.999900000053458,2.000560500076972
103,10,20,MW,1,1,1,2,Fam Trial,0,1.951183500001207,1.951183500001207
103,10,20,MW,1,1,0,2,Fam Trial,1.9511921999510378,2.3168398999841884,0.3656477000331506
103,10,20,MW,1,1,1,2,Fam Trial,2.316835399949923,3.1838510999223217,0.8670156999723986
103,10,20,MW,1,1,0,2,Fam Trial,3.183856699964963,4.200606499915011,1.0167497999500483
103,10,20,MW,1,1,1,2,Fam Trial,4.200602900004014,6.184796300018206,1.9841934000141919
103,10,20,MW,1,1,0,2,Fam Trial,6.184799799928442,7.450549799948931,1.265750000020489
103,10,20,MW,1,1,1,2,Fam Trial,7.45054559991695,10.40113679994829,2.95059120003134
103,10,20,MW,1,1,0,2,Fam Trial,10.401141799986362,12.401386099983938,2.0002442999975756
103,10,20,MW,1,1,1,3,Test Trial,0,3.2354673999361694,3.2354673999361694
103,10,20,MW,1,1,0,3,Test Trial,3.235478200018406,4.18367129995022,0.9481930999318138
103,10,20,MW,1,1,1,3,Test Trial,4.183665200020187,6.383558699977584,2.1998934999573976
103,10,20,MW,1,1,0,3,Test Trial,6.383565100026317,8.000423099962063,1.6168579999357462
103,10,20,MW,1,1,1,3,Test Trial,8.000416500028223,10.317262299940921,2.3168457999126986
103,10,20,MW,1,1,0,3,Test Trial,10.31726569996681,11.117642599972896,0.8003769000060856
103,10,20,MW,1,1,1,3,Test Trial,11.117638399940915,13.333751500002109,2.216113100061193
103,10,20,MW,1,1,0,3,Test Trial,13.333756200037897,14.934555899933912,1.6007996998960152
103,10,20,MW,1,1,1,3,Test Trial,14.934552400023676,16.884049899992533,1.9494974999688566
103,10,20,MW,1,1,0,3,Test Trial,16.8840623999713,16.90115159994457,0.017089199973270297
103,10,20,MW,1,1,1,3,Test Trial,16.901144900009967,17.050794899929315,0.14964999991934747
103,10,20,MW,1,1,0,3,Test Trial,17.05080139997881,18.06748470000457,1.0166833000257611
103,10,20,MW,1,1,1,3,Test Trial,18.067480199970305,18.885847199941054,0.818366999970749
103,10,20,MW,1,1,0,3,Test Trial,18.885856900014915,19.33527729997877,0.44942039996385574
103,10,20,MW,1,1,1,3,Test Trial,19.335269500035793,21.20148920000065,1.8662196999648586
103,10,20,MW,1,1,0,3,Test Trial,21.201492400025018,23.217677899985574,2.0161854999605566
103,10,20,MW,1,1,1,4,Test Trial,0,1.0671435999684036,1.0671435999684036
103,10,20,MW,1,1,0,4,Test Trial,1.0671525000361726,1.3835240000626072,0.31637150002643466
103,10,20,MW,1,1,1,4,Test Trial,1.3835211000405252,3.65059159998782,2.2670704999472946
103,10,20,MW,1,1,0,4,Test Trial,3.6505967000266537,3.969976400025189,0.3193796999985352
103,10,20,MW,1,1,1,4,Test Trial,3.969963400042616,5.901345600024797,1.9313821999821812
103,10,20,MW,1,1,0,4,Test Trial,5.901351600070484,7.200251500005834,1.2988998999353498
103,10,20,MW,1,1,1,4,Test Trial,7.200247299973853,13.968097700038925,6.767850400065072
103,10,20,MW,1,1,0,4,Test Trial,13.968103099963628,15.384875199990347,1.4167721000267193
103,10,20,MW,1,1,1,4,Test Trial,15.384871399961412,21.084766900050454,5.699895500089042
103,10,20,MW,1,1,0,4,Test Trial,21.084772899979725,21.60154209996108,0.5167691999813542
103,10,20,MW,1,1,1,4,Test Trial,21.601539300056174,25.06982189998962,3.4682825999334455
103,10,20,MW,1,1,0,4,Test Trial,25.06983609998133,26.334900700021535,1.2650646000402048
103,10,20,MW,1,1,1,4,Test Trial,26.33489629998803,30.001884200028144,3.6669879000401124
103,10,20,MW,1,1,1,5,Test Trial,0,1.3005281999940053,1.3005281999940053
103,10,20,MW,1,1,0,5,Test Trial,1.3005336000351235,1.4335169000551105,0.13298330001998693
103,10,20,MW,1,1,1,5,Test Trial,1.4335116000147536,3.1330714999930933,1.6995598999783397
103,10,20,MW,1,1,0,5,Test Trial,3.1330760000273585,4.000202500028536,0.8671265000011772
103,10,20,MW,1,1,1,5,Test Trial,4.000197199988179,9.733850899967365,5.733653699979186
103,10,20,MW,1,1,0,5,Test Trial,9.733856200007722,9.916953300009482,0.18309710000175983
103,10,20,MW,1,1,1,5,Test Trial,9.916948699974455,10.667617900064215,0.7506692000897601
103,10,20,MW,1,1,0,5,Test Trial,10.667625400004908,11.283918300061487,0.6162929000565782
103,10,20,MW,1,1,1,5,Test Trial,11.283913900027983,14.735058099962771,3.451144199934788
103,10,20,MW,1,1,0,5,Test Trial,14.735065000015311,15.73575280001387,1.000687799998559
103,10,20,MW,1,1,1,5,Test Trial,15.735739100025967,25.68503050005529,9.949291400029324
103,10,20,MW,1,1,0,5,Test Trial,25.68503499997314,26.90141739998944,1.2163824000163004
103,10,20,MW,1,1,1,5,Test Trial,26.901412600069307,28.452239400008693,1.5508267999393865
103,10,20,MW,1,1,0,5,Test Trial,28.4522425000323,30.001647099968977,1.549404599936679
103,10,20,MW,1,1,1,6,Test Trial,0,2.2832984999986365,2.2832984999986365
103,10,20,MW,1,1,0,6,Test Trial,2.283303500036709,2.566071000066586,0.28276750002987683
103,10,20,MW,1,1,1,6,Test Trial,2.566067000036128,3.3668940999777988,0.8008270999416709
103,10,20,MW,1,1,0,6,Test Trial,3.3669000000227243,4.382983800023794,1.01608380000107
103,10,20,MW,1,1,1,6,Test Trial,4.3829791999887675,6.516652200021781,2.1336730000330135
103,10,20,MW,1,1,0,6,Test Trial,6.516657100059092,7.199960199999623,0.683303099940531
103,10,20,MW,1,1,1,6,Test Trial,7.19995340006426,8.716484399978071,1.5165309999138117
103,10,20,MW,1,1,0,6,Test Trial,8.716488700010814,10.717051599989645,2.0005628999788314
