snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
115,11,24,,3,1,1,1,Fam Trial,0,0.20043329999316484,0.20043329999316484
115,11,24,,3,1,0,1,Fam Trial,0.20043800002895296,0.6667762999422848,0.46633829991333187
115,11,24,,3,1,1,1,Fam Trial,0.6667734000366181,2.6501881999429315,1.9834147999063134
115,11,24,,3,1,0,1,Fam Trial,2.650192299974151,4.652556200046092,2.0023639000719413
115,11,24,,3,0,1,2,Fam Trial,0,0.34783390001393855,0.34783390001393855
115,11,24,,3,0,1,2,Fam Trial,0,0.0996393000241369,0.0996393000241369
115,11,24,,3,0,0,2,Fam Trial,0.09964350005611777,0.4832147000124678,0.38357119995635003
115,11,24,,3,0,0,2,Fam Trial,0.3478383000474423,0.9984611000400037,0.6506227999925613
115,11,24,,3,0,1,2,Fam Trial,0.48321069998200983,0.9830737999873236,0.49986310000531375
115,11,24,,3,0,0,2,Fam Trial,0.9830785000231117,2.6164142000488937,1.633335700025782
115,11,24,,3,0,1,2,Fam Trial,0.99845740001183,1.7640856000361964,0.7656282000243664
115,11,24,,3,0,0,2,Fam Trial,1.7640892999479547,3.3812123000388965,1.6171230000909418
115,11,24,,3,0,1,2,Fam Trial,2.6164104000199586,2.899742200039327,0.28333180001936853
115,11,24,,3,0,0,2,Fam Trial,2.8997458000667393,4.900094300042838,2.0003484999760985
115,11,24,,3,0,1,2,Fam Trial,3.381209300016053,3.814434799947776,0.4332254999317229
115,11,24,,3,0,0,2,Fam Trial,3.8144388999789953,5.081268799956888,1.2668298999778926
115,11,24,,3,0,1,2,Fam Trial,5.0812655000481755,5.615350499982014,0.5340849999338388
115,11,24,,3,0,0,2,Fam Trial,5.615357400034554,7.631271000020206,2.0159135999856517
115,11,24,,3,1,1,2,Fam Trial,0,0.11649549996946007,0.11649549996946007
115,11,24,,3,1,0,2,Fam Trial,0.11649980000220239,0.7166968999663368,0.6001970999641344
115,11,24,,3,1,1,2,Fam Trial,0.7166928999358788,1.7665961999446154,1.0499033000087366
115,11,24,,3,1,0,2,Fam Trial,1.7666005999781191,3.7681506999069825,2.0015500999288633
115,11,24,,3,1,1,3,Test Trial,0,0.10149879998061806,0.10149879998061806
115,11,24,,3,1,0,3,Test Trial,0.1015128999715671,0.6010781000368297,0.4995652000652626
115,11,24,,3,1,1,3,Test Trial,0.6010651000542566,10.866391399991699,10.265326299937442
115,11,24,,3,1,0,3,Test Trial,10.866396200028248,12.866641800035723,2.0002456000074744
115,11,24,,3,1,1,4,Test Trial,0,10.46697770000901,10.46697770000901
115,11,24,,3,1,0,4,Test Trial,10.466982300044037,11.134669300052337,0.6676870000083
115,11,24,,3,1,1,4,Test Trial,11.134663900011219,21.484231600072235,10.349567700061016
115,11,24,,3,1,0,4,Test Trial,21.484235900104977,21.817950600059703,0.3337146999547258
115,11,24,,3,1,1,4,Test Trial,21.817946400027722,27.718268100055866,5.900321700028144
115,11,24,,3,1,0,4,Test Trial,27.71827250008937,28.718255200074054,0.9999826999846846
115,11,24,,3,1,1,4,Test Trial,28.718241800088435,30.001492400071584,1.2832505999831483
115,11,24,,3,1,1,5,Test Trial,0,3.5001364999916404,3.5001364999916404
115,11,24,,3,1,0,5,Test Trial,3.5001420999178663,3.933332599932328,0.4331905000144616
115,11,24,,3,1,1,5,Test Trial,3.933328600018285,6.317173599964008,2.3838449999457225
115,11,24,,3,1,0,5,Test Trial,6.317178500001319,6.516940200002864,0.19976170000154525
115,11,24,,3,1,1,5,Test Trial,6.516936899977736,11.266951799974777,4.750014899997041
115,11,24,,3,1,0,5,Test Trial,11.266957100015134,11.666855999967083,0.3998988999519497
115,11,24,,3,1,1,5,Test Trial,11.66685299994424,15.350842999992892,3.6839900000486523
115,11,24,,3,1,0,5,Test Trial,15.350846900022589,15.567188799963333,0.21634189994074404
115,11,24,,3,1,1,5,Test Trial,15.56718449993059,17.600793999969028,2.0336095000384375
115,11,24,,3,1,0,5,Test Trial,17.60079749999568,18.08409010001924,0.4832926000235602
115,11,24,,3,1,1,5,Test Trial,18.084084799978882,20.017890200018883,1.9338054000400007
115,11,24,,3,1,0,5,Test Trial,20.017893999931403,21.56757590000052,1.5496819000691175
115,11,24,,3,1,1,5,Test Trial,21.567571899970062,23.534577199956402,1.96700529998634
115,11,24,,3,1,0,5,Test Trial,23.534580899984576,25.53463190002367,2.000051000039093
115,11,24,,3,1,1,6,Test Trial,0,13.052704300032929,13.052704300032929
115,11,24,,3,1,0,6,Test Trial,13.052715199999511,13.35239300003741,0.2996778000378981
115,11,24,,3,1,1,6,Test Trial,13.352379800053313,20.234745200024918,6.882365399971604
115,11,24,,3,1,0,6,Test Trial,20.234749800059944,20.684246900025755,0.4494970999658108
115,11,24,,3,1,1,6,Test Trial,20.684242699993774,22.184257699991576,1.500014999997802
115,11,24,,3,1,0,6,Test Trial,22.184261200018227,23.201370500028133,1.0171093000099063
115,11,24,,3,1,1,6,Test Trial,23.201365599990822,29.552138400031254,6.350772800040431
115,11,24,,3,1,0,6,Test Trial,29.552141400054097,30.00163730001077,0.4494958999566734
