snum,months,days,sex,cond,GNG,gazeOnOff,trial,trialType,startTime,endTime,duration
119,10,25,,3,1,1,1,Fam Trial,0,1.417593099991791,1.417593099991791
119,10,25,,3,1,0,1,Fam Trial,1.4176009999937378,2.9831436999957077,1.56554270000197
119,10,25,,3,1,1,1,Fam Trial,2.983140900032595,14.934994500014,11.951853599981405
119,10,25,,3,1,0,1,Fam Trial,14.93500400002813,15.220457500021439,0.2854534999933094
119,10,25,,3,1,1,1,Fam Trial,15.220448900014162,24.584783800004516,9.364334899990354
119,10,25,,3,1,0,1,Fam Trial,24.584787800034974,26.584876900014933,2.0000890999799594
119,10,25,,3,1,1,2,Fam Trial,0,9.218318999977782,9.218318999977782
119,10,25,,3,1,0,2,Fam Trial,9.218328099988867,10.516930299985688,1.2986021999968216
119,10,25,,3,1,1,2,Fam Trial,10.516927500022575,12.700690899975598,2.1837633999530226
119,10,25,,3,1,0,2,Fam Trial,12.700738799991086,14.701497400004882,2.0007586000137962
119,10,25,,3,1,1,3,Test Trial,0,5.317028700024821,5.317028700024821
119,10,25,,3,1,0,3,Test Trial,5.31703880004352,7.317813900008332,2.0007750999648124
119,10,25,,3,1,1,4,Test Trial,0,4.917273900005966,4.917273900005966
119,10,25,,3,1,0,4,Test Trial,4.917279799992684,4.950406799966004,0.03312699997331947
119,10,25,,3,1,1,4,Test Trial,4.950400699977763,6.868682499974966,1.918281799997203
119,10,25,,3,1,0,4,Test Trial,6.868691999989096,8.884399999980815,2.0157079999917187
119,10,25,,3,1,1,5,Test Trial,0,13.835930000001099,13.835930000001099
119,10,25,,3,1,0,5,Test Trial,13.835939700016752,15.1191550999647,1.2832153999479488
119,10,25,,3,1,1,5,Test Trial,15.119145800010301,25.385020199988503,10.265874399978202
119,10,25,,3,1,0,5,Test Trial,25.38502420001896,27.38633489998756,2.001310699968599
119,10,25,,3,1,1,6,Test Trial,0,4.550715899968054,4.550715899968054
119,10,25,,3,1,0,6,Test Trial,4.5507236999692395,6.5666386999655515,2.015914999996312
