trialNum,trialType,event,time
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,0.02368189999833703
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,5.338038899935782
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,6.163413200061768
1,DUCK_FAM_MOV,startMoviePlayback,6.284718299983069
1,DUCK_FAM_MOV,endMoviePlayback,23.486203199950978
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,23.486459400039166
2,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,23.627370200119913
2,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,53.71725320001133
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,62.95358969992958
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,68.36721820011735
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,69.15980480005965
3,SHOE_FAM_MOV,startMoviePlayback,69.28876330005005
3,SHOE_FAM_MOV,endMoviePlayback,83.71572440001182
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,83.71589459991083
4,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,83.83797569992021
4,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,113.94975730008446
5,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,115.17273700004444
5,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,125.7581086999271
5,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,126.58417390007526
5,EXP_DUCK_MOV,startMoviePlayback,126.6947635000106
5,EXP_DUCK_MOV,endMoviePlayback,139.9696909999475
5,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,139.96986990002915
6,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,140.1095137000084
6,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,158.1207983000204
7,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,159.24988480005413
7,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,164.73041360010393
7,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,165.55579699994996
7,SUR_SHOE_MOV,startMoviePlayback,165.67557749990374
7,SUR_SHOE_MOV,endMoviePlayback,178.8130085999146
7,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,178.813183600083
8,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,178.92188409995288
8,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,209.00498680002056
9,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,210.06706089992076
9,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,215.6494491000194
9,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,216.37361150002107
9,EXP_DUCK_MOV,startMoviePlayback,216.78501180000603
9,EXP_DUCK_MOV,endMoviePlayback,229.92591130011715
9,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,229.92607689998113
10,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,230.0641723999288
10,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,260.156031700084
11,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,261.1520460001193
11,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,271.7368842998985
11,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,272.42964079999365
11,SUR_SHOE_MOV,startMoviePlayback,272.80433829990216
11,SUR_SHOE_MOV,endMoviePlayback,285.68489239993505
11,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,285.68511159997433
12,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,285.82514020008966
12,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,298.2272052001208
