trialNum,trialType,event,time
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,0.02476359996944666
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,3.4613947002217174
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,4.496214999817312
1,DUCK_FAM_MOV,startMoviePlayback,4.638037499971688
1,DUCK_FAM_MOV,endMoviePlayback,21.790574800223112
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,21.79073330014944
2,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,21.923664200119674
2,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,28.391027099918574
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,29.721640300005674
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,34.60190019989386
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,35.72743749991059
3,SHOE_FAM_MOV,startMoviePlayback,35.848897099960595
3,SHOE_FAM_MOV,endMoviePlayback,50.01208940008655
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,50.012286299839616
4,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,50.12900990014896
4,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,56.3877690997906
5,Test.SUR_DUCK.SUR_DUCK_MOV,startAttnGetter,70.32875279989094
5,Test.SUR_DUCK.SUR_DUCK_MOV,endAttnGetter,74.11875300016254
5,Test.SUR_DUCK.SUR_DUCK_MOV,startTrial,74.96659439988434
5,SUR_DUCK_MOV,startMoviePlayback,75.08033729996532
5,SUR_DUCK_MOV,endMoviePlayback,88.48715359997004
5,Test.SUR_DUCK.SUR_DUCK_MOV,endTrial,88.48730150004849
6,Test.SUR_DUCK.SUR_DUCK_STILL,startTrial,88.5951001001522
6,Test.SUR_DUCK.SUR_DUCK_STILL,endTrial,102.93266509985551
7,Test.EXP_SHOE.EXP_SHOE_MOV,startAttnGetter,104.36255900003016
7,Test.EXP_SHOE.EXP_SHOE_MOV,endAttnGetter,107.49899190012366
7,Test.EXP_SHOE.EXP_SHOE_MOV,startTrial,108.46679279999807
7,EXP_SHOE_MOV,startMoviePlayback,108.59970550006256
7,EXP_SHOE_MOV,endMoviePlayback,120.62224349984899
7,Test.EXP_SHOE.EXP_SHOE_MOV,endTrial,120.62245990009978
8,Test.EXP_SHOE.EXP_SHOE_STILL,startTrial,120.7719264999032
8,Test.EXP_SHOE.EXP_SHOE_STILL,endTrial,150.883851100225
9,Test.SUR_DUCK.SUR_DUCK_MOV,startAttnGetter,152.31067419983447
9,Test.SUR_DUCK.SUR_DUCK_MOV,endAttnGetter,160.56121770013124
9,Test.SUR_DUCK.SUR_DUCK_MOV,startTrial,161.7200310002081
9,SUR_DUCK_MOV,startMoviePlayback,161.9442255999893
9,SUR_DUCK_MOV,endMoviePlayback,175.20389440003783
9,Test.SUR_DUCK.SUR_DUCK_MOV,endTrial,175.204038400203
10,Test.SUR_DUCK.SUR_DUCK_STILL,startTrial,175.32963920012116
10,Test.SUR_DUCK.SUR_DUCK_STILL,endTrial,199.09489589976147
11,Test.EXP_SHOE.EXP_SHOE_MOV,startAttnGetter,200.29210110008717
11,Test.EXP_SHOE.EXP_SHOE_MOV,endAttnGetter,204.2289996999316
11,Test.EXP_SHOE.EXP_SHOE_MOV,startTrial,205.29701740015298
11,EXP_SHOE_MOV,startMoviePlayback,205.56638049986213
11,EXP_SHOE_MOV,endMoviePlayback,217.3799632000737
11,Test.EXP_SHOE.EXP_SHOE_MOV,endTrial,217.38016830012202
12,Test.EXP_SHOE.EXP_SHOE_STILL,startTrial,217.51666929991916
12,Test.EXP_SHOE.EXP_SHOE_STILL,endTrial,247.6100355000235
