trialNum,trialType,event,time
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,0.0301892000134103
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,5.41173739999067
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,10.607548200001474
1,DUCK_FAM_MOV,startMoviePlayback,10.720596299972385
1,DUCK_FAM_MOV,endMoviePlayback,27.729762399976607
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,27.72992070001783
2,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,27.842998399981298
2,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,39.24192309996579
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,40.10364139999729
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,45.585389900021255
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,46.10956840001745
3,SHOE_FAM_MOV,startMoviePlayback,46.22840640001232
3,SHOE_FAM_MOV,endMoviePlayback,60.56268229999114
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,60.56286429997999
4,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,60.67483859998174
4,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,67.80316969996784
5,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,68.36541399999987
5,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,73.97937840002123
5,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,74.73903860000428
5,EXP_DUCK_MOV,startMoviePlayback,74.85934799996903
5,EXP_DUCK_MOV,endMoviePlayback,88.22350580000784
5,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,88.22368619998451
6,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,88.33781940001063
6,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,95.8648649000097
7,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,96.55981950002024
7,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,102.07404139998835
7,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,103.06668160000117
7,SUR_SHOE_MOV,startMoviePlayback,103.20081780001055
7,SUR_SHOE_MOV,endMoviePlayback,116.32124680001289
7,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,116.32141450000927
8,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,116.44886160001624
8,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,126.52834179997444
9,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,127.29057349998038
9,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,132.87070500000846
9,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,133.59664429997792
9,EXP_DUCK_MOV,startMoviePlayback,134.0052350999904
9,EXP_DUCK_MOV,endMoviePlayback,147.1511849000235
9,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,147.15143219998572
10,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,147.29046210000524
10,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,159.32801619998645
11,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,159.99013109999942
11,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,165.60396470001433
11,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,166.26279409998097
11,SUR_SHOE_MOV,startMoviePlayback,166.5282761999988
11,SUR_SHOE_MOV,endMoviePlayback,179.65321610000683
11,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,179.6533646999742
12,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,179.77496979996795
12,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,190.8596321999794
