trialNum,trialType,event,time
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,0.024937399999998888
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,3.2285404000003837
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,4.429641000000174
1,SHOE_FAM_MOV,startMoviePlayback,4.549337000000378
1,SHOE_FAM_MOV,endMoviePlayback,18.947523100000126
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,18.947666100000333
2,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,19.062179400000332
2,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,45.411812499999996
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,46.33810300000005
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,49.74151600000005
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,51.24304910000001
3,DUCK_FAM_MOV,startMoviePlayback,51.37813760000017
3,DUCK_FAM_MOV,endMoviePlayback,68.70190610000009
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,68.70207849999997
4,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,68.82410240000036
4,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,73.50277430000006
5,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,77.80297360000031
5,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,81.60650880000003
5,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,82.77464250000003
5,SUR_SHOE_MOV,startMoviePlayback,82.91582830000016
5,SUR_SHOE_MOV,endMoviePlayback,97.99330970000028
5,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,97.9934688000003
6,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,98.10489540000026
6,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,125.92190630000005
7,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,126.68525850000015
7,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,129.0876988
7,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,130.25540350000028
7,EXP_DUCK_MOV,startMoviePlayback,130.39317610000035
7,EXP_DUCK_MOV,endMoviePlayback,144.0725655000001
7,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,144.07273669999995
8,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,144.21228310000015
8,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,149.34497250000004
9,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,150.54238810000015
9,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,154.51257440000018
9,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,155.72033520000014
9,SUR_SHOE_MOV,startMoviePlayback,171.24110270000028
9,SUR_SHOE_MOV,endMoviePlayback,185.88149900000008
9,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,185.88167280000016
10,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,186.01548590000039
10,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,197.15933540000015
11,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,197.92313300000023
11,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,202.32801540000037
11,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,203.1952242000002
11,EXP_DUCK_MOV,startMoviePlayback,203.60902490000035
11,EXP_DUCK_MOV,endMoviePlayback,217.07937340000035
11,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,217.07960820000017
12,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,217.21823810000024
12,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,226.55559549999998
