trialNum,trialType,event,time
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,0.026127499993890524
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,5.571668100077659
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,7.00026910007
1,SHOE_FAM_MOV,startMoviePlayback,7.608469400089234
1,SHOE_FAM_MOV,endMoviePlayback,21.68371729995124
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,21.683869699947536
2,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,21.821250000037253
2,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,34.034447599900886
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,42.06731140008196
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,45.47037469991483
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,46.772344999946654
3,DUCK_FAM_MOV,startMoviePlayback,46.89413250004873
3,DUCK_FAM_MOV,endMoviePlayback,64.36536079994403
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,64.36550610000268
4,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,64.47737980005331
4,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,74.00338899996132
5,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,74.93371469993144
5,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,85.45429329993203
5,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,86.61175010004081
5,SUR_SHOE_MOV,startMoviePlayback,86.72240280010737
5,SUR_SHOE_MOV,endMoviePlayback,99.86911910003982
5,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,99.86929220007733
6,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,100.00295739993453
6,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,117.94713230011985
7,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,118.97716969996691
7,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,124.42507370002568
7,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,125.31703549996018
7,EXP_DUCK_MOV,startMoviePlayback,125.46056069992483
7,EXP_DUCK_MOV,endMoviePlayback,138.8687219999265
7,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,138.86891159997322
8,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,139.00723459990695
8,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,147.81000449997373
9,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,154.24603760009632
9,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,159.72783200000413
9,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,160.5196565000806
9,SUR_SHOE_MOV,startMoviePlayback,160.77236009994522
9,SUR_SHOE_MOV,endMoviePlayback,173.80281629995443
9,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,173.8029821999371
10,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,173.9193229000084
10,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,180.70988929993473
11,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,182.77420830004849
11,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,193.32952179992571
11,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,194.25285760010593
11,EXP_DUCK_MOV,startMoviePlayback,194.6295749999117
11,EXP_DUCK_MOV,endMoviePlayback,207.80357920005918
11,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,207.80377390002832
12,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,207.92098099994473
12,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,215.6456534001045
