trialNum,trialType,event,time
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,0.02705590007826686
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,5.5436391001567245
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,6.499583099968731
1,DUCK_FAM_MOV,startMoviePlayback,6.636674599954858
1,DUCK_FAM_MOV,endMoviePlayback,23.920795200159773
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,23.920968299964443
2,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,24.058649600017816
2,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,49.41296470002271
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,50.510368200019
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,55.7247760000173
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,56.682989000109956
3,SHOE_FAM_MOV,startMoviePlayback,56.826715300092474
3,SHOE_FAM_MOV,endMoviePlayback,71.23494330001995
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,71.23512309999205
4,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,71.38584470003843
4,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,84.28155119996518
5,Test.SUR_DUCK.SUR_DUCK_MOV,startAttnGetter,85.27934350003488
5,Test.SUR_DUCK.SUR_DUCK_MOV,endAttnGetter,90.82642509997822
5,Test.SUR_DUCK.SUR_DUCK_MOV,startTrial,91.58484030002728
5,SUR_DUCK_MOV,startMoviePlayback,91.69656360009685
5,SUR_DUCK_MOV,endMoviePlayback,105.03499329998158
5,Test.SUR_DUCK.SUR_DUCK_MOV,endTrial,105.03520769998431
6,Test.SUR_DUCK.SUR_DUCK_STILL,startTrial,105.15641649998724
6,Test.SUR_DUCK.SUR_DUCK_STILL,endTrial,116.21277690003626
7,Test.EXP_SHOE.EXP_SHOE_MOV,startAttnGetter,117.47745710005984
7,Test.EXP_SHOE.EXP_SHOE_MOV,endAttnGetter,122.95802500005811
7,Test.EXP_SHOE.EXP_SHOE_MOV,startTrial,123.68381269997917
7,EXP_SHOE_MOV,startMoviePlayback,123.8199102000799
7,EXP_SHOE_MOV,endMoviePlayback,135.8991048000753
7,Test.EXP_SHOE.EXP_SHOE_MOV,endTrial,135.89927290007472
8,Test.EXP_SHOE.EXP_SHOE_STILL,startTrial,136.04683970008045
8,Test.EXP_SHOE.EXP_SHOE_STILL,endTrial,148.71300910017453
9,Test.SUR_DUCK.SUR_DUCK_MOV,startAttnGetter,149.60936720017344
9,Test.SUR_DUCK.SUR_DUCK_MOV,endAttnGetter,160.06264540017582
9,Test.SUR_DUCK.SUR_DUCK_MOV,startTrial,160.88730750000104
9,SUR_DUCK_MOV,startMoviePlayback,161.29665830009617
9,SUR_DUCK_MOV,endMoviePlayback,174.37658590008505
9,Test.SUR_DUCK.SUR_DUCK_MOV,endTrial,174.3768502001185
10,Test.SUR_DUCK.SUR_DUCK_STILL,startTrial,174.51141290017404
10,Test.SUR_DUCK.SUR_DUCK_STILL,endTrial,186.65032310015522
11,Test.EXP_SHOE.EXP_SHOE_MOV,startAttnGetter,189.51645650016144
11,Test.EXP_SHOE.EXP_SHOE_MOV,endAttnGetter,200.06847720011137
11,Test.EXP_SHOE.EXP_SHOE_MOV,startTrial,200.96159850014374
11,EXP_SHOE_MOV,startMoviePlayback,201.23665169999003
11,EXP_SHOE_MOV,endMoviePlayback,213.17735250014812
11,Test.EXP_SHOE.EXP_SHOE_MOV,endTrial,213.17753760004416
12,Test.EXP_SHOE.EXP_SHOE_STILL,startTrial,213.2832277000416
12,Test.EXP_SHOE.EXP_SHOE_STILL,endTrial,228.15856010001153
