trialNum,trialType,event,time
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,0.025731599889695644
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,5.5401242999359965
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,6.232638500165194
1,SHOE_FAM_MOV,startMoviePlayback,6.741317499894649
1,SHOE_FAM_MOV,endMoviePlayback,20.950469799805433
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,20.950647399760783
2,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,21.072058099787682
2,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,28.825217799749225
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,29.82296989997849
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,35.06948130019009
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,35.96170359989628
3,DUCK_FAM_MOV,startMoviePlayback,36.076803099829704
3,DUCK_FAM_MOV,endMoviePlayback,53.418671700172126
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,53.418889000080526
4,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,53.53129409998655
4,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,63.52663950016722
5,Test.EXP_SHOE.EXP_SHOE_MOV,startAttnGetter,64.69088430004194
5,Test.EXP_SHOE.EXP_SHOE_MOV,endAttnGetter,75.57793489983305
5,Test.EXP_SHOE.EXP_SHOE_MOV,startTrial,76.36973460018635
5,EXP_SHOE_MOV,startMoviePlayback,76.48321860004216
5,EXP_SHOE_MOV,endMoviePlayback,88.55211600009352
5,Test.EXP_SHOE.EXP_SHOE_MOV,endTrial,88.55229669995606
6,Test.EXP_SHOE.EXP_SHOE_STILL,startTrial,88.66714739985764
6,Test.EXP_SHOE.EXP_SHOE_STILL,endTrial,95.59275869978592
7,Test.SUR_DUCK.SUR_DUCK_MOV,startAttnGetter,96.52267049998045
7,Test.SUR_DUCK.SUR_DUCK_MOV,endAttnGetter,102.17164930002764
7,Test.SUR_DUCK.SUR_DUCK_MOV,startTrial,102.92872150009498
7,SUR_DUCK_MOV,startMoviePlayback,103.05081269983202
7,SUR_DUCK_MOV,endMoviePlayback,116.35192949976772
7,Test.SUR_DUCK.SUR_DUCK_MOV,endTrial,116.35209529986605
8,Test.SUR_DUCK.SUR_DUCK_STILL,startTrial,116.46583080012351
8,Test.SUR_DUCK.SUR_DUCK_STILL,endTrial,124.98816099995747
9,Test.EXP_SHOE.EXP_SHOE_MOV,startAttnGetter,126.3191855000332
9,Test.EXP_SHOE.EXP_SHOE_MOV,endAttnGetter,131.80020370008424
9,Test.EXP_SHOE.EXP_SHOE_MOV,startTrial,132.72567630000412
9,EXP_SHOE_MOV,startMoviePlayback,133.10175180016086
9,EXP_SHOE_MOV,endMoviePlayback,144.80821199994534
9,Test.EXP_SHOE.EXP_SHOE_MOV,endTrial,144.80837569991127
10,Test.EXP_SHOE.EXP_SHOE_STILL,startTrial,144.92122260015458
10,Test.EXP_SHOE.EXP_SHOE_STILL,endTrial,152.24919669982046
11,Test.SUR_DUCK.SUR_DUCK_MOV,startAttnGetter,153.2466977997683
11,Test.SUR_DUCK.SUR_DUCK_MOV,endAttnGetter,158.7929571000859
11,Test.SUR_DUCK.SUR_DUCK_MOV,startTrial,159.58592669991776
11,SUR_DUCK_MOV,startMoviePlayback,159.85062480019405
11,SUR_DUCK_MOV,endMoviePlayback,174.17000389983878
11,Test.SUR_DUCK.SUR_DUCK_MOV,endTrial,174.170158599969
12,Test.SUR_DUCK.SUR_DUCK_STILL,startTrial,174.3064588000998
12,Test.SUR_DUCK.SUR_DUCK_STILL,endTrial,195.59362349985167
