trialNum,trialType,event,time
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,0.024193600052967668
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,5.307327900081873
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,6.364729400025681
1,DUCK_FAM_MOV,startMoviePlayback,6.485224400064908
1,DUCK_FAM_MOV,endMoviePlayback,23.653692200081423
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,23.65389439999126
2,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,23.769659299985506
2,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,44.37967050005682
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,45.23641970008612
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,50.684470499982126
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,51.47612530004699
3,SHOE_FAM_MOV,startMoviePlayback,51.61072150000837
3,SHOE_FAM_MOV,endMoviePlayback,65.86273230006918
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,65.86291690007783
4,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,65.99097859999165
4,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,75.81352810002863
5,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,77.23626979999244
5,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,87.78682410006877
5,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,88.84764120006002
5,EXP_DUCK_MOV,startMoviePlayback,88.96859140007291
5,EXP_DUCK_MOV,endMoviePlayback,102.06567400007043
5,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,102.06583910004701
6,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,102.18448220007122
6,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,118.84882840001956
7,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,120.57866830006242
7,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,126.09266730002128
7,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,126.88482710008975
7,SUR_SHOE_MOV,startMoviePlayback,127.00278880004771
7,SUR_SHOE_MOV,endMoviePlayback,140.13685580005404
7,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,140.13705620006658
8,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,140.24816240009386
8,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,170.333461000002
9,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,171.9968441000674
9,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,177.5118472999893
9,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,178.37031260004733
9,EXP_DUCK_MOV,startMoviePlayback,178.62515800003894
9,EXP_DUCK_MOV,endMoviePlayback,191.78858270007186
9,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,191.78875890001655
10,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,191.92342600005213
10,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,222.01865240000188
11,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,223.18146640004124
11,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,228.79569020005874
11,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,229.5873980000615
11,SUR_SHOE_MOV,startMoviePlayback,229.86314140004106
11,SUR_SHOE_MOV,endMoviePlayback,242.88017020002007
11,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,242.8803466000827
12,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,243.0115061000688
12,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,257.487272300059
