trialNum,trialType,event,time
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,0.02654030011035502
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,3.7737838001921773
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,5.198176300153136
1,SHOE_FAM_MOV,startMoviePlayback,5.343079500133172
1,SHOE_FAM_MOV,endMoviePlayback,19.749635100131854
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,19.74979510018602
2,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,19.86165890004486
2,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,48.611698400229216
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,53.112481200136244
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,56.31556950020604
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,57.417438600212336
3,DUCK_FAM_MOV,startMoviePlayback,57.54729180014692
3,DUCK_FAM_MOV,endMoviePlayback,74.87193690007553
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,74.87232150021009
4,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,74.99860550020821
4,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,85.81606690003537
5,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,105.56550400005654
5,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,109.71105830022134
5,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,110.8391649001278
5,SUR_SHOE_MOV,startMoviePlayback,110.95389700005762
5,SUR_SHOE_MOV,endMoviePlayback,123.95348540018313
5,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,123.95361100020818
6,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,124.0693333002273
6,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,141.17082640016451
7,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,141.86776600009762
7,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,144.83717830013484
7,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,145.93866060022265
7,EXP_DUCK_MOV,startMoviePlayback,146.07096580020152
7,EXP_DUCK_MOV,endMoviePlayback,159.38875260017812
7,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,159.38893870008178
8,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,159.52017560019158
8,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,184.21431820001453
9,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,184.87751800008118
9,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,187.6907470000442
9,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,188.61501260008663
9,SUR_SHOE_MOV,startMoviePlayback,188.9927101000212
9,SUR_SHOE_MOV,endMoviePlayback,201.96528130001388
9,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,201.96548960008658
10,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,202.0930215001572
10,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,207.9709642000962
11,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,209.63564550015144
11,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,212.47254370013252
11,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,213.47288470016792
11,EXP_DUCK_MOV,startMoviePlayback,213.8537708001677
11,EXP_DUCK_MOV,endMoviePlayback,227.02320260019042
11,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,227.02335050003603
12,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,227.1417140001431
12,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,235.86591770011
