trialNum,trialType,event,time
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,0.0263101999880746
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,5.539894200046547
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,6.332711299997754
1,SHOE_FAM_MOV,startMoviePlayback,6.441854399978183
1,SHOE_FAM_MOV,endMoviePlayback,20.785425000009127
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,20.785674400045536
2,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,20.922456400003284
2,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,37.00180399999954
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,37.9983038000064
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,43.41352750000078
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,44.27045219996944
3,DUCK_FAM_MOV,startMoviePlayback,44.38553850003518
3,DUCK_FAM_MOV,endMoviePlayback,61.59798039996531
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,61.59816169994883
4,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,61.736442300025374
4,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,84.61604240001179
5,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,85.61227259994484
5,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,91.22778449999169
5,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,92.08507110003848
5,SUR_SHOE_MOV,startMoviePlayback,92.20924969995394
5,SUR_SHOE_MOV,endMoviePlayback,105.23652529995888
5,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,105.23668550001457
6,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,105.35542539996095
6,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,124.69467979995534
7,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,125.68579589994624
7,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,131.30310479993932
7,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,132.12562700000126
7,EXP_DUCK_MOV,startMoviePlayback,132.24156600004062
7,EXP_DUCK_MOV,endMoviePlayback,145.5438200000208
7,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,145.54397839994635
8,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,145.65739700000267
8,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,155.58711980003864
9,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,156.6831772000296
9,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,162.16454379993957
9,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,162.95611389994156
9,SUR_SHOE_MOV,startMoviePlayback,163.20741629996337
9,SUR_SHOE_MOV,endMoviePlayback,176.24093089997768
9,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,176.24109559995122
10,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,176.38049779995345
10,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,198.698517599958
11,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,199.72671790001914
11,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,210.31140899995808
11,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,211.20386849995703
11,EXP_DUCK_MOV,startMoviePlayback,211.46418460004497
11,EXP_DUCK_MOV,endMoviePlayback,224.69438010000158
11,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,224.69456510001328
12,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,224.80957050004508
12,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,247.9461746000452
