trialNum,trialType,event,time
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,0.02497489983215928
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,5.505949300015345
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,6.398777300026268
1,SHOE_FAM_MOV,startMoviePlayback,6.530158799840137
1,SHOE_FAM_MOV,endMoviePlayback,20.856227299897
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,20.856396399904042
2,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,20.984616699861363
2,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,51.08070249995217
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,60.48569360002875
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,65.69982139999047
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,66.79164929990657
3,DUCK_FAM_MOV,startMoviePlayback,66.9177125999704
3,DUCK_FAM_MOV,endMoviePlayback,84.14604100002907
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,84.14620339986868
4,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,84.26679369993508
4,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,114.34379759989679
5,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,115.90815309993923
5,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,121.35686619998887
5,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,122.08068019989878
5,SUR_SHOE_MOV,startMoviePlayback,122.2013050999958
5,SUR_SHOE_MOV,endMoviePlayback,135.06403649994172
5,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,135.0641956999898
6,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,135.1788768998813
6,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,165.26147049991414
7,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,167.05873099993914
7,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,172.60804799990728
7,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,173.33221769984812
7,EXP_DUCK_MOV,startMoviePlayback,173.44687499990687
7,EXP_DUCK_MOV,endMoviePlayback,186.72054669982754
7,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,186.7207333999686
8,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,186.87440789979883
8,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,216.9800709998235
9,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,221.58163229981437
9,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,232.4663095998112
9,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,233.1923212998081
9,SUR_SHOE_MOV,startMoviePlayback,233.47091529984027
9,SUR_SHOE_MOV,endMoviePlayback,246.54186909995042
9,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,246.54201489989646
10,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,246.65078759985045
10,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,269.26479639997706
11,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,270.3619331999216
11,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,275.91027709981427
11,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,276.9361353998538
11,EXP_DUCK_MOV,startMoviePlayback,277.1843939998653
11,EXP_DUCK_MOV,endMoviePlayback,290.3883097998332
11,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,290.3885349999182
12,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,290.4968406998087
12,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,299.2282443998847
