trialNum,trialType,event,time
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,0.02449949993751943
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,5.505746999988332
1,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,6.497545099933632
1,DUCK_FAM_MOV,startMoviePlayback,6.6208983999677
1,DUCK_FAM_MOV,endMoviePlayback,23.884997899993323
1,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,23.885142599930987
2,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,24.007441899972036
2,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,42.204300999990664
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,43.3009180999361
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,48.85025989997666
3,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,49.708093699999154
3,SHOE_FAM_MOV,startMoviePlayback,49.822182299918495
3,SHOE_FAM_MOV,endMoviePlayback,64.15882219991181
3,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,64.15901800000574
4,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,64.26746270002332
4,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,94.35625670000445
5,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,95.52105250000022
5,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,106.00612459995318
5,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,106.99905159999616
5,EXP_DUCK_MOV,startMoviePlayback,107.1312365999911
5,EXP_DUCK_MOV,endMoviePlayback,120.45268240000587
5,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,120.4528483999893
6,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,120.58371199993417
6,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,144.07257509999909
7,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,145.27059560001362
7,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,150.85261429997627
7,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,151.643928400008
7,SUR_SHOE_MOV,startMoviePlayback,151.75767710001674
7,SUR_SHOE_MOV,endMoviePlayback,164.8597345999442
7,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,164.8599293999141
8,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,164.97144629992545
8,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,173.9691690999316
9,Test.EXP_DUCK.EXP_DUCK_MOV,startAttnGetter,174.89997759996913
9,Test.EXP_DUCK.EXP_DUCK_MOV,endAttnGetter,180.54965089994948
9,Test.EXP_DUCK.EXP_DUCK_MOV,startTrial,181.37336839991622
9,EXP_DUCK_MOV,startMoviePlayback,181.6276252999669
9,EXP_DUCK_MOV,endMoviePlayback,194.78954329993576
9,Test.EXP_DUCK.EXP_DUCK_MOV,endTrial,194.78972409991547
10,Test.EXP_DUCK.EXP_DUCK_STILL,startTrial,194.90724259999115
10,Test.EXP_DUCK.EXP_DUCK_STILL,endTrial,201.83031499991193
11,Test.SUR_SHOE.SUR_SHOE_MOV,startAttnGetter,203.12791369995102
11,Test.SUR_SHOE.SUR_SHOE_MOV,endAttnGetter,208.57776649994776
11,Test.SUR_SHOE.SUR_SHOE_MOV,startTrial,209.8680694999639
11,SUR_SHOE_MOV,startMoviePlayback,210.12582989991643
11,SUR_SHOE_MOV,endMoviePlayback,223.21977550000884
11,Test.SUR_SHOE.SUR_SHOE_MOV,endTrial,223.21996849996503
12,Test.SUR_SHOE.SUR_SHOE_STILL,startTrial,223.33801359997597
12,Test.SUR_SHOE.SUR_SHOE_STILL,endTrial,253.42037119995803
