trialNum,trialType,event,time
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,0.025900700129568577
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,3.1728457000572234
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,4.53082190011628
1,SHOE_FAM_MOV,startMoviePlayback,4.663735100068152
1,SHOE_FAM_MOV,endMoviePlayback,18.848937000148
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,18.84916690015234
2,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,18.975721599999815
2,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,41.073210100177675
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,41.83507140004076
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,44.70397170004435
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,45.83887800015509
3,DUCK_FAM_MOV,startMoviePlayback,45.952143700094894
3,DUCK_FAM_MOV,endMoviePlayback,63.42642899998464
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,63.42656349996105
4,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,63.5383262000978
4,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,92.22260780003853
5,Test.EXP_SHOE.EXP_SHOE_MOV,startAttnGetter,92.91934720007703
5,Test.EXP_SHOE.EXP_SHOE_MOV,endAttnGetter,95.58824310009368
5,Test.EXP_SHOE.EXP_SHOE_MOV,startTrial,96.68974820012227
5,EXP_SHOE_MOV,startMoviePlayback,96.81347530009225
5,EXP_SHOE_MOV,endMoviePlayback,108.57161090010777
5,Test.EXP_SHOE.EXP_SHOE_MOV,endTrial,108.57172450004146
6,Test.EXP_SHOE.EXP_SHOE_STILL,startTrial,108.69723860011436
6,Test.EXP_SHOE.EXP_SHOE_STILL,endTrial,119.51627130014822
7,Test.SUR_DUCK.SUR_DUCK_MOV,startAttnGetter,120.24644699995406
7,Test.SUR_DUCK.SUR_DUCK_MOV,endAttnGetter,123.6609388999641
7,Test.SUR_DUCK.SUR_DUCK_MOV,startTrial,124.95221200003289
7,SUR_DUCK_MOV,startMoviePlayback,125.07978030014783
7,SUR_DUCK_MOV,endMoviePlayback,138.10145760001615
7,Test.SUR_DUCK.SUR_DUCK_MOV,endTrial,138.1016246001236
8,Test.SUR_DUCK.SUR_DUCK_STILL,startTrial,138.2298677000217
8,Test.SUR_DUCK.SUR_DUCK_STILL,endTrial,151.18120969994925
9,Test.EXP_SHOE.EXP_SHOE_MOV,startAttnGetter,153.11484150006436
9,Test.EXP_SHOE.EXP_SHOE_MOV,endAttnGetter,156.6159045000095
9,Test.EXP_SHOE.EXP_SHOE_MOV,startTrial,157.9524183999747
9,EXP_SHOE_MOV,startMoviePlayback,158.16472220001742
9,EXP_SHOE_MOV,endMoviePlayback,170.09974350011908
9,Test.EXP_SHOE.EXP_SHOE_MOV,endTrial,170.09995810012333
10,Test.EXP_SHOE.EXP_SHOE_STILL,startTrial,170.21637220005505
10,Test.EXP_SHOE.EXP_SHOE_STILL,endTrial,191.95843080012128
11,Test.SUR_DUCK.SUR_DUCK_MOV,startAttnGetter,193.08782940008678
11,Test.SUR_DUCK.SUR_DUCK_MOV,endAttnGetter,196.56876850011759
11,Test.SUR_DUCK.SUR_DUCK_MOV,startTrial,197.62387749995105
11,SUR_DUCK_MOV,startMoviePlayback,198.0326968000736
11,SUR_DUCK_MOV,endMoviePlayback,211.14076490001753
11,Test.SUR_DUCK.SUR_DUCK_MOV,endTrial,211.14090750017203
12,Test.SUR_DUCK.SUR_DUCK_STILL,startTrial,211.27035390003584
12,Test.SUR_DUCK.SUR_DUCK_STILL,endTrial,241.37207040004432
