trialNum,trialType,event,time
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startAttnGetter,0.021335799945518374
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endAttnGetter,5.469970100093633
1,Fam.FAM_SHOE.SHOE_FAM_MOV,startTrial,6.194763500010595
1,SHOE_FAM_MOV,startMoviePlayback,6.305393100017682
1,SHOE_FAM_MOV,endMoviePlayback,20.513998300069943
1,Fam.FAM_SHOE.SHOE_FAM_MOV,endTrial,20.51417009998113
2,Fam.FAM_SHOE.SHOE_FAM_STILL,startTrial,20.65338829997927
2,Fam.FAM_SHOE.SHOE_FAM_STILL,endTrial,50.744411300169304
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startAttnGetter,51.70695170015097
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endAttnGetter,56.92034680000506
3,Fam.FAM_DUCK.DUCK_FAM_MOV,startTrial,57.846287900116295
3,DUCK_FAM_MOV,startMoviePlayback,57.99786280002445
3,DUCK_FAM_MOV,endMoviePlayback,75.34097520005889
3,Fam.FAM_DUCK.DUCK_FAM_MOV,endTrial,75.34113740012981
4,Fam.FAM_DUCK.DUCK_FAM_STILL,startTrial,75.45252729998901
4,Fam.FAM_DUCK.DUCK_FAM_STILL,endTrial,85.5125829000026
5,Test.EXP_SHOE.EXP_SHOE_MOV,startAttnGetter,86.60829320014454
5,Test.EXP_SHOE.EXP_SHOE_MOV,endAttnGetter,92.02360479999334
5,Test.EXP_SHOE.EXP_SHOE_MOV,startTrial,92.91508399997838
5,EXP_SHOE_MOV,startMoviePlayback,93.03853000001982
5,EXP_SHOE_MOV,endMoviePlayback,104.99877379997633
5,Test.EXP_SHOE.EXP_SHOE_MOV,endTrial,104.99894229997881
6,Test.EXP_SHOE.EXP_SHOE_STILL,startTrial,105.12438579997979
6,Test.EXP_SHOE.EXP_SHOE_STILL,endTrial,116.54303640010767
7,Test.SUR_DUCK.SUR_DUCK_MOV,startAttnGetter,117.63996569998562
7,Test.SUR_DUCK.SUR_DUCK_MOV,endAttnGetter,123.28693840000778
7,Test.SUR_DUCK.SUR_DUCK_MOV,startTrial,123.97899680002593
7,SUR_DUCK_MOV,startMoviePlayback,124.11348449997604
7,SUR_DUCK_MOV,endMoviePlayback,137.49771020002663
7,Test.SUR_DUCK.SUR_DUCK_MOV,endTrial,137.49788839998655
8,Test.SUR_DUCK.SUR_DUCK_STILL,startTrial,137.63144190004095
8,Test.SUR_DUCK.SUR_DUCK_STILL,endTrial,166.6938326000236
9,Test.EXP_SHOE.EXP_SHOE_MOV,startAttnGetter,168.25653480016626
9,Test.EXP_SHOE.EXP_SHOE_MOV,endAttnGetter,179.34496170002967
9,Test.EXP_SHOE.EXP_SHOE_MOV,startTrial,180.23535620002076
9,EXP_SHOE_MOV,startMoviePlayback,180.5054320001509
9,EXP_SHOE_MOV,endMoviePlayback,192.51941499998793
9,Test.EXP_SHOE.EXP_SHOE_MOV,endTrial,192.51960120000876
10,Test.EXP_SHOE.EXP_SHOE_STILL,startTrial,192.6250968000386
10,Test.EXP_SHOE.EXP_SHOE_STILL,endTrial,222.71643170015886
11,Test.SUR_DUCK.SUR_DUCK_MOV,startAttnGetter,223.77874820004217
11,Test.SUR_DUCK.SUR_DUCK_MOV,endAttnGetter,229.32550860010087
11,Test.SUR_DUCK.SUR_DUCK_MOV,startTrial,230.01820600009523
11,SUR_DUCK_MOV,startMoviePlayback,230.27836839994416
11,SUR_DUCK_MOV,endMoviePlayback,243.5757063999772
11,Test.SUR_DUCK.SUR_DUCK_MOV,endTrial,243.57586670015007
12,Test.SUR_DUCK.SUR_DUCK_STILL,startTrial,243.6922901000362
12,Test.SUR_DUCK.SUR_DUCK_STILL,endTrial,273.7701105000451
