cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant,trial_num,phase,trial_type
1.057271906029851,180,257,-19.2,292.8,312.0,114.25,984.0,1.0,0.4102564102564102,1.704292582277962,4.568065574040801,4.955632613894036,3.7868513370322345,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,274,407,356.8,892.8,536.0,783.5,351.75,0.0,0.0,0.6338667439823672,0.8380219175089092,1.951864732359207,2.1973088005001853,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,414,492,916.8,1232.8,316.0,1095.0,462.0,0.0,0.0253164556962025,0.9704052463692276,2.132326060056525,3.740100085957762,3.366090077361985,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,500,583,1260.8,1596.8,336.0,798.0,446.0,0.0,0.0119047619047619,0.9100468792288018,1.5925767394400114,2.6881969367821417,2.6998847495507596,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,591,708,1624.8,2096.8,472.0000000000002,671.0,432.75,0.0,0.0,0.9808107326515336,1.2411345264056102,1.9051134812847352,3.038831319840682,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,717,802,2128.8,2472.8,344.0,1083.0,447.5,1.0,0.0697674418604651,0.9467070624810724,1.955709871801742,2.3141869281863654,3.272587575213042,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,808,937,2492.8,3012.8,520.0,752.5,486.0,0.0,0.0076923076923076,0.9407707478676864,1.6018223045149522,2.4427528686411635,2.5479431835587256,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,944,1023,3036.8,3356.8,320.0,1191.0,410.0,0.0,0.0125,0.7976567326966542,1.2989015579623515,1.718108476986847,2.2206844260374217,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,1032,1120,3388.8,3744.8,356.0,731.75,487.5,0.0,0.0112359550561797,0.9996699415841976,1.9555125297838185,2.606382247401816,3.2608997624444243,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,1126,1213,3764.8,4116.8,352.0,614.5,515.0,0.0,0.0113636363636363,1.0416349815276509,1.4790184254156609,2.3375625537236018,2.17393317496295,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,1224,1300,4156.8,4464.8,308.0,1169.0,400.0,0.0,0.0,0.826022428747726,1.477549283769576,2.4193772431039275,2.9687044432289738,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,1309,1435,4496.8,5004.8,508.0,791.5,415.5,0.0,0.0157480314960629,0.9960192694773768,1.921596390911032,3.038831319840682,2.723260375087996,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,1441,1535,5024.8,5404.8,380.0,675.5,436.0,0.0,0.0105263157894736,0.9996377992853686,1.7003435957891135,2.2674356771118935,2.6998847495507596,144_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.057271906029851,1539,1735,5416.8,6204.8,788.0,619.75,496.5,0.0,0.0050761421319796,0.936504031904152,1.2918314340394308,1.9051134812847352,3.2375241369071883,144_leap_voe_gaze,,inter_trial,
1.057271906029851,1741,1811,6224.8,6508.8,284.0,973.75,673.25,0.0,0.1549295774647887,1.4669224762474675,4.073902812265618,3.8336025881067064,4.184236971165247,144_leap_voe_gaze,,inter_trial,
1.057271906029851,1819,2067,6536.8,7532.8,996.0,851.0,542.0,0.0,0.3132530120481928,1.6244120603925372,7.963445997474135,6.381545771665435,4.9322569883568,144_leap_voe_gaze,1.0,movie,fam_shoe_1
1.057271906029851,2075,2178,7560.8,7976.8,416.0,178.0,384.0,0.0,0.0096153846153846,1.1470051437604252,2.3833916911260937,2.594694434633198,3.903729464718414,144_leap_voe_gaze,1.0,movie,fam_shoe_1
1.057271906029851,2183,2462,7992.8,9112.8,1119.999999999999,258.0,316.5,1.0,0.2714285714285714,1.4975031489921866,3.4838848891739693,3.6699732093460544,5.142637618191923,144_leap_voe_gaze,1.0,movie,fam_shoe_1
1.057271906029851,2504,2562,9276.8,9512.8,236.0,328.0,96.5,1.0,0.5254237288135594,1.4976697010054167,3.2490798670700265,3.3660900773619864,3.319338826287514,144_leap_voe_gaze,1.0,movie,fam_shoe_1
1.057271906029851,6208,6306,24092.8,24488.7,395.90000000000146,833.0,376.5,1.0,0.4747474747474747,1.593624591908544,4.528799435385529,4.347866349925899,4.4179932265376065,144_leap_voe_gaze,2.0,still,fam_shoe_1
1.057271906029851,6313,6327,24512.7,24572.7,60.0,557.5,457.0,1.0,0.4666666666666667,2.4421656112845893,16.810433663712846,4.6985007329844395,4.862130111745091,144_leap_voe_gaze,2.0,still,fam_shoe_1
1.057271906029851,6591,6619,25624.7,25740.7,116.0,914.5,421.25,1.0,0.0344827586206896,1.0334478277704178,1.7619980925574488,1.8583622302102631,2.653133498476288,144_leap_voe_gaze,2.0,still,fam_shoe_1
1.057271906029851,6625,6924,25760.7,26960.7,1200.0,821.0,410.0,1.0,0.2266666666666666,1.0018855911591311,2.932551593514794,3.5647828944284923,3.997231966867359,144_leap_voe_gaze,2.0,still,fam_shoe_1
1.057271906029851,7579,7791,29576.7,30428.7,852.0,802.0,391.5,1.0,0.2629107981220657,1.1294183604054535,2.764200273969335,3.2492119496758063,3.599846332734346,144_leap_voe_gaze,2.0,still,fam_shoe_1
1.057271906029851,8562,8619,33508.7,33740.7,232.0,932.0,668.5,1.0,0.3793103448275862,1.8472537856291875,5.171243744220165,4.207612596702486,4.651749481909967,144_leap_voe_gaze,2.0,still,fam_shoe_1
1.057271906029851,8649,8782,33856.7,34392.7,536.0,781.0,399.75,1.0,0.208955223880597,1.193961997307919,3.5514844642655214,4.347866349925899,4.1141100945535385,144_leap_voe_gaze,2.0,still,fam_shoe_1
1.057271906029851,8810,8839,34500.7,34620.7,120.0,784.5,421.5,1.0,0.6,1.1721075702680257,2.1897602779545076,2.2908113026491295,2.8284506900055577,144_leap_voe_gaze,2.0,still,fam_shoe_1
1.057271906029851,9311,9338,36504.7,36616.7,112.0,915.5,544.0,0.0,0.1785714285714285,2.0958887577399707,6.519986026014697,3.412841328436461,4.4179932265376065,144_leap_voe_gaze,2.0,still,fam_shoe_1
