cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.0030994296545783,1038,1064,3404.1,3512.1,108.0,1281.0,396.0,1.0,0.5555555555555556,2.418677002259658,6.950030589321061,5.072510741580215,2.3609381792608377,103_leap_voe_gaze
1.0030994296545783,1072,1221,3540.1,4140.1,600.0000000000005,1186.0,245.0,0.0,0.15333333333333332,2.3221612820861717,7.633469522460822,10.91641712588922,3.4128413284364583,103_leap_voe_gaze
1.0030994296545783,1227,1460,4160.1,5096.2,936.0999999999995,1299.5,327.0,1.0,0.4358974358974359,5.27320221001193,16.56057845563596,11.290427134484995,4.534871354223787,103_leap_voe_gaze
1.0030994296545783,1465,1485,5112.2,5196.1,83.90000000000055,1300.0,317.0,1.0,0.38095238095238093,3.8640611359603034,10.273775741606299,5.3296426224898115,2.5011919324842538,103_leap_voe_gaze
1.0030994296545783,2580,2620,9572.1,9736.1,164.0,704.0,394.5,1.0,0.7073170731707317,1.034222845459689,3.8968483282949156,1.9401769195905894,2.6648213112449057,103_leap_voe_gaze
1.0030994296545783,2624,2635,9748.1,9796.1,48.0,735.0,413.0,1.0,0.5833333333333334,1.086023612906924,1.1252582636958612,2.080430672814005,1.589542536532049,103_leap_voe_gaze
1.0030994296545783,3805,3879,14472.1,14772.1,300.0,677.0,287.0,1.0,0.5333333333333333,1.1423753341153036,3.1488173009574876,2.4544406814097814,4.020607592404595,103_leap_voe_gaze
1.0030994296545783,8502,8805,33260.0,34476.0,1216.0,794.0,384.99999999999994,1.0,0.11513157894736842,2.190542705729604,6.554762709787357,11.477432138782884,6.358170146128196,103_leap_voe_gaze
1.0030994296545783,8812,8920,34500.0,34936.0,436.0,947.0,250.5,1.0,0.14678899082568808,5.541882421875278,16.9157707297242,11.991695900602073,5.142637618191923,103_leap_voe_gaze
1.0030994296545783,8926,8980,34956.0,35176.0,220.0,951.75,101.0,0.0,0.23636363636363636,6.236524737826296,19.75745940675225,14.469512207549094,7.082814537782513,103_leap_voe_gaze
1.0030994296545783,8988,9205,35204.0,36076.0,872.0,346.0,296.0,1.0,0.16055045871559634,4.3596140373509,20.06828685861396,13.230604054075584,5.095886367117451,103_leap_voe_gaze
1.0030994296545783,9211,9282,36096.0,36384.0,288.0,567.0,327.0,0.0,0.375,2.042567398946267,7.182103344719061,7.106190163319749,5.0023838649685075,103_leap_voe_gaze
1.0030994296545783,9292,9315,36420.0,36516.0,96.0,379.5,271.5,1.0,0.5,4.386154438321032,17.90762825583762,11.96832027506484,4.908881362819563,103_leap_voe_gaze
1.0030994296545783,9602,9659,37660.0,37892.0,232.0,640.5,388.0,1.0,0.4827586206896552,1.1573068582464958,1.7095019497039157,2.2206844260374217,1.636293787606521,103_leap_voe_gaze
