cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant,trial_num,phase,trial_type
1.071998538336422,0,303,-746.9,469.1,1216.0,1051.25,-63.5,0.0,0.0,0.210196252763703,0.1702847939922138,0.7246443916543165,1.005151898101149,138_leap_voe_gaze,,inter_trial,
1.071998538336422,315,518,513.1,1329.1,815.9999999999999,964.0,482.5,0.0,0.0,0.2249497341458126,0.1556696789728254,0.6662053278112264,1.589542536532049,138_leap_voe_gaze,1.0,attn_getter,fam_duck_1
1.071998538336422,524,942,1349.1,3025.1,1676.0,918.0,623.0,0.0,0.0,0.3641795658036285,0.3138258043374418,1.3557862811596888,1.542791285457577,138_leap_voe_gaze,1.0,attn_getter,fam_duck_1
1.071998538336422,951,1083,3057.1,3589.1,532.0,880.0,352.0,0.0,0.0,0.2222128622281901,0.0915273139055887,0.3740100085957762,0.9584006470266766,138_leap_voe_gaze,1.0,attn_getter,fam_duck_1
1.071998538336422,1089,1268,3609.1,4329.1,720.0000000000005,927.0,453.25,0.0,0.0,0.2369711496228027,0.1135351562672966,0.5960784511995184,1.1454056513245647,138_leap_voe_gaze,1.0,attn_getter,fam_duck_1
1.071998538336422,1275,1458,4353.1,5089.1,736.0,826.0,556.5,0.0,0.0,0.3600456757893695,0.228055997501331,0.9116493959522046,1.460976596077251,138_leap_voe_gaze,1.0,attn_getter,fam_duck_1
1.071998538336422,1467,1533,5121.1,5389.1,268.0,1001.5,324.5,0.0,0.0,0.2152098818275631,0.1014946738527512,0.4324490724388662,0.7012687661170804,138_leap_voe_gaze,1.0,attn_getter,fam_duck_1
1.071998538336422,1542,1663,5421.1,5909.1,488.0,890.0,287.0,0.0,0.0,0.1972357310033415,0.1029166951090474,0.6428297022739904,0.7713956427287885,138_leap_voe_gaze,,inter_trial,
1.071998538336422,1671,1771,5937.1,6341.1,404.0,760.5,485.5,0.0,0.0,0.2851251447138053,0.1570396748148591,0.5142637618191923,1.1220300257873288,138_leap_voe_gaze,,inter_trial,
1.071998538336422,1780,1847,6373.1,6645.1,272.0,523.0,535.5,0.0,0.0,0.2313319827117254,0.1035978291324366,0.6895809533484625,0.6428297022739904,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,1856,2128,6677.1,7769.1,1092.0,288.0,407.0,0.0,0.0,0.3160376982971281,0.3544810649566077,1.2505959662421269,1.460976596077251,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,2134,2327,7789.1,8565.0,775.8999999999996,296.0,489.75,0.0,0.0,0.3152073836357215,0.242517265450491,0.8765859576463506,1.519415659920341,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,2335,2508,8593.0,9289.0,696.0,273.75,261.0,0.0,0.0,0.2475215809346851,0.5289876935990077,1.1687812768618009,2.0453672345081513,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,2518,2658,9325.0,9889.0,564.0,691.0,240.5,0.0,0.0,0.2735440487310188,0.1699421413430554,0.7129565788856985,0.9584006470266766,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,2669,2712,9929.0,10105.0,176.0,958.25,142.75,0.0,0.0,0.622929133629867,0.5070804241957373,1.671357225912375,2.0921184855826236,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,2720,2995,10133.0,11237.0,1104.0,1043.0,-46.5,0.0,0.0,0.3502495365672372,0.39363487463515,1.9051134812847352,1.425913157771397,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,3008,3077,11285.0,11565.0,280.0,1230.5,588.0,0.0,0.0428571428571428,0.7978903554619724,2.0211497930044056,2.5713188090959616,1.9284891068219712,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,3083,3115,11585.0,11717.0,132.0,966.0,704.0,1.0,0.6060606060606061,0.5027288187008121,4.383095468854484,3.272587575213042,1.7414841025240833,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,3196,3260,12037.0,12297.0,260.0,445.0,196.0,0.0,0.0,0.2370251616613896,0.1972450012188885,1.086966587481475,1.0986544002500926,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,3271,3353,12337.0,12669.0,332.0,535.0,359.0,0.0,0.0,0.2125666761525619,0.1160637910776397,0.4792003235133383,0.7129565788856985,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,3360,3638,12693.0,13809.0,1116.0,567.0,399.5,0.0,0.0,0.2386873313388633,0.1205654481758927,0.6545175150426085,0.8181468938032606,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,3651,3714,13857.0,14113.0,256.0,454.5,1028.5,0.0,0.0,0.2919874619462386,0.2980555658168207,0.8532103321091146,1.390849719465543,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,3721,3948,14137.0,15049.0,912.0,370.5,1113.0,0.0,0.0,0.3623778319886734,0.4624542822335384,1.8466744174416452,1.659669413143757,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,3971,4018,15137.0,15329.0,192.0,1536.0,1108.0,0.0,0.0208333333333333,0.4823227380813201,0.5356176818691407,1.8116109791357913,0.9584006470266766,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,4027,4135,15361.0,15797.0,436.0,1632.0,1097.0,0.0,0.0642201834862385,0.4654564052444653,0.5110769895401838,1.7765475408299372,1.1454056513245647,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,4149,4254,15849.0,16273.0,424.0,1278.75,524.5,0.0,0.0,0.2907826882200299,0.1698857299623367,1.086966587481475,0.7246443916543178,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,4264,4342,16309.0,16625.0,316.0,1668.0,642.0,0.0,0.0,0.2741993296762275,0.2185854054925053,0.8181468938032606,1.1220300257873288,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,4360,4410,16693.0,16897.0,204.0,672.0,448.5,0.0,0.0,0.2841653185714459,0.2104652363175158,1.086966587481475,0.7713956427287885,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,4418,4655,16925.0,17877.0,952.0,540.5,398.5,0.0,0.0,0.229288715550746,0.1532907277978581,0.9584006470266766,1.2505959662421269,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,4664,4727,17909.0,18165.0,256.0,278.25,216.75,0.0,0.0,0.5371188704289317,0.4519114911368114,1.7648597280613192,1.4142253450027789,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,4733,4831,18185.0,18581.0,396.0,399.0,241.0,0.0,0.0,0.2769442424640943,0.3156165331585386,1.1220300257873288,0.9467128342580586,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,4838,4862,18605.0,18705.0,100.0,435.5,314.5,1.0,0.0,0.4996511479427089,0.6031380942388281,1.2622837790107448,1.297347217316599,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,4899,4947,18849.0,19045.0,196.0,463.0,346.5,1.0,0.2653061224489796,0.4093863936108468,0.424006747130436,0.9116493959522046,1.3557862811596888,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,4953,4987,19065.0,19205.0,140.0,575.0,409.0,0.0,0.0,0.4654108557420602,0.3965054121484009,1.1687812768618009,1.0519031491756208,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,5018,5241,19325.0,20221.0,896.0,558.5,397.75,1.0,0.0,0.2770587984508538,0.1506316994987379,1.0635909619442387,0.9934640853325306,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,5247,5397,20241.0,20845.0,604.0,637.5,398.0,0.0,0.0,0.2991258156542944,0.219595382549053,0.8298347065718785,0.9584006470266766,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,5403,5487,20865.0,21205.0,340.0,706.0,395.5,0.0,0.0,0.3079604273401746,0.2806959963896625,1.0168397108697669,0.8415225193404966,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,5493,5616,21225.0,21721.0,496.0,767.0,387.5,0.0,0.0,0.3763411968907064,0.3335353248349221,1.507727847151723,0.8765859576463506,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,5629,5852,21769.0,22665.0,896.0,1049.25,-51.25,0.0,0.0,0.2458854272094534,0.2639812936428704,0.8999615831835865,1.2155325279362728,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,5864,5967,22709.0,23125.0,416.0,828.5,384.25,0.0,0.0,0.4340806323159875,0.5415512614478735,1.472664408845869,1.601230349300667,138_leap_voe_gaze,1.0,movie,fam_duck_1
1.071998538336422,5972,6251,23141.0,24261.0,1120.0,885.0,390.0,0.0,0.0,0.3229211402047339,0.331059624177982,1.577854723763431,1.507727847151723,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,6262,6316,24301.0,24521.0,220.0,1009.5,1.0,0.0,0.0,0.4629012203921235,0.37887715666262,1.2155325279362728,1.2856594045479808,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,6320,7522,24533.0,29345.0,4812.0,1034.5,-43.0,0.0,0.0,0.3380141656643759,0.4511568720004611,2.080430672814008,1.437600970540015,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,7561,7607,29497.0,29685.0,188.0,708.0,446.0,1.0,0.0,0.5860601191455617,0.7788662205772324,2.4193772431039275,1.577854723763431,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,7613,7697,29705.0,30045.0,340.0,827.5,410.5,0.0,0.0,0.4236577829499464,0.4610989874519658,1.647981600375139,1.577854723763431,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,7703,7799,30065.0,30453.0,388.0,889.0,392.5,0.0,0.0206185567010309,0.5457175477926347,0.766716942285357,3.5647828944284923,1.7531719152927012,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,7811,7862,30497.0,30705.0,208.0,1026.5,-1.0,0.0,0.0,0.2860811888151212,0.1571962252156256,0.8181468938032606,0.6077662639681364,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,7868,8075,30725.0,31557.0,832.0,1046.0,-36.5,0.0,0.0,0.2797512963260972,0.2082728174240727,0.9116493959522046,1.1804690896304189,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,8137,8184,31801.0,31993.0,192.0,955.25,351.0,1.0,0.0,0.5170594293476888,0.6294091740028168,1.4726644088458662,1.799923166367173,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,8191,8344,32017.0,32633.0,616.0,881.0,407.25,0.0,0.0,0.4253221188172457,0.3693528832950439,1.6947328514496112,1.531103472688959,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,8356,8409,32677.0,32893.0,216.0,1008.25,25.5,0.0,0.0,0.2481905124090804,0.2110942850595301,0.7246443916543165,0.7947712682660245,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,8415,8547,32913.0,33445.0,532.0,1031.5,-19.5,0.0,0.0,0.3080720221211612,0.2797023820487498,1.2622837790107448,0.9467128342580586,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,8560,8631,33493.0,33781.0,288.0,1029.5,754.0,0.0,0.125,0.7373552314618456,2.118957052257416,2.5245675580214897,2.898577566617266,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,8712,8771,34101.0,34341.0,240.0,926.0,328.25,0.0,0.0,0.2875908888729229,0.1493863818265727,0.8532103321091146,0.8298347065718785,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,8777,8852,34361.0,34665.0,304.0,901.5,400.5,0.0,0.0,0.2759479146145203,0.3318347236015228,0.9350250214894408,1.1921569023990382,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,8858,8913,34685.0,34909.0,224.0,920.0,411.0,0.0,0.2857142857142857,0.3868128483075571,0.9155879186152642,1.437600970540015,1.449288783308633,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,8925,8987,34953.0,35205.0,252.0,1030.5,-71.0,0.0,0.0,0.500669666568373,0.3957445250634047,1.390849719465543,1.2155325279362728,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,8992,9169,35221.0,35933.0,712.0,1034.0,-37.25,0.0,0.0,0.4753963899937112,0.8292724831990294,2.851826315542791,1.6830450386809932,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,9171,9253,35937.0,36269.0,332.0,1052.0,11.0,1.0,0.0963855421686747,0.8793945543623354,1.74143347468742,4.534871354223787,3.132333821989626,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,9287,9356,36401.0,36681.0,280.0,1111.0,895.0,1.0,0.1571428571428571,0.9870575961199022,3.3738279782207683,4.324490724388663,3.7167244604205263,138_leap_voe_gaze,2.0,still,fam_duck_1
1.071998538336422,9364,9415,36709.0,36917.0,208.0,1011.5,817.0,1.0,0.5,0.8121267132302156,0.8758722644185359,1.519415659920341,1.636293787606521,138_leap_voe_gaze,2.0,still,fam_duck_1
