Recording date:	2026/06/08
Recording time:	11:13:22
Recording resolution:	1920 x 1080
PsychoPy units:	pix
Session Start
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight	PupilSize
-740.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-736.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-732.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-728.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-724.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-720.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-716.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-712.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-708.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-704.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-700.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-696.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-692.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-688.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-684.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-680.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-676.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-672.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-668.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-664.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-660.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-656.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-652.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-648.4	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-644.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-640.3	nan	nan	0	658.0	320.0	1	658.0	320.0	nan	0	4.0536	1	4.0536
-636.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-632.3	nan	nan	0	699.0	511.0	1	699.0	511.0	nan	0	3.9624	1	3.9624
-628.3	815.0	344.0	1	826.0	456.0	1	820.5	400.0	4.237	1	3.8088	1	4.0229
-624.3	nan	nan	0	726.0	313.0	1	726.0	313.0	nan	0	4.2736	1	4.2736
-620.3	nan	nan	0	903.0	389.0	1	903.0	389.0	nan	0	4.0063	1	4.0063
-616.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-612.3	nan	nan	0	916.0	373.0	1	916.0	373.0	nan	0	4.0025	1	4.0025
-608.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-604.3	nan	nan	0	875.0	439.0	1	875.0	439.0	nan	0	3.9226	1	3.9226
-600.3	nan	nan	0	904.0	387.0	1	904.0	387.0	nan	0	4.0179	1	4.0179
-596.3	nan	nan	0	962.0	462.0	1	962.0	462.0	nan	0	3.9011	1	3.9011
-592.3	960.0	326.0	1	891.0	452.0	1	925.5	389.0	4.1475	1	3.9906	1	4.069
-588.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-584.3	nan	nan	0	770.0	274.0	1	770.0	274.0	nan	0	4.3063	1	4.3063
-580.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-576.3	nan	nan	0	885.0	374.0	1	885.0	374.0	nan	0	4.1541	1	4.1541
-572.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-568.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-564.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-560.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-556.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-552.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-548.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-544.3	nan	nan	0	909.0	445.0	1	909.0	445.0	nan	0	3.9718	1	3.9718
-540.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-536.3	nan	nan	0	909.0	358.0	1	909.0	358.0	nan	0	4.0305	1	4.0305
-532.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-528.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-524.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-520.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-516.3	nan	nan	0	878.0	402.0	1	878.0	402.0	nan	0	4.0318	1	4.0318
-512.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-508.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-504.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-500.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-496.3	nan	nan	0	857.0	354.0	1	857.0	354.0	nan	0	4.0825	1	4.0825
-492.3	942.0	303.0	1	882.0	399.0	1	912.0	351.0	4.2099	1	3.948	1	4.079
-488.3	975.0	352.0	1	783.0	289.0	1	879.0	320.5	4.3319	1	4.2337	1	4.2828
-484.3	nan	nan	0	894.0	410.0	1	894.0	410.0	nan	0	3.9772	1	3.9772
-480.3	nan	nan	0	880.0	535.0	1	880.0	535.0	nan	0	3.7963	1	3.7963
-476.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-472.3	nan	nan	0	863.0	431.0	1	863.0	431.0	nan	0	3.9172	1	3.9172
-468.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-464.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-460.3	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
