Recording date:	2026/05/18
Recording time:	08:44:27
Recording resolution:	1920 x 1080
PsychoPy units:	pix
Session Start
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight	PupilSize
-741.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-737.0	nan	nan	0	25.0	552.0	1	25.0	552.0	nan	0	3.9771	1	3.9771
-733.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-729.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-725.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-721.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-717.0	nan	nan	0	-11.0	548.0	1	-11.0	548.0	nan	0	3.7615	1	3.7615
-713.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-709.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-705.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-701.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-697.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-693.0	nan	nan	0	45.0	522.0	1	45.0	522.0	nan	0	3.9432	1	3.9432
-689.0	nan	nan	0	56.0	507.0	1	56.0	507.0	nan	0	4.1085	1	4.1085
-685.0	nan	nan	0	98.0	511.0	1	98.0	511.0	nan	0	4.1459	1	4.1459
-681.0	nan	nan	0	55.0	527.0	1	55.0	527.0	nan	0	4.1542	1	4.1542
-677.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-673.0	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-668.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-664.9	nan	nan	0	99.0	512.0	1	99.0	512.0	nan	0	4.1782	1	4.1782
-660.9	nan	nan	0	101.0	498.0	1	101.0	498.0	nan	0	4.2147	1	4.2147
-656.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-652.9	nan	nan	0	76.0	502.0	1	76.0	502.0	nan	0	4.012	1	4.012
-648.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-644.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-640.9	nan	nan	0	85.0	514.0	1	85.0	514.0	nan	0	4.1903	1	4.1903
-636.9	nan	nan	0	87.0	527.0	1	87.0	527.0	nan	0	4.1233	1	4.1233
-632.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-628.9	nan	nan	0	72.0	501.0	1	72.0	501.0	nan	0	4.1087	1	4.1087
-624.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-620.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-616.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-612.9	nan	nan	0	75.0	522.0	1	75.0	522.0	nan	0	4.1259	1	4.1259
-608.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-604.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-600.9	nan	nan	0	82.0	511.0	1	82.0	511.0	nan	0	4.0869	1	4.0869
-596.9	nan	nan	0	62.0	466.0	1	62.0	466.0	nan	0	4.3214	1	4.3214
-592.9	nan	nan	0	50.0	533.0	1	50.0	533.0	nan	0	3.9856	1	3.9856
-588.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-584.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-580.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-576.9	nan	nan	0	95.0	491.0	1	95.0	491.0	nan	0	4.0676	1	4.0676
-572.9	nan	nan	0	nan	nan	0	nan	nan	nan	0	nan	0	nan
-568.9	nan	nan	0	67.0	505.0	1	67.0	505.0	nan	0	4.0523	1	4.0523
