cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant,trial_num,phase,trial_type
1.1122366030470023,419,525,936.1,1364.1,427.9999999999999,1143.0,449.5,0.0,0.0,0.2356150557582642,0.2014247418159354,0.6545175150426085,1.3557862811596888,108_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.1122366030470023,532,636,1388.1,1808.1,420.0,857.5,391.0,0.0,0.0,0.1930497329707422,0.107045069465596,0.6194540767367545,0.8181468938032606,108_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.1122366030470023,646,790,1844.1,2424.1,580.0,1163.5,409.5,0.0,0.0,0.2121453389929034,0.1558653540364991,0.5727028256622824,0.9233372087208226,108_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.1122366030470023,799,910,2456.1,2904.1,448.0,774.5,409.5,0.0,0.0,0.2411010596327941,0.1660198758186165,0.6077662639681364,1.0402153364070026,108_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.1122366030470023,919,981,2936.1,3188.1,252.0,1198.5,493.0,0.0,0.0,0.2548553616192655,0.1289997033831052,0.6077662639681364,0.9233372087208226,108_leap_voe_gaze,1.0,attn_getter,fam_shoe_1
1.1122366030470023,991,1089,3224.1,3620.1,396.0,866.5,384.0,0.0,0.0,0.1819155031766146,0.090632918391181,0.5493272001250463,0.5493272001250463,108_leap_voe_gaze,,inter_trial,
1.1122366030470023,1099,1196,3656.1,4048.1,392.0,1186.0,848.0,0.0,0.0,0.4845660147311004,0.3797509054848835,0.9700884597952948,1.589542536532049,108_leap_voe_gaze,,inter_trial,
1.1122366030470023,1203,1336,4072.1,4608.1,536.0000000000005,914.0,780.0,0.0,0.0970149253731343,0.6919001254869214,0.9349479863114478,1.729796289755465,2.2206844260374217,108_leap_voe_gaze,,inter_trial,
1.1122366030470023,1343,1441,4632.1,5028.1,396.0,824.5,602.75,0.0,0.0909090909090909,0.5434581580782626,0.488557184427525,1.3324106556224529,1.577854723763431,108_leap_voe_gaze,1.0,movie,fam_shoe_1
1.1122366030470023,1447,1566,5048.1,5528.1,480.0,827.0,545.5,0.0,0.0,0.3154818094089019,0.1983362451920602,1.0519031491756208,1.0168397108697669,108_leap_voe_gaze,1.0,movie,fam_shoe_1
1.1122366030470023,1577,1711,5568.1,6108.1,540.0,297.0,402.5,0.0,0.0,0.2477961124951516,0.2022816368805001,1.005151898101149,1.005151898101149,108_leap_voe_gaze,1.0,movie,fam_shoe_1
1.1122366030470023,1716,1871,6124.1,6748.1,624.0,256.5,437.0,0.0,0.0,0.2476941167027043,0.1213391601107073,0.5376393873564284,0.8765859576463506,108_leap_voe_gaze,1.0,movie,fam_shoe_1
1.1122366030470023,1876,1995,6764.1,7244.1,480.0,311.0,523.75,0.0,0.0,0.2180359524625877,0.145397294942405,0.6545175150426085,0.7597078299601705,108_leap_voe_gaze,1.0,movie,fam_shoe_1
1.1122366030470023,2007,2189,7288.1,8020.1,732.0,1006.25,828.0,0.0,0.1256830601092896,0.968558739859832,2.2445929652054453,2.5479431835587256,3.4128413284364583,108_leap_voe_gaze,1.0,movie,fam_shoe_1
1.1122366030470023,2198,2439,8052.1,9020.1,968.0,1242.0,821.5,0.0,0.0,0.4275579347246631,0.3906659842580785,1.1220300257873288,2.6648213112449057,108_leap_voe_gaze,1.0,movie,fam_shoe_1
1.1122366030470023,2449,2515,9056.1,9324.1,268.0,733.25,439.0,0.0,0.0149253731343283,0.7618681276499174,1.1408890594911882,2.64144568570767,2.17393317496295,108_leap_voe_gaze,1.0,movie,fam_shoe_1
1.1122366030470023,2521,2595,9344.1,9644.1,300.0,571.0,423.0,0.0,0.0,0.5101425142302759,0.5656995546060701,1.449288783308633,1.0635909619442387,108_leap_voe_gaze,1.0,movie,fam_shoe_1
1.1122366030470023,2601,2990,9664.1,11224.1,1560.0,548.75,447.0,0.0,0.0051282051282051,0.6654040883452886,1.0209787171381135,2.921953192154502,2.793387251699704,108_leap_voe_gaze,1.0,movie,fam_shoe_1
