cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant,trial_num,phase,trial_type
1.067874881780034,202,240,198.9,354.9,155.99999999999997,885.5,975.0,0.0,0.0,0.4581492355264798,0.3694100248372214,0.9467128342580586,0.9934640853325306,126_leap_voe_gaze,1.0,attn_getter,fam_duck_1
1.067874881780034,249,455,386.9,1214.9,828.0000000000001,990.5,631.0,0.0,0.0193236714975845,0.6537312144132557,0.8129210306346554,1.8232987919044092,2.886889753848648,126_leap_voe_gaze,1.0,attn_getter,fam_duck_1
1.067874881780034,462,1033,1238.9,3526.9,2288.0,987.0,383.0,0.0,0.0,0.3887865113156949,0.5860341195193486,1.390849719465543,2.1154941111198595,126_leap_voe_gaze,1.0,attn_getter,fam_duck_1
1.067874881780034,1080,1532,3710.9,5522.9,1811.9999999999995,1047.0,402.5,0.0,0.0,0.2920468566200325,0.4309625607465258,1.3557862811596917,2.1505575494257134,126_leap_voe_gaze,1.0,attn_getter,fam_duck_1
1.067874881780034,1542,1599,5558.9,5790.9,232.0,826.25,358.75,0.0,0.0,0.2683021144491271,0.1263669147563418,0.6545175150426085,0.7713956427287885,126_leap_voe_gaze,,inter_trial,
1.067874881780034,1608,1732,5822.9,6322.9,500.0,1131.5,454.75,0.0,0.008,0.6662179331846045,1.3732880040115971,2.980392255997592,4.955632613894036,126_leap_voe_gaze,,inter_trial,
1.067874881780034,1740,1857,6350.9,6822.9,472.0,1014.0,644.75,0.0,0.0,0.8424079353611298,1.0451650517386244,1.8817378557474993,3.202460698601334,126_leap_voe_gaze,,inter_trial,
1.067874881780034,1865,2020,6850.9,7474.9,624.0,940.0,516.0,0.0,0.0,0.2886096668714573,0.1916537477880964,0.6895809533484625,1.1220300257873288,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,2032,2127,7518.9,7902.9,384.0,259.5,277.0,0.0,0.0,0.2796655405104985,0.2372363815627963,1.309035030085217,0.9116493959522046,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,2134,2417,7926.9,9062.9,1136.0,264.5,406.0,0.0,0.0,0.2947365892477338,0.4207684059454839,1.0752787747128567,1.9051134812847352,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,2426,2689,9094.9,10150.8,1055.8999999999996,453.25,509.0,0.0,0.0,0.322485494475153,0.4770382582084624,1.496040034383105,1.577854723763431,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,2700,2790,10190.8,10554.8,364.0,960.0,527.0,0.0,0.0,0.4414374087838573,0.3761657968377047,1.4142253450027789,1.718108476986847,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,2798,2902,10582.8,11002.8,420.0,678.0,458.5,0.0,0.0,0.3849922292132469,0.2436705152773004,0.8064590810346426,1.309035030085217,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,2910,3031,11030.8,11518.8,488.0,928.25,554.75,0.0,0.0,0.4553538711262239,0.4592106243871083,1.1220300257873288,2.1038062983512416,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,3038,3212,11542.8,12242.8,700.0,882.5,486.5,0.0,0.0,0.3736582432028386,0.2416947187414282,0.7597078299601705,1.297347217316599,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,3222,3326,12278.8,12698.8,420.0,499.0,224.5,0.0,0.0,0.6601793958515199,0.603689354318748,2.068742860045387,2.3375625537236018,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,3330,3897,12710.8,14982.8,2272.0,553.0,335.5,0.0,0.0,0.352855317146608,0.4581392118086594,1.379161906696925,2.606382247401816,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,3942,4023,15158.8,15486.8,328.0,872.0,257.75,1.0,0.024390243902439,0.8104365042308487,3.499122315463459,3.295963200750278,6.743867967492591,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,4030,4257,15510.8,16422.8,912.0,581.0,322.5,0.0,0.0,0.4325777736924043,0.4285076541033439,1.4843522216144869,1.4025375322341609,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,4288,4431,16542.8,17118.8,576.0,1903.5,508.25,0.0,0.0,0.4228177210054426,0.458409193216927,1.5194156599203463,1.2856594045479808,126_leap_voe_gaze,1.0,movie,fam_duck_1
1.067874881780034,4720,4744,18270.8,18370.8,100.0,1380.0,672.0,1.0,0.4,0.6156660077146302,1.6144057154726952,1.9401769195905896,1.6129181620692852,126_leap_voe_gaze,1.0,movie,fam_duck_1
