cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
0.9946820126903078,135,293,-201.3,434.7,636.0,-44.5,261.0,1.0,0.1320754716981132,1.7036620155517146,4.503669251816242,3.9504807157928865,4.979008239431272,104_leap_voe_gaze
0.9946820126903078,443,1179,1030.7,3978.7,2948.0,925.5,522.0,1.0,0.016282225237449117,0.698428270516548,1.210306116861429,1.8583622302102631,2.9687044432289738,104_leap_voe_gaze
0.9946820126903078,1215,1322,4118.7,4550.7,432.0,903.0,540.0,1.0,0.0,0.7164301078482124,0.8727202200060798,1.449288783308633,2.2908113026491295,104_leap_voe_gaze
0.9946820126903078,1353,1465,4670.6,5122.6,452.0,889.0,545.0,1.0,0.017699115044247787,0.7419826521216275,0.8909307938062667,1.496040034383105,2.9219531921544992,104_leap_voe_gaze
0.9946820126903078,1501,1524,5262.6,5358.6,96.0,887.0,550.5,1.0,0.0,0.8386875429743738,1.0377464260132445,1.379161906696925,1.9401769195905894,104_leap_voe_gaze
0.9946820126903078,1531,1594,5382.6,5638.6,256.0,667.5,528.0,0.0,0.0,0.6418321754417509,0.95066582490834,1.9168012940533532,1.5194156599203397,104_leap_voe_gaze
0.9946820126903078,1600,1679,5658.6,5978.6,320.0,619.5,512.0,0.0,0.0,0.5121039074845775,0.46515034872028727,1.0168397108697667,1.449288783308633,104_leap_voe_gaze
0.9946820126903078,1685,1793,5998.6,6434.6,436.0,569.0,522.0,0.0,0.0,0.6268788358690364,0.636778783767314,1.2622837790107448,2.0336794217395333,104_leap_voe_gaze
0.9946820126903078,1802,1891,6466.6,6826.6,360.0,1064.5,650.0,0.0,0.0,0.7898429352821824,0.8190769880829103,1.379161906696925,1.9168012940533532,104_leap_voe_gaze
0.9946820126903078,1904,2089,6874.6,7618.6,744.0,219.0,446.5,0.0,0.026881720430107527,0.5478452184570715,0.6900433173492015,2.5362553707901077,1.9518647323592073,104_leap_voe_gaze
0.9946820126903078,2095,2218,7638.6,8134.6,496.0,145.5,492.0,1.0,0.06451612903225806,0.47972999922980564,0.4822881659117167,1.0752787747128567,1.589542536532049,104_leap_voe_gaze
0.9946820126903078,2225,2321,8158.6,8546.6,388.0,188.5,260.0,0.0,0.07216494845360824,0.49510716905233176,0.43990742016571466,1.2272203407048907,1.460976596077251,104_leap_voe_gaze
0.9946820126903078,2332,2444,8586.6,9038.6,452.0,491.99999999999994,609.0,0.0,0.0,0.9353725910530412,1.3650355088658095,1.425913157771397,3.272587575213042,104_leap_voe_gaze
0.9946820126903078,2450,2536,9058.6,9406.6,348.0,599.0,584.0,1.0,0.0,0.8061399370525149,1.1814295073183645,1.589542536532049,2.7349481878566113,104_leap_voe_gaze
0.9946820126903078,2584,2632,9594.6,9790.6,196.0,613.0,587.0,1.0,0.0,0.8006898196098061,1.4178260276509045,1.9869281706650612,2.5713188090959616,104_leap_voe_gaze
0.9946820126903078,2641,2712,9822.6,10110.6,288.0,1079.0,676.0,0.0,0.013888888888888888,0.6566736681079243,1.0950358974672598,1.2622837790107448,2.5011919324842538,104_leap_voe_gaze
0.9946820126903078,2723,2817,10150.6,10530.6,380.0,504.0,125.5,0.0,0.021052631578947368,0.5578745928666776,0.5402279321260088,1.2505959662421269,1.8700500429788813,104_leap_voe_gaze
0.9946820126903078,2825,2872,10558.6,10750.6,192.0,467.25,459.5,0.0,0.0,0.744963595696609,0.9704416866984947,1.2038447151676548,2.3024991154177474,104_leap_voe_gaze
0.9946820126903078,2880,3042,10778.6,11430.6,652.0,418.0,360.5,0.0,0.0,0.5764532322021223,0.6164569551800311,1.3557862811596888,2.0453672345081513,104_leap_voe_gaze
0.9946820126903078,3048,3143,11450.6,11834.6,384.0,480.25,369.5,0.0,0.0,0.7489671300432819,0.8155280746970458,1.390849719465543,1.9752403578964433,104_leap_voe_gaze
0.9946820126903078,3148,3242,11850.6,12230.6,380.0,443.0,377.0,0.0,0.06315789473684211,0.8496069862212053,1.2626407009555556,1.6129181620692852,3.34271445182475,104_leap_voe_gaze
0.9946820126903078,3403,3436,12870.6,13006.6,136.0,506.0,488.0,1.0,0.0,0.8510777583618861,0.889541487392585,1.2155325279362728,2.6881969367821417,104_leap_voe_gaze
0.9946820126903078,3442,3920,13026.6,14942.6,1916.0,437.0,382.0,0.0,0.0041753653444676405,0.5784698891511837,1.2205286316841155,2.594694434633198,2.7115725623193776,104_leap_voe_gaze
0.9946820126903078,3930,4024,14978.6,15358.6,380.0,268.75,280.25,0.0,0.09473684210526316,0.4853547300837335,0.5523182540437828,1.2155325279362728,1.390849719465543,104_leap_voe_gaze
0.9946820126903078,4030,4331,15378.6,16586.6,1207.9999999999982,353.0,381.0,0.0,0.039735099337748346,0.6704881450458633,0.9018499687610332,1.9635525451278253,2.93364100492312,104_leap_voe_gaze
0.9946820126903078,4340,4456,16618.6,17086.6,468.0,490.99999999999994,383.0,0.0,0.0,0.8640787656756599,1.2220205696361173,1.4843522216144869,2.6531334984762878,104_leap_voe_gaze
0.9946820126903078,4462,4729,17106.6,18178.6,1072.0,608.5,382.0,0.0,0.018656716417910446,0.8490852358000265,3.1684172886756503,4.055671030710449,3.3544022645933684,104_leap_voe_gaze
0.9946820126903078,4735,5357,18198.6,20690.5,2491.9000000000015,762.0,385.5,0.0,0.01765650080256822,0.6078745301268946,1.7893872087920633,3.0505191326093,3.0972703836837723,104_leap_voe_gaze
0.9946820126903078,5408,5451,20890.5,21066.5,176.0,528.75,235.75,1.0,0.045454545454545456,0.46154814461541305,0.6788682112818804,0.9700884597952947,1.6830450386809932,104_leap_voe_gaze
0.9946820126903078,5457,6596,21086.5,25646.5,4560.0,805.0,396.5,0.0,0.014912280701754385,0.5330695410784912,1.9035511598453432,3.16739726029548,3.0972703836837723,104_leap_voe_gaze
0.9946820126903078,6602,6736,25666.5,26206.5,540.0,747.0,410.0,0.0,0.0,0.5544393325688085,0.5225098100975856,1.636293787606521,1.309035030085217,104_leap_voe_gaze
0.9946820126903078,6760,6821,26298.5,26546.5,248.0,-1231.0,741.0,0.0,0.1774193548387097,3.48072650243259,25.98369743112201,9.934640853325307,10.659285244979623,104_leap_voe_gaze
0.9946820126903078,6840,6910,26618.5,26902.5,284.0,813.0,541.0,0.0,0.0,0.7087466644073191,0.8503047308398924,1.390849719465543,1.8934256685161173,104_leap_voe_gaze
0.9946820126903078,6914,7019,26914.5,27338.5,424.0,736.75,440.25,0.0,0.0,0.5814546311662556,0.6035897957385237,1.390849719465543,2.0570550472767692,104_leap_voe_gaze
0.9946820126903078,8433,8474,32990.5,33158.5,168.0,700.0,501.0,0.0,0.047619047619047616,0.7378624148471687,1.1089476371029654,1.7648597280613192,1.9401769195905894,104_leap_voe_gaze
0.9946820126903078,8481,8720,33182.5,34142.5,960.0,770.0,418.0,0.0,0.025,0.5654921718032538,1.086945686798887,1.9518647323592073,2.5479431835587256,104_leap_voe_gaze
0.9946820126903078,8731,9043,34182.5,35434.5,1252.0,361.0,1052.5,1.0,0.13099041533546327,1.1955314622072497,3.3049858306139264,2.9687044432289738,5.820530758771768,104_leap_voe_gaze
