cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.0836681590407524,0,195,-743.7,40.3,784.0,372.0,1125.0,0.0,0.04591836734693878,0.6961922018422313,1.3183336028339567,3.8102269625694705,2.64144568570767,111_leap_voe_gaze
1.0836681590407524,681,754,1980.2,2276.3,296.10000000000014,860.5,469.25,1.0,0.0,0.4723388414454552,0.37438314171009573,0.7713956427287885,1.390849719465543,111_leap_voe_gaze
1.0836681590407524,760,869,2296.3,2736.3,440.0,1085.0,622.0,0.0,0.0,0.6762624283144235,0.8830030559065206,1.566166910994813,1.9986159834336794,111_leap_voe_gaze
1.0836681590407524,877,1179,2764.3,3976.3,1212.0,877.5,358.0,0.0,0.0,0.34742099050870573,0.4125383491715259,0.9817762725639126,2.1739331749629494,111_leap_voe_gaze
1.0836681590407524,1186,1278,4000.3,4372.3,372.0,963.0,289.5,0.0,0.0,0.32336766685812923,0.24162549771787456,0.8415225193404966,0.9700884597952947,111_leap_voe_gaze
1.0836681590407524,1285,1433,4396.3,4992.3,596.0,782.5,276.5,0.0,0.0,0.30703927852630974,0.21962842458363838,0.7480200171915525,1.1220300257873288,111_leap_voe_gaze
1.0836681590407524,1440,1504,5016.3,5276.3,260.0,824.5,367.5,0.0,0.0,0.3948692992289393,0.2870267200023463,0.8999615831835865,1.449288783308633,111_leap_voe_gaze
1.0836681590407524,1510,1742,5296.3,6228.3,932.0,829.0,507.5,1.0,0.0,0.6119098190043204,0.7082449420109747,2.2908113026491295,2.2674356771118935,111_leap_voe_gaze
1.0836681590407524,1808,1886,6488.2,6804.2,316.0,705.25,511.0,1.0,0.012658227848101266,0.5697165937606756,0.626663812381923,1.0752787747128567,2.0336794217395333,111_leap_voe_gaze
1.0836681590407524,1901,2029,6860.2,7376.2,516.0,227.0,328.0,0.0,0.0,0.3946273304835527,0.29204736430499406,1.0752787747128567,0.9817762725639126,111_leap_voe_gaze
1.0836681590407524,2037,2151,7404.2,7864.2,460.0,249.50000000000003,486.0,0.0,0.0,0.406936818428787,0.40105100586104697,1.0051518981011487,1.9518647323592073,111_leap_voe_gaze
1.0836681590407524,2157,2236,7884.2,8204.2,320.0000000000009,278.0,514.75,0.0,0.0,0.44915816526559793,0.45308803589102065,1.379161906696925,1.2155325279362728,111_leap_voe_gaze
1.0836681590407524,2242,2316,8224.3,8524.3,300.0,273.0,316.0,0.0,0.0,0.48545413869280973,0.5123109562294096,1.2622837790107448,1.8934256685161173,111_leap_voe_gaze
1.0836681590407524,2322,2396,8544.3,8844.3,300.0,479.0,607.5,0.0,0.0,0.4106183750482261,0.49703019524461506,1.2505959662421269,1.659669413143757,111_leap_voe_gaze
1.0836681590407524,2402,2506,8864.3,9284.3,420.0,399.0,541.0,0.0,0.0,0.5764029459754861,0.6652512965844234,1.601230349300667,2.5713188090959616,111_leap_voe_gaze
1.0836681590407524,2512,2619,9304.3,9736.3,432.0,444.5,540.0,1.0,0.0,0.4889415093114133,0.4448505983191241,1.4726644088458702,1.4142253450027789,111_leap_voe_gaze
1.0836681590407524,5641,5864,21820.2,22716.2,896.0,902.5,367.5,1.0,0.049107142857142856,0.6733927952686976,1.4586993674668447,2.606382247401816,2.99208006876621,111_leap_voe_gaze
1.0836681590407524,5870,5964,22736.2,23116.2,380.0,835.5,362.5,0.0,0.0,0.4845008812027507,0.4681580870391888,1.8583622302102631,1.2856594045479808,111_leap_voe_gaze
1.0836681590407524,5971,6050,23140.2,23460.2,320.0,901.5,375.0,1.0,0.0,0.600074132639972,0.7438449753063572,2.1271819238884775,1.577854723763431,111_leap_voe_gaze
1.0836681590407524,6157,6206,23884.2,24084.2,200.0,1035.0,684.5,0.0,0.08,0.8766942770234225,1.1622096057313793,2.197308800500188,2.0921184855826236,111_leap_voe_gaze
1.0836681590407524,6213,6281,24108.2,24384.2,276.0,919.5,419.5,0.0,0.0,0.4379559652393197,0.379466059275934,1.1687812768618009,1.0051518981011487,111_leap_voe_gaze
1.0836681590407524,6285,6455,24396.2,25080.2,684.0,890.5,400.5,0.0,0.0,0.5131241874972184,0.8243955827210263,2.5011919324842538,1.4142253450027789,111_leap_voe_gaze
1.0836681590407524,6463,6516,25108.2,25324.2,216.0,1278.25,734.75,0.0,0.0,0.6664219485070799,0.7078741709077949,1.7531719152927012,1.0402153364070026,111_leap_voe_gaze
1.0836681590407524,6524,6595,25352.2,25640.2,288.0,1363.0,648.25,0.0,0.0,0.576067591426969,0.8245105119359154,1.6830450386809932,1.7064206642182291,111_leap_voe_gaze
1.0836681590407524,6607,6672,25684.2,25948.2,264.0,876.0,412.75,0.0,0.0,0.3974755302169884,0.37763845286560294,1.1687812768618009,1.1337178385559468,111_leap_voe_gaze
1.0836681590407524,6676,6856,25960.2,26684.2,724.0,909.0,389.5,0.0,0.0,0.5248501797386099,0.8060089527616949,2.1973088005001853,1.5194156599203397,111_leap_voe_gaze
1.0836681590407524,6862,6991,26704.2,27224.2,520.0,789.75,432.5,0.0,0.0,0.611905973693867,1.034283771205319,2.1622453621943314,2.1271819238884775,111_leap_voe_gaze
1.0836681590407524,6997,7179,27244.2,27976.2,732.0,888.5,384.0,1.0,0.01639344262295082,0.7009677017936048,0.9498409703372614,2.477816306947018,2.080430672814005,111_leap_voe_gaze
1.0836681590407524,7258,7290,28288.2,28420.2,132.0,798.75,732.0,1.0,0.09090909090909091,1.4092084452433502,2.9017051298667673,2.618070060170434,3.2258363241385704,111_leap_voe_gaze
1.0836681590407524,7297,7358,28444.2,28692.2,248.0,904.0,407.75,0.0,0.0,0.7298453770144016,1.2655779429999594,2.3492503664922197,1.659669413143757,111_leap_voe_gaze
1.0836681590407524,7367,7433,28724.2,28992.2,268.0,1488.5,842.0,0.0,0.0,0.7257688853036465,0.7966404709833297,1.8700500429788813,1.460976596077251,111_leap_voe_gaze
1.0836681590407524,7440,7495,29016.2,29240.2,224.0,1540.5,1217.0,0.0,0.44642857142857145,0.8629174277385784,1.7035938485385753,2.9687044432289738,1.7765475408299372,111_leap_voe_gaze
1.0836681590407524,7501,7601,29260.2,29664.2,404.0,1534.5,1150.0,1.0,0.32673267326732675,0.9656902022680384,1.4793551262260038,2.851826315542794,2.4076894303353096,111_leap_voe_gaze
1.0836681590407524,7625,7738,29756.2,30212.2,456.0,915.5,898.25,1.0,0.08771929824561403,1.0177846726368218,1.9130906784948756,3.202460698601334,2.7115725623193776,111_leap_voe_gaze
1.0836681590407524,8881,8931,34780.2,34984.2,204.0,1179.0,737.5,1.0,0.0,0.7506287899379992,0.8855598476019165,1.3440984683910708,2.3375625537236018,111_leap_voe_gaze
1.0836681590407524,8939,9069,35012.2,35536.2,524.0,916.5,608.0,0.0,0.0,0.40764787539675335,0.315996666293406,1.0285275236383846,1.367474093928307,111_leap_voe_gaze
1.0836681590407524,9078,9187,35568.2,36008.2,440.0,976.5,284.5,0.0,0.0,0.23362486458689638,0.16756045819257329,0.7246443916543165,0.8648981448777325,111_leap_voe_gaze
1.0836681590407524,9196,9333,36040.2,36592.2,552.0,759.5,513.5,0.0,0.0,0.35471277370407833,0.28704347924897056,1.2272203407048907,1.379161906696925,111_leap_voe_gaze
1.0836681590407524,9342,9432,36624.2,36988.2,364.0,1098.0,393.5,0.0,0.0,0.32397245235739447,0.2036253758266721,0.7947712682660245,1.0402153364070026,111_leap_voe_gaze
1.0836681590407524,9438,9554,37008.2,37476.2,468.0,798.5,376.5,0.0,0.0,0.33258079339851754,0.2161643053029941,0.7947712682660245,1.1921569023990368,111_leap_voe_gaze
1.0836681590407524,9561,9621,37500.2,37744.2,244.0,656.0,472.0,0.0,0.0,0.33271626352280115,0.23875694781022383,0.9116493959522046,0.9467128342580586,111_leap_voe_gaze
1.0836681590407524,9623,9753,37748.2,38272.2,524.0,657.5,521.5,0.0,0.0,0.40732811107281686,0.4418514697549998,1.309035030085217,1.309035030085217,111_leap_voe_gaze
1.0836681590407524,9820,9853,38536.2,38672.2,136.0,453.5,1007.0,1.0,0.029411764705882353,0.7765993330415975,1.51050815476777,1.9635525451278253,1.496040034383105,111_leap_voe_gaze
1.0836681590407524,9859,9945,38692.2,39040.2,348.0,369.0,1092.0,0.0,0.0,0.46850017489535933,0.5787052131815343,1.2155325279362728,1.8583622302102631,111_leap_voe_gaze
1.0836681590407524,9949,9993,39052.2,39232.2,180.0,352.0,1058.0,0.0,0.0,0.5980751604904857,0.873703397211116,1.8116109791357913,1.449288783308633,111_leap_voe_gaze
1.0836681590407524,10006,10067,39280.2,39528.2,248.0,358.5,194.75,0.0,0.0,0.22299427689536785,0.1398844181327626,0.43244907243886627,1.2038447151676548,111_leap_voe_gaze
1.0836681590407524,10074,10318,39552.2,40532.2,980.0,248.0,451.5,0.0,0.0,0.2876019255241765,0.36606440999066797,1.1220300257873288,1.9752403578964433,111_leap_voe_gaze
1.0836681590407524,10328,10383,40568.2,40792.2,224.0,275.25,314.0,0.0,0.0,0.3496093156264198,0.31218535544069054,0.8298347065718785,1.1804690896304189,111_leap_voe_gaze
